Gene stable ID,Strand,Chromosome/scaffold name,Gene description,Gene start (bp),Gene end (bp),Transcription start site (TSS)
Solyc11g045350.2,-1,11,,30977684,30984899,30984899
Solyc11g062150.2,1,11,,49304613,49306806,49304613
Solyc07g054860.1,1,7,,63170387,63171901,63170387
Solyc02g076660.3,-1,2,,42367861,42374100,42374100
Solyc05g018450.1,1,5,,21525372,21525530,21525372
Solyc05g015920.3,-1,5,,12977446,12986115,12986115
Solyc10g078700.2,-1,10,Squamosa promoter-binding-like protein 15 [Source:Projected from Arabidopsis thaliana (AT3G57920) UniProtKB/Swiss-Prot;Acc:Q9M2Q6],60559418,60566853,60566853
Solyc01g013930.1,1,1,,10368957,10369154,10368957
Solyc05g055960.1,-1,5,,66228808,66229323,66229323
Solyc09g066290.3,1,9,,64968786,64978097,64968786
Solyc03g121780.1,1,3,,71325487,71327545,71325487
Solyc01g057117.1,-1,1,,59021314,59031003,59031003
Solyc11g028270.1,-1,11,,20937774,20938382,20938382
Solyc02g088167.1,1,2,,50961769,50965190,50961769
Solyc05g007650.1,-1,5,,2156147,2156398,2156398
Solyc03g082455.1,1,3,,53818579,53818887,53818579
Solyc11g067220.2,1,11,,53263652,53264352,53263652
Solyc01g005030.3,1,1,,46062,61589,46062
Solyc12g017920.2,-1,12,,7784655,7801778,7801778
Solyc06g071380.3,1,6,,44063375,44066474,44063375
Solyc02g089090.3,1,2,MRLK5 [Source:UniProtKB/TrEMBL;Acc:K4BC63],51627651,51630499,51627651
Solyc07g017906.1,-1,7,,8460397,8463471,8463471
Solyc06g076610.3,-1,6,,47722705,47726070,47726070
Solyc07g041790.1,1,7,,54272237,54272458,54272237
Solyc04g076190.1,-1,4,,61211482,61212789,61212789
Solyc09g066440.3,-1,9,,65085655,65094957,65094957
Solyc10g017930.1,1,10,,6151440,6151631,6151440
Solyc11g013110.2,1,11,,5961588,5966416,5961588
Solyc09g011100.1,1,9,,4428253,4428702,4428253
Solyc07g009110.2,1,7,,4067955,4071057,4067955
Solyc09g092710.3,1,9,,72139167,72140011,72139167
Solyc04g024953.1,1,4,,27311923,27311970,27311923
Solyc09g009640.3,1,9,LSM7 [Source:Projected from Arabidopsis thaliana (AT2G03870) UniProtKB/TrEMBL;Acc:A0A178VPR3],3049892,3053137,3049892
Solyc02g065180.3,1,2,,36907701,36914771,36907701
Solyc02g080880.3,-1,2,,45530981,45536952,45536952
Solyc10g008260.2,-1,10,,2364947,2366231,2366231
Solyc03g116247.1,-1,3,,67230047,67237208,67237208
Solyc08g007130.3,1,8,,1700734,1704382,1700734
Solyc10g079070.2,1,10,,60830256,60836044,60830256
Solyc06g006000.3,-1,6,,1007090,1010286,1010286
Solyc11g013030.2,-1,11,DIS3-like exonuclease 2 [Source:UniProtKB/TrEMBL;Acc:K4D6A7],5889282,5898239,5898239
Solyc09g059300.1,-1,9,,54433284,54433508,54433508
Solyc11g045100.2,-1,11,,32003504,32011115,32011115
Solyc04g056453.1,-1,4,,54163119,54163535,54163535
Solyc03g043850.3,1,3,,7540157,7542563,7540157
Solyc02g084070.1,-1,2,,47819240,47822365,47822365
Solyc04g025910.1,-1,4,,20367112,20367333,20367333
Solyc01g006760.3,-1,1,,1348229,1350019,1350019
Solyc01g110735.1,-1,1,,97246800,97257165,97257165
Solyc01g096910.3,-1,1,Vacuolar protein sorting-associated protein 36 [Source:Projected from Arabidopsis thaliana (AT5G04920) UniProtKB/Swiss-Prot;Acc:Q9FF81],87783364,87793983,87793983
Solyc01g016680.2,1,1,,21182566,21183579,21182566
Solyc02g033040.2,1,2,,30184331,30185770,30184331
Solyc12g042860.2,1,12,,59254837,59261362,59254837
Solyc08g074500.3,-1,8,,58720880,58751964,58751964
Solyc04g028440.1,1,4,,16085007,16085207,16085007
Solyc03g020090.1,-1,3,,62621790,62622083,62622083
Solyc12g033080.1,-1,12,,37832754,37833296,37833296
Solyc02g078890.1,1,2,,44083892,44084086,44083892
Solyc12g035310.2,-1,12,,39752528,39753550,39753550
Solyc12g042385.1,1,12,,58527932,58528483,58527932
Solyc09g056090.1,-1,9,,47315798,47316678,47316678
Solyc05g054200.3,1,5,Transcriptional adapter ADA2b [Source:Projected from Arabidopsis thaliana (AT4G16420) UniProtKB/Swiss-Prot;Acc:Q9ATB4],65001041,65010075,65001041
Solyc09g082520.3,-1,9,40S ribosomal protein S3a [Source:UniProtKB/TrEMBL;Acc:K4CVM9],68669510,68672211,68672211
Solyc03g071610.1,-1,3,,20395313,20395531,20395531
Solyc02g062650.3,-1,2,Laccase [Source:UniProtKB/TrEMBL;Acc:K4B6F3],34935369,34938249,34938249
Solyc02g032120.3,1,2,,28074276,28086328,28074276
Solyc11g017035.1,1,11,,7814605,7818723,7814605
Solyc09g082420.1,-1,9,,68590984,68592124,68592124
Solyc11g039760.1,1,11,,42989843,42990846,42989843
Solyc10g079260.2,1,10,,60954012,60959355,60954012
Solyc02g077040.3,1,2,,42680237,42687280,42680237
Solyc03g114230.2,-1,3,,65703385,65704377,65704377
Solyc09g092120.3,-1,9,,71738491,71743733,71743733
Solyc09g090900.3,1,9,"3-isopropylmalate dehydratase large subunit, chloroplastic [Source:Projected from Arabidopsis thaliana (AT4G13430) UniProtKB/Swiss-Prot;Acc:Q94AR8]",70783641,70788642,70783641
Solyc07g008590.1,1,7,,3549739,3552876,3549739
Solyc06g073270.3,-1,6,Golgi apparatus membrane protein-like protein ECHIDNA [Source:Projected from Arabidopsis thaliana (AT1G09330) UniProtKB/Swiss-Prot;Acc:Q8LEK2],45286436,45288553,45288553
Solyc04g054840.1,-1,4,,53241673,53243184,53243184
Solyc10g009170.2,1,10,,3154970,3174562,3154970
Solyc07g053370.1,-1,7,,61952737,61953000,61953000
Solyc06g065310.3,-1,6,,40842837,40847506,40847506
Solyc04g079560.3,1,4,Lysine histidine transporter-like 8 [Source:Projected from Arabidopsis thaliana (AT1G47670) UniProtKB/Swiss-Prot;Acc:Q9SX98],64069041,64074243,64069041
Solyc08g007865.1,-1,8,,2389569,2390668,2390668
Solyc12g006360.2,1,12,,879014,887040,879014
Solyc05g045800.1,-1,5,,58434541,58435657,58435657
Solyc04g076540.3,-1,4,,61512357,61529793,61529793
Solyc03g112070.3,-1,3,,64080220,64082761,64082761
Solyc05g005120.3,-1,5,,111607,116777,116777
Solyc02g091880.3,1,2,,53747891,53751067,53747891
Solyc05g008650.1,-1,5,,2952665,2954185,2954185
Solyc01g104400.3,-1,1,,92669228,92671766,92671766
Solyc03g113330.3,-1,3,,64965890,64969764,64969764
Solyc09g075990.3,-1,9,,68094453,68099442,68099442
Solyc01g060470.3,1,1,Importin subunit alpha [Source:UniProtKB/TrEMBL;Acc:K4AWF0],70987359,70993985,70987359
Solyc11g056340.1,-1,11,,45625653,45625844,45625844
Solyc05g023830.1,-1,5,,29428960,29429160,29429160
Solyc00g007305.1,1,2,,32465669,32467113,32465669
Solyc06g065100.3,1,6,,40723282,40725428,40723282
Solyc01g057060.1,1,1,,58088262,58088841,58088262
Solyc04g071190.1,-1,4,,58212845,58213045,58213045
Solyc09g037170.2,-1,9,,21478986,21479673,21479673
Solyc03g098280.3,1,3,,62062318,62069468,62062318
Solyc04g079505.1,-1,4,,64040986,64041240,64041240
Solyc12g009370.2,1,12,,2644873,2645217,2644873
Solyc08g014390.1,-1,8,,4389723,4390706,4390706
Solyc07g063590.3,1,7,,66157007,66169035,66157007
Solyc06g005690.2,-1,6,Pentatricopeptide repeat-containing protein At5g59600 [Source:Projected from Arabidopsis thaliana (AT5G59600) UniProtKB/Swiss-Prot;Acc:Q9FGR2],753788,755371,755371
Solyc02g033115.1,-1,2,,30420355,30425931,30425931
Solyc08g007020.2,1,8,,1589870,1592564,1589870
Solyc05g016340.1,-1,5,,15608418,15608624,15608624
Solyc06g082060.3,-1,6,,48045927,48050139,48050139
Solyc10g054410.1,-1,10,,55221588,55222239,55222239
Solyc04g008990.3,-1,4,,2573415,2578847,2578847
Solyc08g082500.2,-1,8,,65393559,65397032,65397032
Solyc04g057840.1,-1,4,,54879600,54880905,54880905
Solyc09g065383.1,1,9,,63728014,63729161,63728014
Solyc10g054850.2,-1,10,,55957067,55962279,55962279
Solyc05g006730.3,1,5,,1377092,1382674,1377092
Solyc12g062940.2,1,12,,36007467,36014488,36007467
Solyc07g025430.1,1,7,,28212392,28212643,28212392
Solyc08g077920.3,-1,8,,61935866,61949405,61949405
Solyc09g097760.3,-1,9,,72285937,72286986,72286986
Solyc11g066060.2,1,11,,52034861,52037681,52034861
Solyc02g078910.3,-1,2,Endonuclease 1 [Source:UniProtKB/TrEMBL;Acc:G3XKQ7],44094018,44096006,44096006
Solyc07g045450.1,-1,7,,58677462,58678472,58678472
Solyc08g016565.1,-1,8,,7948528,7977408,7977408
Solyc05g054080.3,1,5,,64904922,64912990,64904922
Solyc11g010470.2,-1,11,,3533403,3537615,3537615
Solyc06g007800.3,1,6,,1738056,1742659,1738056
Solyc06g070970.3,1,6,,43724682,43742160,43724682
Solyc01g108140.3,1,1,,95394541,95409434,95394541
Solyc10g083190.2,1,10,,63176164,63180491,63176164
Solyc12g017770.1,1,12,,7367581,7368024,7367581
Solyc03g095490.3,1,3,,58043262,58047524,58043262
Solyc07g008170.2,-1,7,,2882775,2893760,2893760
Solyc09g072860.2,-1,9,,65965814,65974860,65974860
Solyc05g053100.3,1,5,,64068089,64075891,64068089
Solyc08g005010.3,-1,8,,12368,18767,18767
Solyc03g082390.3,1,3,,53765542,53765980,53765542
Solyc08g067090.3,1,8,Peptidyl-prolyl cis-trans isomerase CYP95 [Source:Projected from Arabidopsis thaliana (AT4G32420) UniProtKB/Swiss-Prot;Acc:Q8RWY7],56063376,56072592,56063376
Solyc12g017480.2,1,12,,6762650,6764072,6762650
Solyc04g005740.1,1,4,,477778,478458,477778
Solyc05g012610.3,1,5,,5816046,5824568,5816046
Solyc04g071523.1,1,4,,58595665,58597319,58595665
Solyc02g062270.3,1,2,,34414358,34428118,34414358
Solyc09g018510.3,1,9,,15132150,15137263,15132150
Solyc08g029280.1,1,8,,37216326,37217306,37216326
Solyc02g089660.2,-1,2,,52050864,52052280,52052280
Solyc02g094520.3,-1,2,"Histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH4 [Source:Projected from Arabidopsis thaliana (AT5G13960) UniProtKB/Swiss-Prot;Acc:Q8GZB6]",55673314,55692054,55692054
Solyc02g064790.1,-1,2,,36467526,36467735,36467735
Solyc01g110590.3,-1,1,,97138561,97154330,97154330
Solyc03g006480.2,-1,3,,1060208,1068953,1068953
Solyc12g019315.1,1,12,,9937694,9939863,9937694
Solyc03g094050.3,-1,3,,57192130,57193592,57193592
Solyc04g082380.3,1,4,,66147998,66150020,66147998
Solyc12g044530.2,-1,12,,60481798,60485951,60485951
Solyc03g051627.1,-1,3,,22306783,22308000,22308000
Solyc02g032790.2,-1,2,,29714796,29716213,29716213
Solyc03g095410.3,1,3,,57929072,57966857,57929072
Solyc02g084340.2,1,2,,48009326,48012611,48009326
Solyc01g006990.3,-1,1,,1555895,1557716,1557716
Solyc02g062720.3,-1,2,,35016024,35025634,35025634
Solyc01g010160.3,-1,1,,4884570,4885380,4885380
Solyc01g057820.1,-1,1,,63977457,63977636,63977636
Solyc02g043950.1,1,2,,408115,408287,408115
Solyc02g063460.1,1,2,,36104373,36105041,36104373
Solyc06g066040.2,-1,6,,41510165,41516010,41516010
Solyc08g008490.3,-1,8,,2872652,2877931,2877931
Solyc04g074220.3,1,4,,60300591,60308693,60300591
Solyc09g082590.3,-1,9,,68752195,68755402,68755402
Solyc03g053120.1,-1,3,,24311499,24311989,24311989
Solyc01g095710.3,1,1,FAS4 [Source:Projected from Arabidopsis thaliana (AT1G33390) UniProtKB/TrEMBL;Acc:A0A178WIP4],86772114,86783251,86772114
Solyc05g045777.1,1,5,,58427614,58430450,58427614
Solyc12g077650.2,-1,12,,17863297,17863539,17863539
Solyc02g071200.3,1,2,"Carboxyl-terminal-processing peptidase 1, chloroplastic [Source:Projected from Arabidopsis thaliana (AT5G46390) UniProtKB/Swiss-Prot;Acc:F4KHG6]",41244090,41254992,41244090
Solyc03g051790.3,1,3,,22840224,22846532,22840224
Solyc08g081550.3,-1,8,,64692698,64693705,64693705
Solyc11g007330.2,-1,11,,1705869,1707983,1707983
Solyc03g115060.3,-1,3,,66375290,66379842,66379842
Solyc02g076800.1,1,2,,42480781,42481356,42480781
Solyc11g013270.2,-1,11,,6161979,6180502,6180502
Solyc02g061890.1,-1,2,,33991365,33991595,33991595
Solyc12g042075.1,-1,12,,58027473,58028857,58028857
Solyc02g093950.3,-1,2,,55261310,55272135,55272135
Solyc01g057580.1,1,1,,61941015,61944110,61941015
Solyc08g029025.1,1,8,,38699411,38701045,38699411
Solyc10g012230.1,1,10,,4689321,4689833,4689321
Solyc03g113290.2,1,3,,64956736,64957435,64956736
Solyc01g103970.3,1,1,,92343954,92348481,92343954
Solyc02g085860.3,1,2,,49273289,49279408,49273289
Solyc08g080470.3,1,8,,63883653,63887519,63883653
Solyc02g082520.2,1,2,,46756163,46757422,46756163
Solyc08g006710.3,-1,8,,1269645,1270816,1270816
Solyc04g071290.3,1,4,,58307226,58311112,58307226
Solyc12g055690.2,1,12,,62596035,62596816,62596035
Solyc02g022860.1,1,2,,24751993,24753570,24751993
Solyc02g022830.3,1,2,,24583440,24618062,24583440
Solyc11g020357.1,1,11,,11095622,11098011,11095622
Solyc09g065720.3,1,9,Peptidyl-prolyl cis-trans isomerase CYP63 [Source:Projected from Arabidopsis thaliana (AT3G63400) UniProtKB/Swiss-Prot;Acc:Q9LY75],64239799,64248481,64239799
Solyc01g110290.3,1,1,,96932903,96941098,96932903
Solyc03g112330.3,1,3,,64243645,64248787,64243645
Solyc11g070010.2,1,11,,54878490,54879772,54878490
Solyc11g039540.1,-1,11,,44055262,44055787,44055787
Solyc02g088520.3,1,2,,51228133,51228626,51228133
Solyc06g082100.3,1,6,,48076319,48085313,48076319
Solyc07g006000.3,-1,7,50S ribosomal protein L35 [Source:UniProtKB/TrEMBL;Acc:K4CB71],847777,852028,852028
Solyc06g016720.2,-1,6,,12967817,12968185,12968185
Solyc01g098390.3,1,1,,88792147,88794981,88792147
Solyc09g014790.3,-1,9,,6942917,6947931,6947931
Solyc02g082350.3,1,2,,46602116,46606477,46602116
Solyc09g092320.3,1,9,,71924766,71928359,71924766
Solyc09g009950.3,1,9,"Putative pentatricopeptide repeat-containing protein At3g11460, mitochondrial [Source:Projected from Arabidopsis thaliana (AT3G11460) UniProtKB/Swiss-Prot;Acc:Q9CAY1]",3409852,3411783,3409852
Solyc09g090320.2,-1,9,,70310245,70315596,70315596
Solyc10g012253.1,1,10,,4780604,4781624,4780604
Solyc12g015850.1,1,12,,5829805,5832260,5829805
Solyc01g112040.2,1,1,,98077043,98077854,98077043
Solyc04g064500.3,1,4,,55660060,55680362,55660060
Solyc06g005750.3,-1,6,,785145,789815,789815
Solyc07g065920.3,1,7,,67631977,67634976,67631977
Solyc09g007780.1,-1,9,,1307505,1307693,1307693
Solyc09g089830.3,1,9,,69926589,69951944,69926589
Solyc05g053800.3,1,5,DNA repair protein RAD50 [Source:Projected from Arabidopsis thaliana (AT2G31970) UniProtKB/Swiss-Prot;Acc:Q9SL02],64671326,64695698,64671326
Solyc01g104900.3,-1,1,,93111759,93112926,93112926
Solyc03g114460.3,1,3,,65937049,65953460,65937049
Solyc04g079590.3,1,4,,64089907,64096487,64089907
Solyc09g091260.3,1,9,,71033938,71040638,71033938
Solyc12g014485.1,1,12,,5454590,5454886,5454590
Solyc05g023840.1,-1,5,,29512785,29513189,29513189
Solyc09g042525.1,1,9,,24259675,24260090,24259675
Solyc04g077990.3,1,4,,62944951,62945932,62944951
Solyc07g064720.3,1,7,,66880346,66886063,66880346
Solyc08g079040.1,-1,8,,62807598,62808911,62808911
Solyc06g065255.1,-1,6,,40804664,40805382,40805382
Solyc09g091820.3,1,9,PMP [Source:Projected from Arabidopsis thaliana (AT3G24160) UniProtKB/TrEMBL;Acc:A0A384KKU3],71507024,71513117,71507024
Solyc08g079790.1,-1,8,,63380215,63381285,63381285
Solyc05g052900.3,1,5,,63927501,63930244,63927501
Solyc05g009400.2,1,5,,3550242,3552050,3550242
Solyc04g015030.3,1,4,,5236241,5241917,5236241
Solyc03g007390.3,1,3,,1934406,1936295,1934406
Solyc10g009570.3,-1,10,,3682801,3687911,3687911
Solyc07g052175.1,-1,7,,60835178,60836191,60836191
Solyc03g123620.3,-1,3,,71921995,71930721,71930721
Solyc05g054690.3,-1,5,,65394335,65396919,65396919
Solyc07g043477.1,-1,6,,29329616,29334986,29334986
Solyc11g040340.2,1,11,,38084140,38086345,38084140
Solyc03g005850.2,-1,3,,574451,576942,576942
Solyc03g122150.3,1,3,,71569108,71572404,71569108
Solyc08g082080.3,1,8,,65098088,65103829,65098088
Solyc09g018740.1,-1,9,,16855365,16855568,16855568
Solyc03g044673.1,1,3,,10357767,10359695,10357767
Solyc09g018370.3,1,9,,14500122,14562945,14500122
Solyc06g060640.1,-1,6,,38779029,38779433,38779433
Solyc07g015830.1,-1,7,,5535172,5536036,5536036
Solyc01g107350.3,-1,1,,94808472,94812040,94812040
Solyc09g010285.1,1,9,,3668886,3672694,3668886
Solyc10g078690.2,-1,10,,60552721,60556678,60556678
Solyc11g020003.1,1,11,,10024031,10024797,10024031
Solyc05g008900.3,-1,5,,3110730,3115517,3115517
Solyc03g120770.3,1,3,,70531555,70543093,70531555
Solyc11g013850.2,-1,11,,7266895,7271084,7271084
Solyc06g060850.3,-1,6,Ubiquitin carboxyl-terminal hydrolase [Source:UniProtKB/TrEMBL;Acc:K4C6R5],38985725,38991979,38991979
Solyc05g018120.1,-1,5,,20049218,20049850,20049850
Solyc07g007590.1,-1,7,,2240056,2241189,2241189
Solyc06g068320.3,-1,6,,42436681,42444476,42444476
Solyc06g082880.2,1,6,"Pentatricopeptide repeat-containing protein At3g02330, mitochondrial [Source:Projected from Arabidopsis thaliana (AT3G02330) UniProtKB/Swiss-Prot;Acc:Q9FWA6]",48564278,48567111,48564278
Solyc01g049916.1,1,1,,47077820,47078925,47077820
Solyc10g018470.1,1,10,,8117819,8118617,8117819
Solyc10g050355.1,1,10,,49108867,49109325,49108867
Solyc03g094140.1,1,3,,57391007,57391465,57391007
Solyc06g063260.3,-1,6,,40070691,40083434,40083434
Solyc02g063110.1,-1,2,,35711658,35711930,35711930
Solyc01g109320.3,-1,1,,96211281,96213628,96213628
Solyc09g072960.1,-1,9,,66057875,66059062,66059062
Solyc06g074905.1,1,6,,46544393,46546837,46544393
Solyc09g082320.3,-1,9,,68500118,68505978,68505978
Solyc04g051785.1,-1,4,,51021311,51026465,51026465
Solyc08g045647.1,-1,8,,17834061,17834789,17834789
Solyc04g081720.1,-1,4,,65737977,65738245,65738245
Solyc07g025387.1,1,7,,27923052,27923722,27923052
Solyc12g076350.2,1,12,Similar to OSIGBa0116M22.9 protein [Source: Projected from Oryza sativa (Os04g0479000)],22232879,22274503,22232879
Solyc08g065350.3,1,8,Histone deacetylase 2 [Source:Projected from Arabidopsis thaliana (AT5G26040) UniProtKB/Swiss-Prot;Acc:Q944K3],53323808,53332146,53323808
Solyc01g094860.3,-1,1,,86130918,86142188,86142188
Solyc01g010290.3,-1,1,,5024739,5026834,5026834
Solyc05g014485.1,1,5,,8346791,8350867,8346791
Solyc12g017545.1,1,12,,6815613,6816605,6815613
Solyc10g008850.2,-1,10,,2890865,2895801,2895801
Solyc09g074430.3,-1,9,,66659047,66660761,66660761
Solyc12g005275.1,-1,12,,170673,171333,171333
Solyc02g021260.2,1,2,,22877343,22887276,22877343
Solyc04g078710.2,1,4,,63482436,63484685,63482436
Solyc12g099970.2,1,12,5'-AMP-activated protein kinase beta-2 subunit protein [Source:Projected from Arabidopsis thaliana (AT5G21170) UniProtKB/TrEMBL;Acc:Q2V357],67882160,67885600,67882160
Solyc05g046220.2,-1,5,,59266325,59271611,59271611
Solyc02g036220.1,-1,2,,30839236,30839649,30839649
Solyc02g079270.3,1,2,,44426994,44428151,44426994
Solyc11g013687.1,1,11,,6986297,6995943,6986297
Solyc09g007850.3,-1,9,,1378080,1380890,1380890
Solyc04g079970.3,1,4,,64368482,64373408,64368482
Solyc01g110730.3,-1,1,,97238298,97240590,97240590
Solyc03g097884.1,-1,3,,61661932,61663094,61663094
Solyc06g064680.1,1,6,,40431433,40433718,40431433
Solyc01g068130.3,-1,1,,77047850,77051726,77051726
Solyc07g021710.3,1,7,,21218376,21220017,21218376
Solyc11g012520.1,-1,11,,5340530,5340910,5340910
Solyc12g010190.1,1,12,,3311080,3311376,3311080
Solyc05g009440.2,-1,5,Heavy metal-associated isoprenylated plant protein 8 [Source:Projected from Arabidopsis thaliana (AT3G02960) UniProtKB/Swiss-Prot;Acc:Q9M8T7],3611374,3613779,3613779
Solyc05g006770.3,-1,5,LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 1.5 [Source:Projected from Arabidopsis thaliana (AT1G69910) UniProtKB/Swiss-Prot;Acc:F4I3V3],1392219,1394141,1394141
Solyc02g081890.3,-1,2,,46214113,46220943,46220943
Solyc01g107030.3,1,1,,94596284,94601651,94596284
Solyc10g081350.2,1,10,,62576115,62581798,62576115
Solyc07g024040.2,-1,7,Photosystem I reaction center subunit VIII [Source:Projected from Arabidopsis thaliana (ATCG00510) UniProtKB/TrEMBL;Acc:A0A1B1W4U9],23999478,23999606,23999606
Solyc02g082870.3,1,2,,47074724,47084881,47074724
Solyc04g010190.1,-1,4,,3508453,3509022,3509022
Solyc11g012760.2,-1,11,At5g47680 [Source:Projected from Arabidopsis thaliana (AT5G47680) UniProtKB/TrEMBL;Acc:Q9FGI9],5519097,5522959,5522959
Solyc12g035170.2,1,12,,38782473,38786223,38782473
Solyc12g021365.1,1,12,,16040041,16044674,16040041
Solyc06g060730.3,-1,6,,38862922,38868169,38868169
Solyc12g019860.2,1,12,,11999379,12031256,11999379
Solyc01g014245.1,1,1,,11866760,11869056,11866760
Solyc03g116620.3,1,3,Phospholipase D [Source:UniProtKB/TrEMBL;Acc:K4BLG4],67443697,67448628,67443697
Solyc11g065590.1,1,11,,51403750,51404022,51403750
Solyc10g047390.1,1,10,,40730626,40730886,40730626
Solyc09g083280.3,-1,9,Auxin-responsive protein [Source:UniProtKB/TrEMBL;Acc:G9HPV2],69358391,69360237,69360237
Solyc01g096440.3,-1,1,,87404357,87406271,87406271
Solyc06g036800.1,-1,6,,27979017,27979777,27979777
Solyc01g089970.3,1,1,Nucleoside diphosphate kinase [Source:UniProtKB/TrEMBL;Acc:K4AYT8],83560254,83561548,83560254
Solyc09g090870.3,-1,9,,70732883,70767113,70767113
Solyc03g098720.3,1,3,,62430435,62431405,62430435
Solyc05g013010.3,1,5,Sulfotransferase [Source:UniProtKB/TrEMBL;Acc:K4BY22],6125886,6127296,6125886
Solyc08g007716.1,-1,8,,2220186,2226223,2226223
Solyc03g044210.3,1,3,,8494925,8498986,8494925
Solyc03g025850.3,1,3,Remorin 1 [Source:UniProtKB/TrEMBL;Acc:Q9XEX8],3273336,3275502,3273336
Solyc10g050400.1,-1,10,,49399718,49401920,49401920
Solyc07g017230.3,1,7,Receptor-like protein kinase [Source:UniProtKB/TrEMBL;Acc:O64397],6541761,6545690,6541761
Solyc08g005720.3,1,8,,565430,586530,565430
Solyc06g036170.1,1,6,,25730653,25732449,25730653
Solyc08g014375.1,1,8,,4363421,4364119,4363421
Solyc03g020020.3,1,3,Protein virilizer homolog [Source:Projected from Arabidopsis thaliana (AT3G05680) UniProtKB/Swiss-Prot;Acc:F4J8G7],62663216,62685843,62663216
Solyc07g056620.1,-1,7,,64568426,64568593,64568593
Solyc03g119820.1,-1,3,,69875651,69876148,69876148
Solyc02g093090.1,-1,2,,54655993,54656919,54656919
Solyc02g083110.1,-1,2,Plant protein of unknown function (DUF641) [Source:Projected from Arabidopsis thaliana (AT5G58960) TAIR;Acc:AT5G58960],47185094,47186524,47186524
Solyc10g045720.1,-1,10,,35600834,35601927,35601927
Solyc05g007880.3,-1,5,,2319834,2322464,2322464
Solyc01g111590.3,-1,1,,97725521,97729226,97729226
Solyc04g071920.2,-1,4,,59025979,59029379,59029379
Solyc02g086030.1,-1,2,,49472552,49472716,49472716
Solyc07g052590.1,-1,7,,61192071,61194095,61194095
Solyc02g022936.1,1,2,,24964742,24976416,24964742
Solyc01g067940.2,-1,1,,76752988,76753985,76753985
Solyc11g042990.2,-1,11,,34094927,34126497,34126497
Solyc02g094040.3,1,2,Lipase [Source:UniProtKB/TrEMBL;Acc:K4BDK0],55324163,55327282,55324163
Solyc02g043990.1,1,2,,237830,237994,237830
Solyc08g066890.3,-1,8,,55830432,55830865,55830865
Solyc09g082530.2,-1,9,,68673195,68675442,68675442
Solyc03g031440.3,1,3,,4010061,4012675,4010061
Solyc06g036260.3,-1,6,Beta-carotene hydroxylase [Source:UniProtKB/TrEMBL;Acc:Q9S6Y1],25834722,25836474,25836474
Solyc09g005990.3,1,9,Pentatricopeptide repeat-containing protein At2g37320 [Source:Projected from Arabidopsis thaliana (AT2G37320) UniProtKB/Swiss-Prot;Acc:Q9ZUT4],677655,679100,677655
Solyc05g044470.2,-1,5,,57412544,57413993,57413993
Solyc10g076660.2,1,10,,59707196,59710652,59707196
Solyc12g096090.2,-1,12,,66130270,66138440,66138440
Solyc03g044677.1,-1,3,,10364453,10377455,10377455
Solyc05g014130.3,-1,5,,7825203,7831346,7831346
Solyc07g063680.3,1,7,,66213037,66216701,66213037
Solyc07g041920.3,-1,7,,54664081,54668958,54668958
Solyc01g006575.1,1,1,,1174602,1175623,1174602
Solyc02g090780.1,-1,2,,52923044,52925825,52925825
Solyc01g059820.1,-1,1,,68558462,68558969,68558969
Solyc03g063650.1,-1,3,,37522717,37524996,37524996
Solyc08g065310.3,-1,8,,53281886,53289418,53289418
Solyc08g005820.2,-1,8,,629446,633996,633996
Solyc07g063050.1,1,7,,65770193,65771026,65770193
Solyc09g005310.3,-1,9,,232149,240112,240112
Solyc07g049120.2,-1,7,,59471362,59473556,59473556
Solyc07g022850.1,1,7,,22797721,22798023,22797721
Solyc12g008970.2,-1,12,,2271480,2280205,2280205
Solyc09g074560.3,-1,9,,66799592,66802093,66802093
Solyc02g094150.3,1,2,,55413264,55417134,55413264
Solyc10g055230.1,-1,10,Dirigent protein [Source:UniProtKB/TrEMBL;Acc:K4D1B5],56453914,56454468,56454468
Solyc08g076800.3,-1,8,,60829118,60830164,60830164
Solyc09g005240.2,1,9,,182127,182968,182127
Solyc08g028973.1,1,8,,39142462,39151329,39142462
Solyc02g070830.1,1,2,,40995530,40996792,40995530
Solyc02g069700.1,-1,2,,40098788,40099018,40099018
Solyc11g005400.2,-1,11,,310159,317050,317050
Solyc10g051350.2,-1,10,,51897039,51902197,51902197
Solyc08g067340.3,1,8,,56457272,56459264,56457272
Solyc02g062463.1,1,2,,34618154,34619599,34618154
Solyc05g047670.1,1,5,,60009831,60010440,60009831
Solyc01g008190.3,1,1,,2277299,2277841,2277299
Solyc12g099070.1,1,12,,67333544,67335907,67333544
Solyc12g014090.2,-1,12,,4901652,4915533,4915533
Solyc07g026720.2,-1,7,,30491782,30494631,30494631
Solyc09g092680.3,-1,9,,72122369,72131909,72131909
Solyc11g006350.1,-1,11,"Aspartate carbamoyltransferase, chloroplastic [Source:Projected from Arabidopsis thaliana (AT3G20330) UniProtKB/Swiss-Prot;Acc:P49077]",1068942,1070075,1070075
Solyc08g065210.1,1,8,,53112825,53113376,53112825
Solyc11g027930.1,1,11,,19696160,19696420,19696160
Solyc05g016290.1,1,5,,15479302,15480274,15479302
Solyc09g057840.1,-1,9,,51320038,51323422,51323422
