Gene stable ID,Triticum aestivum gene stable ID,"Triticum aestivum orthology confidence [0 low, 1 high]"
AT3G13920,TraesCS7A02G419400,0
AT3G13930,TraesCS6D02G024400,0
AT3G13930,TraesCS4A02G481800,0
AT3G13930,TraesCS7D02G011600,0
AT3G13930,TraesCS6A02G022600,0
AT3G13930,TraesCS6B02G028600,0
AT3G13930,TraesCS7A02G014600,0
AT3G14075,TraesCS6B02G370900,0
AT3G14075,TraesCS6D02G320400,0
AT3G14075,TraesCS6A02G339800,0
AT3G14080,,
AT3G14130,TraesCS2A02G168400,0
AT3G14130,TraesCS5A02G266500,0
AT3G14130,TraesCS2D02G175900,0
AT3G14130,TraesCS5B02G266100,0
AT3G14130,TraesCS2B02G194600,0
AT3G14130,TraesCS5D02G274300,0
AT3G14140,TraesCS5A02G470000,0
AT3G14140,TraesCS5B02G482500,0
AT3G14140,TraesCS5D02G482900,0
AT3G14150,TraesCS2A02G168400,0
AT3G14150,TraesCS5A02G266500,0
AT3G14150,TraesCS2D02G175900,0
AT3G14150,TraesCS5B02G266100,0
AT3G14150,TraesCS2B02G194600,0
AT3G14150,TraesCS5D02G274300,0
AT3G14160,TraesCS5A02G470000,0
AT3G14160,TraesCS5B02G482500,0
AT3G14160,TraesCS5D02G482900,0
AT3G14330,TraesCS3A02G341600,0
AT3G14330,TraesCS3B02G373700,0
AT3G14330,TraesCS3D02G335300,0
AT3G14340,,
AT3G14410,TraesCS7B02G209100,0
AT3G14410,TraesCS7D02G305800,0
AT3G14410,TraesCS7A02G309100,0
AT3G14415,TraesCS5D02G432900,0
AT3G14415,TraesCS2D02G251800,0
AT3G14415,TraesCS5B02G426500,0
AT3G14415,TraesCS5A02G424400,0
AT3G14415,TraesCS2B02G264100,0
AT3G14415,TraesCS2A02G250800,0
AT3G14590,TraesCS2D02G148300,0
AT3G14590,TraesCS3B02G196300,0
AT3G14590,TraesCS3A02G170300,0
AT3G14590,TraesCS3D02G171600,0
AT3G14590,TraesCS2A02G144400,0
AT3G14590,TraesCS2B02G169300,0
AT3G14595,,
AT3G14750,,
AT3G14760,,
AT3G14780,TraesCS6A02G419900,0
AT3G14780,TraesCS6D02G405900,0
AT3G14780,TraesCS6B02G468600,0
AT3G14780,TraesCS6B02G468500,0
AT3G14790,TraesCS5D02G032700,1
AT3G14790,TraesCS1D02G315500,0
AT3G14790,TraesCS4B02G205100,0
AT3G14790,TraesCS5B02G023700,0
AT3G14790,TraesCS4D02G206000,0
AT3G14790,TraesCS4A02G099200,0
AT3G14790,TraesCS1A02G315300,0
AT3G14790,TraesCS1B02G327200,0
AT3G14980,TraesCS2B02G622700,0
AT3G14980,TraesCS2A02G563500,0
AT3G14980,TraesCS2D02G571900,0
AT3G14981,,
AT3G15070,TraesCS1A02G398300,0
AT3G15070,TraesCS1B02G426200,0
AT3G15070,TraesCS3A02G246900,0
AT3G15070,TraesCS3B02G272400,0
AT3G15070,TraesCS1D02G405800,0
AT3G15070,TraesCS3D02G244600,0
AT3G15080,TraesCS7A02G309800,0
AT3G15080,TraesCS7B02G209800,0
AT3G15080,TraesCS7D02G306500,0
AT3G15150,TraesCS1B02G424800,0
AT3G15150,TraesCS1D02G404500,0
AT3G15150,TraesCS1A02G396600,0
AT3G15160,TraesCS2B02G497400,0
AT3G15160,TraesCS2D02G473600,0
AT3G15160,TraesCS2A02G473900,0
AT3G15280,,
AT3G15290,TraesCS3D02G321200,0
AT3G15290,TraesCS3A02G327700,0
AT3G15290,TraesCS3B02G357200,0
AT3G15351,,
AT3G15354,TraesCS3A02G284700,0
AT3G15354,TraesCS3B02G318600,0
AT3G15354,TraesCS3D02G284500,0
AT3G15356,TraesCS4A02G467300,0
AT3G15356,TraesCS6D02G076100,0
AT3G15356,TraesCSU02G075400,0
AT3G15356,TraesCS7D02G021500,0
AT3G15356,TraesCS7D02G494200,0
AT3G15356,TraesCS7A02G046500,0
AT3G15356,TraesCS4A02G465800,0
AT3G15356,TraesCS7B02G415400,0
AT3G15356,TraesCS4A02G466100,0
AT3G15356,TraesCS7A02G024300,0
AT3G15356,TraesCS7A02G023600,0
AT3G15359,,
AT3G15390,TraesCS2D02G415100,0
AT3G15390,TraesCS2A02G417900,0
AT3G15390,TraesCS2B02G436800,0
AT3G15390,TraesCS2B02G206400,0
AT3G15395,TraesCS6A02G159600,0
AT3G15395,TraesCS6D02G152900,0
AT3G15395,TraesCS6B02G191700,0
AT3G15440,,
AT3G15450,TraesCS2A02G586500,0
AT3G15450,TraesCS2D02G600100,0
AT3G15450,TraesCSU02G021600,0
AT3G15604,,
AT3G15605,TraesCS2D02G176600,0
AT3G15605,TraesCS2B02G195300,0
AT3G15605,TraesCS2A02G169000,0
AT3G15620,TraesCS6A02G177000,0
AT3G15620,TraesCS6D02G167100,0
AT3G15635,,
AT3G15740,,
AT3G15750,TraesCS3D02G485500,0
AT3G15750,TraesCS3D02G486000,0
AT3G15750,TraesCS7D02G049900,0
AT3G15750,TraesCS3B02G540900,0
AT3G15750,TraesCS7A02G054800,0
AT3G15750,TraesCS3B02G540300,0
AT3G16110,TraesCS7A02G123900,0
AT3G16110,TraesCS7B02G022800,0
AT3G16110,TraesCS7D02G121800,0
AT3G16117,,
AT3G16160,TraesCS2A02G122300,0
AT3G16160,TraesCS2B02G144400,0
AT3G16160,TraesCS2D02G125000,0
AT3G16170,TraesCS3D02G297300,0
AT3G16170,TraesCS3B02G331900,0
AT3G16170,TraesCS3A02G304600,0
AT3G16250,TraesCS7A02G108600,0
AT3G16250,TraesCS7D02G103500,0
AT3G16250,TraesCS7B02G006600,0
AT3G16260,TraesCS3A02G156100,0
AT3G16260,TraesCS3B02G182700,0
AT3G16260,TraesCS3D02G163900,0
AT3G16310,TraesCS3D02G274500,0
AT3G16310,TraesCS3A02G274800,0
AT3G16310,TraesCS3A02G313000,0
AT3G16310,TraesCS3D02G141300,0
AT3G16310,TraesCS1D02G342600,0
AT3G16310,TraesCS3B02G308400,0
AT3G16310,TraesCS1A02G340600,0
AT3G16310,TraesCS3B02G158900,0
AT3G16320,,
AT3G16470,,
AT3G16480,TraesCS1D02G346100,0
AT3G16480,TraesCS3B02G311800,0
AT3G16480,TraesCS3D02G109500,0
AT3G16480,TraesCS1B02G356900,0
AT3G16480,TraesCS3A02G107500,0
AT3G16480,TraesCS3D02G277900,0
AT3G16480,TraesCS3A02G277600,0
AT3G16480,TraesCS3B02G126300,0
AT3G16520,TraesCS3B02G065900,1
AT3G16520,TraesCS2D02G069100,1
AT3G16520,TraesCS2B02G083700,1
AT3G16520,TraesCS2A02G009500,1
AT3G16520,TraesCS7A02G087000,1
AT3G16520,TraesCS5D02G473700,0
AT3G16520,TraesCS7A02G086800,1
AT3G16520,TraesCS5D02G473500,0
AT3G16520,TraesCS2D02G165100,1
AT3G16520,TraesCS3A02G257400,0
AT3G16520,TraesCS3B02G290200,0
AT3G16520,TraesCS3A02G279100,1
AT3G16520,TraesCS2D02G164900,1
AT3G16520,TraesCS2B02G184000,1
AT3G16520,TraesCS2A02G562000,0
AT3G16520,TraesCS5B02G471100,0
AT3G16520,TraesCS2B02G183900,0
AT3G16520,TraesCS3D02G053900,1
AT3G16520,TraesCS2B02G483900,1
AT3G16520,TraesCS5D02G473600,0
AT3G16520,TraesCS3A02G054400,1
AT3G16520,TraesCS2A02G158200,1
AT3G16520,TraesCS3D02G054000,1
AT3G16520,TraesCS3D02G257400,0
AT3G16520,TraesCS2B02G624400,1
AT3G16520,TraesCS3B02G066000,1
AT3G16520,TraesCS5B02G471000,1
AT3G16520,TraesCS2A02G462300,1
AT3G16520,TraesCS2D02G164500,1
AT3G16520,TraesCS2D02G462500,1
AT3G16520,TraesCS2B02G012000,1
AT3G16520,TraesCS5A02G461100,0
AT3G16520,TraesCS2A02G070100,1
AT3G16520,TraesCS2D02G069000,1
AT3G16520,TraesCS7A02G086900,1
AT3G16520,TraesCS2D02G462700,0
AT3G16525,,
AT3G16550,TraesCS1B02G270700,0
AT3G16550,TraesCS1A02G260200,0
AT3G16550,TraesCS1D02G260100,0
AT3G16555,,
AT3G16640,TraesCS6B02G002800,0
AT3G16640,TraesCS4D02G145400,0
AT3G16640,TraesCS4B02G144200,0
AT3G16640,TraesCS4A02G169100,0
AT3G16650,TraesCS3A02G175600,0
AT3G16650,TraesCS3D02G181100,0
AT3G16650,TraesCS3B02G205300,0
AT3G16712,,
AT3G16720,,
AT3G16730,TraesCS2B02G247200,0
AT3G16730,TraesCS5D02G267100,0
AT3G16730,TraesCS2A02G221800,0
AT3G16730,TraesCS2D02G227700,0
AT3G16730,TraesCS5B02G258000,0
AT3G16740,,
AT3G16750,,
AT3G16760,,
AT3G16895,,
AT3G16900,,
AT3G16920,TraesCS5A02G272400,0
AT3G16920,TraesCS5D02G280400,0
AT3G16920,TraesCS5B02G272600,0
AT3G16920,TraesCS7B02G140700,1
AT3G16920,TraesCS3A02G415700,0
AT3G16930,,
AT3G16970,,
AT3G16980,TraesCS2A02G168800,0
AT3G16980,TraesCS5B02G095100,0
AT3G16980,TraesCS2D02G176400,0
AT3G16980,TraesCS5A02G089100,0
AT3G16980,TraesCS5D02G101200,1
AT3G16980,TraesCS2B02G195100,0
AT3G16980,TraesCS5A02G540000,1
AT3G16980,TraesCS4B02G374000,1
AT3G17140,,
AT3G17150,,
AT3G17370,,
AT3G17380,,
AT3G17390,TraesCS6D02G159100,0
AT3G17390,TraesCS6B02G197300,0
AT3G17390,TraesCS6A02G169300,0
AT3G17400,,
AT3G17465,TraesCS3B02G201400,0
AT3G17465,TraesCS3D02G176800,0
AT3G17465,TraesCS3A02G164700,0
AT3G17470,TraesCS1D02G109900,0
AT3G17470,TraesCS1A02G105300,0
AT3G17470,TraesCS1B02G130800,0
AT3G17520,,
AT3G17530,,
AT3G17550,TraesCS2A02G293500,0
AT3G17550,TraesCS2B02G309400,0
AT3G17550,TraesCS1A02G244100,0
AT3G17550,TraesCS2D02G290700,0
AT3G17550,TraesCS1B02G255500,0
AT3G17550,TraesCS1A02G244200,0
AT3G17550,TraesCS1D02G244100,0
AT3G17550,TraesCS1B02G255600,0
AT3G17550,TraesCS1D02G244000,0
AT3G17560,,
AT3G17620,,
AT3G17626,,
AT3G17680,TraesCS3B02G496800,0
AT3G17680,TraesCS5A02G552600,0
AT3G17680,TraesCSU02G125000,0
AT3G17690,TraesCS6D02G303400,0
AT3G17690,TraesCS6A02G323600,0
AT3G17690,TraesCS6B02G354200,0
AT3G17690,TraesCS7D02G168500,0
AT3G17690,TraesCS7B02G072500,0
AT3G17740,TraesCS6B02G354800,0
AT3G17740,TraesCS6D02G304200,0
AT3G17740,TraesCS6A02G324400,0
AT3G17750,TraesCS4B02G051900,0
AT3G17750,TraesCS4A02G263100,0
AT3G17750,TraesCS4D02G052100,0
AT3G17770,TraesCS4A02G263900,0
AT3G17770,TraesCS4B02G051300,0
AT3G17770,TraesCS4D02G051400,0
AT3G17780,,
AT3G17800,TraesCS4A02G264500,0
AT3G17800,TraesCS4D02G050700,0
AT3G17800,TraesCS4B02G050500,0
AT3G17810,TraesCS6A02G299200,0
AT3G17810,TraesCS6D02G278900,0
AT3G17810,TraesCS6B02G328700,0
AT3G17940,TraesCS2D02G188800,1
AT3G17940,TraesCS2A02G180200,1
AT3G17950,,
AT3G18210,TraesCS3A02G194300,0
AT3G18210,TraesCS3D02G205500,0
AT3G18210,TraesCS3B02G230600,0
AT3G18215,TraesCS3D02G265700,0
AT3G18215,TraesCS3B02G298800,0
AT3G18215,TraesCS3A02G265400,0
AT3G18260,TraesCS3B02G294700,0
AT3G18260,TraesCS3D02G050800,0
AT3G18260,TraesCS3A02G261500,0
AT3G18260,TraesCS1A02G373800,0
AT3G18260,TraesCS3B02G060400,0
AT3G18260,TraesCS1B02G393700,0
AT3G18260,TraesCS3A02G051200,0
AT3G18260,TraesCS1D02G380400,0
AT3G18270,TraesCS3A02G050800,0
AT3G18270,TraesCS3B02G059700,0
AT3G18270,TraesCS3B02G059600,0
AT3G18270,TraesCS3D02G050300,0
AT3G18270,TraesCS3D02G050400,0
AT3G18291,,
AT3G18295,,
AT3G18470,TraesCS2A02G052000,0
AT3G18470,TraesCS7B02G066300,0
AT3G18470,TraesCSU02G142300,0
AT3G18470,TraesCS7B02G431900,0
AT3G18470,TraesCS7D02G505600,0
AT3G18470,TraesCS7A02G515200,0
AT3G18470,TraesCS2D02G052000,0
AT3G18470,TraesCS7B02G066400,0
AT3G18470,TraesCS7D02G162600,0
AT3G18470,TraesCS7A02G161300,0
AT3G18480,TraesCS4A02G268600,0
AT3G18480,TraesCS4B02G045600,0
AT3G18480,TraesCS4D02G046300,0
AT3G18580,TraesCS3D02G222000,0
AT3G18580,TraesCS3A02G231400,0
AT3G18580,TraesCS3B02G260600,0
AT3G18590,,
AT3G18610,TraesCS7B02G183600,0
AT3G18610,TraesCS2A02G464300,0
AT3G18610,TraesCS2B02G486000,0
AT3G18610,TraesCS7D02G289200,0
AT3G18610,TraesCS2D02G465200,0
AT3G18610,TraesCS7A02G286200,0
AT3G18620,TraesCS2A02G553400,0
AT3G18620,TraesCS2D02G554900,0
AT3G18620,TraesCS2B02G585200,0
AT3G18670,,
AT3G18680,TraesCS3B02G581900,0
AT3G18680,TraesCS3A02G513500,0
AT3G18680,TraesCS3D02G522000,0
AT3G18730,TraesCS6B02G375500,0
AT3G18730,TraesCS6A02G343500,0
AT3G18730,TraesCS6D02G324300,0
AT3G18740,TraesCS3B02G217500,0
AT3G18740,TraesCS3D02G191800,0
AT3G18740,TraesCS7D02G480000,0
AT3G18740,TraesCS7B02G399800,0
AT3G18740,TraesCS3A02G187900,0
AT3G18740,TraesCS1D02G306800,0
AT3G18740,TraesCS1A02G307400,0
AT3G18740,TraesCS1B02G318200,0
AT3G18810,TraesCS5B02G415000,0
AT3G18810,TraesCS5A02G411300,0
AT3G18820,TraesCS1D02G339700,0
AT3G18820,TraesCS1B02G350200,0
AT3G18820,TraesCS3D02G290000,0
AT3G18820,TraesCS3B02G324900,0
AT3G18820,TraesCS1A02G337800,0
AT3G18820,TraesCS3A02G290200,0
AT3G18850,TraesCS1A02G321900,0
AT3G18850,TraesCS1D02G322100,0
AT3G18850,TraesCS1B02G334200,0
AT3G18860,TraesCS2A02G266700,0
AT3G18860,TraesCS2D02G257400,0
AT3G18860,TraesCS5A02G196100,0
AT3G18860,TraesCS2B02G275700,0
AT3G18870,,
AT3G18880,TraesCS3D02G536900,0
AT3G18880,TraesCS5D02G052400,0
AT3G18880,TraesCS3B02G602000,0
AT3G18880,TraesCS3A02G531600,0
AT3G18880,TraesCS5A02G043500,0
AT3G18880,TraesCS5B02G047300,0
AT3G18957,,
AT3G18960,,
AT3G18970,TraesCS3A02G100700,0
AT3G18970,TraesCS3D02G101500,0
AT3G18970,TraesCS3B02G118108,0
AT3G18970,TraesCS1D02G298284,0
AT3G18970,TraesCS3B02G117700,0
AT3G18980,,
AT3G19170,TraesCS6A02G313400,0
AT3G19170,TraesCS6B02G343300,0
AT3G19170,TraesCS6D02G292700,0
AT3G19180,TraesCS2A02G555400,0
AT3G19180,TraesCS2B02G588400,0
AT3G19180,TraesCS2D02G559100,0
AT3G19210,TraesCS6B02G351900,0
AT3G19210,TraesCS6A02G321200,0
AT3G19210,TraesCS6D02G300900,0
AT3G19220,TraesCS5D02G245900,0
AT3G19230,TraesCS5D02G245600,0
AT3G19230,TraesCS4D02G299600,0
AT3G19230,TraesCS4A02G004000,0
AT3G19230,TraesCS5A02G238700,0
AT3G19230,TraesCS4B02G301300,0
AT3G19230,TraesCS5B02G237300,0
AT3G19240,,
AT3G19300,TraesCS2A02G302800,0
AT3G19300,TraesCS2A02G570800,0
AT3G19300,TraesCS2D02G582300,0
AT3G19300,TraesCS2D02G301500,0
AT3G19300,TraesCSU02G038500,0
AT3G19300,TraesCS2B02G319500,0
AT3G19310,TraesCS2D02G301400,0
AT3G19310,TraesCS2A02G302700,0
AT3G19310,TraesCS2B02G318600,1
AT3G19310,TraesCS7A02G326200,0
AT3G19310,TraesCS7B02G226800,0
AT3G19310,TraesCS7D02G322900,0
AT3G19310,TraesCS2D02G582400,0
AT3G19310,TraesCS2A02G570900,0
AT3G19310,TraesCSU02G038600,0
AT3G19553,TraesCS5D02G085800,0
AT3G19553,TraesCS5A02G073000,0
AT3G19553,TraesCS5B02G079100,0
AT3G19560,,
AT3G19630,TraesCS4A02G046100,0
AT3G19630,TraesCS4D02G258800,0
AT3G19630,TraesCS4B02G259700,0
AT3G19640,TraesCS3D02G373700,0
AT3G19640,TraesCS3A02G380600,0
AT3G19640,TraesCS3D02G408500,0
AT3G19640,TraesCS3B02G413100,0
AT3G19640,TraesCS3A02G380500,0
AT3G19640,TraesCS3A02G414000,0
AT3G19640,TraesCS3B02G448800,0
AT3G19640,TraesCS3D02G373600,0
AT3G19640,TraesCS3B02G413200,0
AT3G19690,TraesCS5A02G012900,0
AT3G19690,TraesCS5B02G011200,0
AT3G19700,TraesCS5D02G019400,0
AT3G19700,TraesCS1A02G103900,0
AT3G19700,TraesCS1B02G381300,0
AT3G19700,TraesCS1D02G407200,0
AT3G19700,TraesCS5B02G012000,0
AT3G19740,TraesCS7A02G184700,0
AT3G19740,TraesCS6A02G305500,0
AT3G19740,TraesCS7D02G186200,0
AT3G19740,TraesCS7B02G089500,0
AT3G19740,TraesCS6B02G333700,0
AT3G19760,TraesCS2B02G584200,0
AT3G19760,TraesCS6A02G416700,0
AT3G19760,TraesCS6B02G472700,0
AT3G19760,TraesCS2D02G554300,0
AT3G19760,TraesCS2A02G552800,0
AT3G19760,TraesCS6D02G401900,0
AT3G19760,TraesCS2D02G553400,0
AT3G19790,,
AT3G19800,TraesCS2A02G376600,0
AT3G19800,TraesCS2B02G393700,0
AT3G19800,TraesCS2D02G373000,0
AT3G19830,TraesCS6A02G413700,0
AT3G19830,TraesCS6D02G398300,0
AT3G19830,TraesCS6B02G463000,0
AT3G19840,TraesCS1A02G160500,0
AT3G19840,TraesCS1D02G157600,0
AT3G19840,TraesCS1B02G176100,0
AT3G20070,,
AT3G20080,,
AT3G20180,,
AT3G20190,TraesCS7A02G488800,0
AT3G20190,TraesCS7A02G488900,0
AT3G20190,TraesCS7D02G475200,0
AT3G20190,TraesCS6D02G144800,0
AT3G20190,TraesCS7B02G392000,0
AT3G20190,TraesCS6B02G182900,0
AT3G20190,TraesCS6A02G154900,0
AT3G20260,TraesCS7B02G137700,0
AT3G20260,TraesCS7D02G251600,0
AT3G20260,TraesCS7A02G252900,0
AT3G20270,TraesCS5B02G274800,0
AT3G20270,TraesCS5A02G275000,0
AT3G20270,TraesCS5D02G282600,0
AT3G20395,,
AT3G20400,,
AT3G20580,TraesCS7D02G136500,0
AT3G20580,TraesCS7A02G136600,0
AT3G20580,TraesCS7B02G037700,0
AT3G20590,,
AT3G20660,TraesCS5A02G549500,0
AT3G20660,TraesCS2D02G483600,0
AT3G20660,TraesCS2D02G483400,0
AT3G20660,TraesCS2A02G483500,0
AT3G20660,TraesCS2A02G483900,0
AT3G20660,TraesCS2D02G483700,0
AT3G20660,TraesCS2A02G483700,0
AT3G20660,TraesCS2D02G483300,0
AT3G20660,TraesCS2B02G509700,0
AT3G20660,TraesCS2B02G510100,0
AT3G20660,TraesCS2D02G483800,0
AT3G20660,TraesCS2D02G483500,0
AT3G20660,TraesCS2A02G483400,0
AT3G20660,TraesCS2A02G484000,0
AT3G20660,TraesCS2B02G510000,0
AT3G20670,TraesCS2D02G220500,0
AT3G20670,TraesCS2A02G214700,0
AT3G20670,TraesCS2D02G220400,0
AT3G20670,TraesCS2B02G239600,0
AT3G20670,TraesCS2B02G239700,1
AT3G20670,TraesCS2A02G214600,0
AT3G20710,,
AT3G20720,TraesCS2B02G501500,0
AT3G20720,TraesCS2D02G477500,0
AT3G20720,TraesCS2A02G478300,0
AT3G20920,TraesCS6D02G185600,0
AT3G20920,TraesCS6B02G229300,0
AT3G20920,TraesCS6A02G203000,0
AT3G20930,TraesCS6B02G322400,0
AT3G20930,TraesCS6D02G273200,0
AT3G20930,TraesCS6A02G292000,0
AT3G20997,,
AT3G21000,,
AT3G21055,,
AT3G21060,TraesCS4B02G254400,0
AT3G21060,TraesCS4D02G254200,0
AT3G21060,TraesCS4A02G050200,0
AT3G21110,TraesCS5D02G253900,0
AT3G21110,TraesCS5B02G244500,0
AT3G21110,TraesCS5A02G247400,0
AT3G21120,,
AT3G21160,TraesCS2B02G453500,0
AT3G21160,TraesCS2D02G430000,0
AT3G21160,TraesCS2A02G432100,0
AT3G21165,,
AT3G21215,TraesCS7A02G287800,0
AT3G21215,TraesCS7D02G290200,0
AT3G21215,TraesCS7B02G182400,0
AT3G21220,TraesCS6D02G328800,0
AT3G21220,TraesCS7D02G155100,0
AT3G21220,TraesCS7B02G059000,0
AT3G21220,TraesCS7A02G154900,0
AT3G21220,TraesCS6B02G379500,0
AT3G21280,TraesCS3B02G226300,0
AT3G21280,TraesCS3D02G202800,0
AT3G21280,TraesCS3A02G201000,0
AT3G21290,,
AT3G21300,TraesCS3A02G105900,0
AT3G21300,TraesCS3D02G108100,0
AT3G21300,TraesCS3B02G124400,0
AT3G21310,TraesCS5D02G015600,0
AT3G21310,TraesCS5A02G010800,0
AT3G21310,TraesCS4B02G062000,1
AT3G21310,TraesCS4A02G253400,0
AT3G21310,TraesCS4D02G061000,0
AT3G21310,TraesCS5B02G008600,0
AT3G21310,TraesCS3B02G478200,0
AT3G21340,,
AT3G21350,TraesCS7B02G080200,0
AT3G21350,TraesCS7A02G175100,0
AT3G21350,TraesCS7D02G176600,0
AT3G21740,,
AT3G21750,TraesCS2D02G212200,0
AT3G21750,TraesCS2A02G487400,0
AT3G21750,TraesCS4B02G396400,0
AT3G21750,TraesCS1B02G259700,0
AT3G21750,TraesCS1B02G360900,0
AT3G21750,TraesCS5A02G340500,0
AT3G21750,TraesCSU02G030000,0
AT3G21750,TraesCS1D02G339400,0
AT3G21750,TraesCS2B02G230800,0
AT3G21750,TraesCS2A02G203500,0
AT3G21750,TraesCS1D02G248500,0
AT3G21750,TraesCS5D02G344500,0
AT3G21750,TraesCS2D02G487500,0
AT3G21750,TraesCS1D02G349800,0
AT3G21750,TraesCS1A02G249000,0
AT3G21750,TraesCS7B02G046400,0
AT3G21750,TraesCS2B02G514400,0
AT3G21750,TraesCS1D02G339200,0
AT3G21750,TraesCS1B02G349900,0
AT3G21750,TraesCS7D02G145600,0
AT3G21750,TraesCS1A02G337400,0
AT3G21750,TraesCS7A02G144100,0
AT3G22170,,
AT3G22180,TraesCS7D02G277000,0
AT3G22180,TraesCS5D02G375800,0
AT3G22180,TraesCS7A02G277000,0
AT3G22180,TraesCS5A02G366200,0
AT3G22180,TraesCS7B02G174700,0
AT3G22180,TraesCS5B02G368600,0
AT3G22320,TraesCS2D02G345000,0
AT3G22320,TraesCS2D02G344900,0
AT3G22320,TraesCS2A02G346100,0
AT3G22320,TraesCS2A02G346300,0
AT3G22320,TraesCS2B02G364500,0
AT3G22320,TraesCS3A02G333200,0
AT3G22320,TraesCS2D02G344800,0
AT3G22320,TraesCS3B02G363400,0
AT3G22320,TraesCS2A02G346200,0
AT3G22320,TraesCS2B02G364600,0
AT3G22320,TraesCS3D02G326800,0
AT3G22320,TraesCS2B02G364700,0
AT3G22330,TraesCS5D02G057800,0
AT3G22330,TraesCS5B02G052100,0
AT3G22330,TraesCS2A02G253700,0
AT3G22330,TraesCS2B02G273300,0
AT3G22330,TraesCS2D02G254200,0
AT3G22330,TraesCS5A02G047300,0
AT3G22421,,
AT3G22425,TraesCS2A02G459600,0
AT3G22425,TraesCS2B02G481000,0
AT3G22425,TraesCS2D02G459900,0
AT3G22470,TraesCS6B02G114312,0
AT3G22480,TraesCS2D02G458100,0
AT3G22480,TraesCS2B02G479800,0
AT3G22480,TraesCS7D02G040800,0
AT3G22480,TraesCS2A02G457300,0
AT3G22500,,
AT3G22510,,
AT3G22580,,
AT3G22590,TraesCS4A02G295700,0
AT3G22590,TraesCS4D02G016400,0
AT3G22590,TraesCS4B02G018200,0
AT3G22600,,
AT3G22620,,
AT3G22640,,
AT3G22650,,
AT3G22660,,
AT3G22680,TraesCS7D02G388500,0
AT3G22680,TraesCS7B02G294900,0
AT3G22680,TraesCS7A02G392900,0
AT3G22720,,
AT3G22723,,
AT3G22770,,
AT3G22780,TraesCS4D02G026100,0
AT3G22780,TraesCS4A02G284600,0
AT3G22780,TraesCS5B02G062400,0
AT3G22780,TraesCS5D02G065500,0
AT3G22780,TraesCS5D02G065300,0
AT3G22780,TraesCS1D02G329200,0
AT3G22780,TraesCS1A02G327100,0
AT3G22780,TraesCS5B02G062200,0
AT3G22780,TraesCS5A02G054200,0
AT3G22780,TraesCS1B02G340500,0
AT3G22780,TraesCS5A02G053800,0
AT3G22780,TraesCS4B02G028500,0
AT3G22980,TraesCS5A02G370800,0
AT3G22980,TraesCS1B02G062700,0
AT3G22980,TraesCS5B02G373200,0
AT3G22980,TraesCS1D02G049600,0
AT3G22980,TraesCS5D02G380500,0
AT3G22980,TraesCS1A02G048300,0
AT3G22990,TraesCS6D02G190800,0
AT3G22990,TraesCS6B02G235800,0
AT3G22990,TraesCS6A02G205500,0
AT3G23760,,
AT3G23770,TraesCS5A02G390600,0
AT3G23770,TraesCS7D02G257600,0
AT3G23770,TraesCS5D02G400400,0
AT3G23770,TraesCS5B02G395500,0
AT3G23770,TraesCS7A02G256800,0
AT3G23770,TraesCS5B02G279000,0
AT3G23770,TraesCS7B02G153600,0
AT3G23780,TraesCS7B02G222200,0
AT3G23780,TraesCS2A02G522400,0
AT3G23780,TraesCS2B02G552400,0
AT3G23780,TraesCS7A02G321100,0
AT3G23780,TraesCS7D02G318200,0
AT3G23780,TraesCS2D02G524500,0
AT3G23790,TraesCS4A02G336400,0
AT3G23790,TraesCS5D02G533800,0
AT3G23790,TraesCS4A02G336500,0
AT3G23790,TraesCS5D02G533700,0
AT3G23790,TraesCS5B02G536200,0
AT3G23790,TraesCS5B02G536300,0
AT3G23860,,
AT3G23870,TraesCS6D02G177800,0
AT3G23870,TraesCS2B02G295700,0
AT3G23870,TraesCS6B02G215400,0
AT3G23870,TraesCS2D02G277100,0
AT3G23870,TraesCS6A02G189200,0
AT3G23870,TraesCS2A02G278100,0
AT3G23955,TraesCS6D02G338200,0
AT3G23960,TraesCS2A02G450900,0
AT3G23980,,
AT3G23990,TraesCS4D02G305900,1
AT3G23990,TraesCS1D02G144000,1
AT3G23990,TraesCS1A02G145000,1
AT3G23990,TraesCS4A02G409100,1
AT3G23990,TraesCS1B02G162300,1
AT3G23990,TraesCS4B02G307700,1
AT3G24010,TraesCS4B02G307800,0
AT3G24010,TraesCS4A02G409000,0
AT3G24010,TraesCS4D02G306000,0
AT3G24020,,
AT3G24068,,
AT3G24070,,
AT3G24093,,
AT3G24100,,
AT3G24320,TraesCS2A02G362100,0
AT3G24320,TraesCS2B02G379900,0
AT3G24320,TraesCS2D02G359500,0
AT3G24330,TraesCS3B02G562700,0
AT3G24330,TraesCS1A02G356800,0
AT3G24330,TraesCS3D02G506300,0
AT3G24330,TraesCS1B02G373000,0
AT3G24330,TraesCS1D02G360900,0
AT3G24330,TraesCS3A02G499400,0
AT3G24495,TraesCS3B02G136600,0
AT3G24495,TraesCS3D02G119400,0
AT3G24495,TraesCS3A02G117500,0
AT3G24500,TraesCS7D02G353800,0
AT3G24500,TraesCS7B02G259000,0
AT3G24500,TraesCS7A02G369500,0
AT3G24506,,
AT3G24508,,
AT3G24570,TraesCS3A02G153100,0
AT3G24570,TraesCS3D02G160500,0
AT3G24570,TraesCS3B02G179800,0
AT3G24580,,
AT3G24710,,
AT3G24715,TraesCS5D02G074400,0
AT3G24715,TraesCS5B02G069200,0
