Gene stable ID,Triticum aestivum gene stable ID,"Triticum aestivum orthology confidence [0 low, 1 high]"
Os02g0728700,TraesCS6B02G319900,0
Os02g0730400,TraesCS6A02G291600,0
Os02g0730400,TraesCS6D02G272900,0
Os02g0730400,TraesCS6B02G322100,0
Os02g0730450,,
Os02g0730500,TraesCS6B02G322000,0
Os02g0730500,TraesCS6D02G272800,0
Os02g0730500,TraesCS6A02G291500,0
Os02g0730600,TraesCS6B02G321600,0
Os02g0730751,,
Os02g0730800,TraesCS6B02G322400,0
Os02g0730800,TraesCS6D02G273200,0
Os02g0730800,TraesCS6A02G292000,0
Os02g0736500,TraesCS6D02G279200,0
Os02g0736500,TraesCS6B02G328900,0
Os02g0736500,TraesCS6A02G299300,0
Os02g0736600,TraesCS6B02G329000,0
Os02g0736600,TraesCS6A02G178200,0
Os02g0736600,TraesCS6B02G206600,0
Os02g0736600,TraesCS6A02G299400,0
Os02g0736600,TraesCS6D02G279300,0
Os02g0744600,,
Os02g0744666,,
Os02g0745200,,
Os02g0745400,TraesCS6B02G335600,0
Os02g0745400,TraesCS6A02G307100,0
Os02g0745400,TraesCS6D02G286200,0
Os02g0754400,,
Os02g0754450,,
Os02g0754700,TraesCS5A02G372000,0
Os02g0754700,TraesCS2D02G532700,0
Os02g0754700,TraesCS2A02G530800,0
Os02g0754700,TraesCS5B02G374100,0
Os02g0754700,TraesCS2B02G560200,0
Os02g0754700,TraesCS5D02G381500,0
Os02g0754800,TraesCS4D02G000400,0
Os02g0754800,TraesCS4B02G000400,0
Os02g0754800,TraesCS4A02G000400,0
Os02g0757900,TraesCS6B02G346800,0
Os02g0757900,TraesCS6D02G295600,0
Os02g0757900,TraesCS6A02G316300,0
Os02g0758000,TraesCS6B02G346700,0
Os02g0758000,TraesCS6A02G316200,0
Os02g0758000,TraesCS6D02G295500,0
Os02g0765800,TraesCS6B02G364700,0
Os02g0765800,TraesCS6D02G313200,0
Os02g0765800,TraesCS6A02G334000,0
Os02g0765925,,
Os02g0767500,TraesCS6A02G331000,1
Os02g0767500,TraesCS3B02G060300,1
Os02g0767500,TraesCS6D02G310300,1
Os02g0767500,TraesCS6B02G361800,1
Os02g0767600,TraesCS6D02G309800,0
Os02g0767600,TraesCS6B02G361600,0
Os02g0767600,TraesCS6A02G330700,0
Os02g0773300,TraesCS3A02G119300,0
Os02g0773300,TraesCS3B02G138200,0
Os02g0773300,TraesCS5B02G465700,0
Os02g0773300,TraesCS5D02G467400,0
Os02g0773300,TraesCS6B02G354300,0
Os02g0773300,TraesCS6D02G303500,0
Os02g0773300,TraesCS6A02G323700,0
Os02g0773300,TraesCS5A02G456600,0
Os02g0773400,TraesCS6D02G303400,0
Os02g0773400,TraesCS6A02G323600,0
Os02g0773400,TraesCS6B02G354200,0
Os02g0778801,,
Os02g0778900,TraesCS6D02G318700,0
Os02g0778900,TraesCS6A02G337900,0
Os02g0778900,TraesCS6A02G036800,0
Os02g0778900,TraesCS7B02G452500,0
Os02g0778900,TraesCS6A02G339100,0
Os02g0778900,TraesCS6B02G370100,0
Os02g0778900,TraesCS5D02G322200,0
Os02g0778900,TraesCS6B02G368500,0
Os02g0778900,TraesCS6D02G319800,0
Os02g0778900,TraesCS6D02G319900,0
Os02g0778900,TraesCS6A02G337800,0
Os02g0778900,TraesCS6B02G368600,0
Os02g0778900,TraesCS6A02G339200,0
Os02g0778900,TraesCS6B02G370000,0
Os02g0778900,TraesCS6B02G369400,0
Os02g0778900,TraesCS6B02G051400,0
Os02g0778900,TraesCS5A02G316000,0
Os02g0781400,TraesCS6A02G340300,0
Os02g0781400,TraesCS6D02G320800,0
Os02g0781400,TraesCS6B02G371500,0
Os02g0781600,TraesCS6D02G320900,0
Os02g0781600,TraesCS6B02G371600,0
Os02g0781600,TraesCS6A02G340400,0
Os02g0788133,,
Os02g0788300,TraesCS1A02G258600,0
Os02g0788300,TraesCS1D02G257900,0
Os02g0789400,TraesCS6B02G382600,0
Os02g0789400,TraesCS6A02G349500,0
Os02g0789400,TraesCS6D02G332000,0
Os02g0789600,TraesCS6A02G350000,0
Os02g0789600,TraesCS6B02G383100,0
Os02g0789600,TraesCS6D02G332400,0
Os02g0793150,,
Os02g0793200,TraesCS4B02G094100,0
Os02g0793200,TraesCS4D02G090900,0
Os02g0793200,TraesCS4A02G222400,0
Os02g0795900,TraesCS6B02G391200,0
Os02g0795900,TraesCS3A02G243600,0
Os02g0795900,TraesCS6D02G341300,0
Os02g0795900,TraesCS6A02G358500,0
Os02g0795900,TraesCS3D02G247800,0
Os02g0796000,,
Os02g0800500,TraesCS3A02G343400,0
Os02g0800500,TraesCS3B02G363200,0
Os02g0800500,TraesCSU02G217300,0
Os02g0800500,TraesCS3D02G326600,0
Os02g0800500,TraesCS3A02G333000,0
Os02g0800500,TraesCS7A02G229300,0
Os02g0800600,,
Os02g0800800,,
Os02g0801200,TraesCS5A02G491000,0
Os02g0801200,TraesCS6D02G350200,0
Os02g0801200,TraesCS6A02G367200,0
Os02g0801200,TraesCS4D02G317600,0
Os02g0801200,TraesCS6B02G402500,0
Os02g0801200,TraesCS4B02G321100,0
Os02g0801300,TraesCS3A02G343400,0
Os02g0801300,TraesCS3B02G363200,0
Os02g0801300,TraesCSU02G217300,0
Os02g0801300,TraesCS3D02G326600,0
Os02g0801300,TraesCS3A02G333000,0
Os02g0801300,TraesCS7A02G229300,0
Os02g0801450,,
Os02g0802400,TraesCS6A02G368000,0
Os02g0802400,TraesCS5B02G269200,0
Os02g0802400,TraesCS5A02G269000,0
Os02g0802400,TraesCS5D02G277000,0
Os02g0802400,TraesCS6D02G350800,0
Os02g0802400,TraesCS6B02G403400,0
Os02g0802575,,
Os02g0803400,TraesCS6A02G370600,0
Os02g0803400,TraesCS6D02G354200,0
Os02g0803600,TraesCS6D02G355800,0
Os02g0803600,TraesCS6B02G409400,0
Os02g0803600,TraesCS6A02G371800,0
Os02g0804100,,
Os02g0804300,TraesCS6B02G410100,0
Os02g0804300,TraesCS6A02G372300,0
Os02g0804300,TraesCS6D02G356400,0
Os02g0805900,TraesCS6D02G359000,0
Os02g0805900,TraesCS6B02G412000,0
Os02g0805900,TraesCS6A02G374200,0
Os02g0806000,TraesCS6B02G412200,0
Os02g0806000,TraesCS6A02G374500,0
Os02g0806000,TraesCS6D02G358800,0
Os02g0814600,TraesCS6B02G424700,0
Os02g0814600,TraesCS6D02G370400,0
Os02g0814600,TraesCS6A02G385600,0
Os02g0814700,TraesCS6A02G385700,0
Os02g0814700,TraesCS7B02G186700,0
Os02g0814700,TraesCS6B02G424800,0
Os02g0815600,TraesCS6D02G371300,0
Os02g0815600,TraesCS6B02G425800,0
Os02g0815600,TraesCS6A02G386700,0
Os02g0815700,TraesCS3B02G362700,0
Os02g0815700,TraesCS5A02G356700,0
Os02g0815700,TraesCS5B02G359200,0
Os02g0815700,TraesCS5D02G365600,0
Os02g0816700,TraesCS6D02G374300,0
Os02g0816700,TraesCS6A02G389200,0
Os02g0816800,TraesCS6A02G389100,0
Os02g0816800,TraesCS6D02G374400,0
Os02g0816800,TraesCS6B02G430100,0
Os02g0818700,TraesCS6A02G393000,0
Os02g0818700,TraesCS6D02G378700,0
Os02g0818800,TraesCS6A02G393100,0
Os02g0818800,TraesCS6D02G378800,0
Os02g0818800,TraesCS6B02G433400,0
Os02g0820600,TraesCS6B02G438500,0
Os02g0820600,TraesCS6D02G382700,0
Os02g0820600,TraesCS6A02G398500,0
Os02g0820700,TraesCS6D02G383300,0
Os02g0820700,TraesCS6A02G399100,0
Os02g0820700,TraesCS6B02G439400,0
Os02g0823700,,
Os02g0823800,TraesCS6D02G388100,0
Os02g0823800,TraesCS6B02G449100,0
Os02g0823800,TraesCS6A02G404800,0
Os02g0824400,TraesCS6A02G403600,0
Os02g0824400,TraesCS6B02G447500,0
Os02g0824400,TraesCS6D02G387100,0
Os02g0824500,TraesCS6B02G447400,0
Os02g0824500,TraesCS6D02G387000,0
Os02g0824500,TraesCS6A02G403500,0
Os02g0824600,,
Os02g0824700,TraesCS3D02G204000,0
Os02g0824700,TraesCS3A02G201100,0
Os02g0824700,TraesCS3B02G224800,0
Os02g0826100,TraesCS2D02G501600,0
Os02g0826100,TraesCS6D02G392700,0
Os02g0826100,TraesCS7B02G216100,0
Os02g0826100,TraesCS6A02G409100,0
Os02g0826100,TraesCS6B02G455000,0
Os02g0826200,TraesCS6D02G392800,0
Os02g0826200,TraesCS6B02G455100,0
Os02g0826200,TraesCS6A02G409200,0
Os02g0829900,TraesCS2D02G204600,0
Os02g0829900,TraesCS2A02G196600,0
Os02g0829900,TraesCS2B02G224200,0
Os02g0830000,TraesCS2D02G204500,0
Os02g0830000,TraesCS2B02G224100,0
Os02g0830000,TraesCS2A02G196500,0
Os03g0102000,TraesCS4B02G373500,0
Os03g0102000,TraesCS5A02G540700,0
Os03g0102000,TraesCS4D02G363800,0
Os03g0102100,TraesCS4B02G373600,0
Os03g0102100,TraesCS5A02G540400,0
Os03g0102100,TraesCS4D02G363700,0
Os03g0105500,,
Os03g0105600,TraesCS4B02G366500,0
Os03g0105600,TraesCSU02G137900,0
Os03g0105600,TraesCS5A02G534300,0
Os03g0108700,TraesCS2A02G488700,0
Os03g0108700,TraesCS1A02G060300,0
Os03g0108700,TraesCS2B02G516500,0
Os03g0108700,TraesCS2D02G489000,0
Os03g0108800,,
Os03g0109700,TraesCSU02G126900,0
Os03g0109700,TraesCS5A02G551000,0
Os03g0109700,TraesCS4B02G386000,0
Os03g0109800,,
Os03g0110700,,
Os03g0110900,TraesCS5D02G100200,0
Os03g0110900,TraesCS5B02G092600,0
Os03g0110900,TraesCS5A02G086700,0
Os03g0111400,TraesCSU02G032600,1
Os03g0111400,TraesCS5A02G554100,1
Os03g0111400,TraesCS4B02G393600,1
Os03g0111500,,
Os03g0113700,TraesCS1A02G295600,0
Os03g0113700,TraesCS4B02G397600,0
Os03g0113700,TraesCSU02G116400,0
Os03g0113700,TraesCS2D02G575200,0
Os03g0113800,TraesCSU02G116100,0
Os03g0113800,TraesCS4D02G333400,0
Os03g0113800,TraesCS5A02G489100,0
Os03g0113800,TraesCS4B02G397700,0
Os03g0116500,TraesCS4B02G356500,0
Os03g0116500,TraesCS7B02G257700,1
Os03g0116500,TraesCS4D02G350200,0
Os03g0116500,TraesCS5D02G238500,0
Os03g0116500,TraesCS5A02G525900,0
Os03g0116600,,
Os03g0116850,,
Os03g0116900,TraesCS5A02G524500,0
Os03g0116900,TraesCS4D02G348700,0
Os03g0116900,TraesCS4B02G355300,0
Os03g0117100,TraesCS4D02G348600,0
Os03g0117100,TraesCS4B02G355100,0
Os03g0117100,TraesCS5A02G524400,0
Os03g0117200,TraesCS4D02G348500,0
Os03g0117200,TraesCS5A02G524300,0
Os03g0117200,TraesCS4B02G355000,0
Os03g0117200,TraesCS5A02G492300,0
Os03g0127000,TraesCS5A02G491800,0
Os03g0127000,TraesCS4B02G320200,0
Os03g0127000,TraesCS4D02G316700,0
Os03g0127100,,
Os03g0129200,TraesCS4B02G322900,0
Os03g0129200,TraesCS4D02G319300,0
Os03g0129200,TraesCS5A02G495000,0
Os03g0129300,TraesCS4D02G319400,0
Os03g0129300,TraesCS5A02G495100,0
Os03g0129300,TraesCS4B02G323000,0
Os03g0130350,,
Os03g0130400,TraesCS4D02G321500,0
Os03g0130400,TraesCS4B02G324400,0
Os03g0130400,TraesCS5A02G496900,0
Os03g0131200,TraesCS5A02G498000,0
Os03g0131200,TraesCS4D02G322700,0
Os03g0131200,TraesCS4B02G325800,0
Os03g0131333,,
Os03g0131400,TraesCS4B02G326000,0
Os03g0131400,TraesCS4D02G322900,0
Os03g0131400,TraesCS5A02G498200,0
Os03g0131500,TraesCS4D02G323200,0
Os03g0131500,TraesCS5A02G498500,0
Os03g0131500,TraesCS4B02G326400,0
Os03g0136400,TraesCS4B02G333700,0
Os03g0136400,TraesCS4D02G329900,0
Os03g0136500,TraesCS5A02G504500,0
Os03g0136500,TraesCS4B02G333800,0
Os03g0136500,TraesCS4D02G330000,0
Os03g0145600,TraesCS4B02G310500,0
Os03g0145600,TraesCS4A02G410400,0
Os03g0145600,TraesCS4D02G308400,0
Os03g0145700,,
Os03g0147700,TraesCS4B02G314000,0
Os03g0147700,TraesCS4A02G413300,0
Os03g0147700,TraesCS4D02G311200,0
Os03g0147900,TraesCS4D02G311300,0
Os03g0147900,TraesCS4B02G314100,0
Os03g0147900,TraesCS4A02G413400,0
Os03g0151600,TraesCS4D02G314300,0
Os03g0151600,TraesCS4B02G317700,0
Os03g0151600,TraesCS4A02G370100,0
Os03g0151700,TraesCS4B02G317800,0
Os03g0151700,TraesCS4A02G370000,0
Os03g0158000,,
Os03g0158200,TraesCS5D02G532700,0
Os03g0158200,TraesCS4B02G274200,0
Os03g0158200,TraesCSU02G076700,0
Os03g0158200,TraesCS4A02G031800,0
Os03g0158200,TraesCS4A02G340500,0
Os03g0158200,TraesCS5B02G534600,0
Os03g0158200,TraesCS4D02G272900,0
Os03g0158700,TraesCS4B02G274900,0
Os03g0158700,TraesCS4D02G273500,0
Os03g0158700,TraesCS4A02G031100,0
Os03g0159100,TraesCS1B02G149900,0
Os03g0159100,TraesCS4D02G273600,1
Os03g0159100,TraesCS4A02G031000,1
Os03g0159600,TraesCS4A02G030700,0
Os03g0159600,TraesCS4A02G030600,0
Os03g0159600,TraesCS4D02G273900,0
Os03g0159600,TraesCS4B02G275300,0
Os03g0159700,TraesCS4B02G275700,0
Os03g0159700,TraesCS4A02G030200,0
Os03g0159700,TraesCS4D02G274200,0
Os03g0162300,,
Os03g0162500,TraesCS4A02G025500,0
Os03g0162500,TraesCS4D02G277000,0
Os03g0162500,TraesCS4B02G278500,0
Os03g0163150,,
Os03g0163200,,
Os03g0163400,TraesCS2D02G451000,0
Os03g0163500,TraesCS4D02G277500,0
Os03g0163500,TraesCS4A02G025100,0
Os03g0163500,TraesCS4B02G279000,0
Os03g0164200,,
Os03g0164300,,
Os03g0166900,TraesCS1D02G311100,0
Os03g0166900,TraesCS4A02G348100,0
Os03g0166900,TraesCS1A02G311200,0
Os03g0166900,TraesCS1B02G322600,0
Os03g0167000,TraesCS4B02G282200,0
Os03g0167000,TraesCS4A02G021300,0
Os03g0167000,TraesCS4D02G280900,0
Os03g0167650,,
Os03g0167750,,
Os03g0168550,TraesCS4D02G283300,0
Os03g0168550,TraesCS4B02G284600,0
Os03g0168550,TraesCS4A02G019500,0
Os03g0168650,,
Os03g0168700,TraesCS4D02G283500,0
Os03g0168700,TraesCS4B02G284800,0
Os03g0168700,TraesCS4A02G019300,0
Os03g0168800,,
Os03g0169400,TraesCS4D02G285000,0
Os03g0169400,TraesCS4A02G017800,0
Os03g0169400,TraesCS4B02G286300,0
Os03g0169500,,
Os03g0169900,TraesCS4B02G286900,0
Os03g0169900,TraesCS4D02G285600,0
Os03g0169900,TraesCS4A02G017200,0
Os03g0170000,,
Os03g0174500,TraesCS4B02G290200,0
Os03g0174500,TraesCS4A02G013500,0
Os03g0174500,TraesCS4D02G289300,0
Os03g0174600,TraesCS4D02G289400,0
Os03g0174600,TraesCS4B02G290300,0
Os03g0174600,TraesCS4A02G013400,0
Os03g0177100,,
Os03g0177300,TraesCS4A02G011000,0
Os03g0177300,TraesCS4D02G292000,0
Os03g0177300,TraesCS4B02G293400,0
Os03g0185700,TraesCS4D02G300400,1
Os03g0185700,TraesCS4B02G302300,1
Os03g0185700,TraesCS6A02G292100,1
Os03g0185700,TraesCS7A02G148300,1
Os03g0185700,TraesCS4A02G003100,1
Os03g0185700,TraesCSU02G038200,1
Os03g0185700,TraesCS6D02G273300,1
Os03g0185700,TraesCS4D02G300500,1
Os03g0185700,TraesCS3B02G234500,0
Os03g0185700,TraesCS6B02G322500,1
Os03g0185700,TraesCS2B02G606400,1
Os03g0185700,TraesCS4A02G003300,1
Os03g0185700,TraesCS4B02G302200,1
Os03g0185700,TraesCS4A02G002900,1
Os03g0185700,TraesCS2A02G570600,1
Os03g0185700,TraesCS4D02G300800,1
Os03g0185700,TraesCS2D02G582000,1
Os03g0185700,TraesCS2D02G568200,1
Os03g0185700,TraesCS5A02G549100,1
Os03g0185700,TraesCS4B02G302000,1
Os03g0185700,TraesCS4A02G003400,1
Os03g0185700,TraesCS4D02G359800,1
Os03g0185700,TraesCS2D02G581500,1
Os03g0185700,TraesCS4B02G302100,1
Os03g0185700,TraesCS4B02G384800,1
Os03g0185800,,
Os03g0185950,,
Os03g0186100,TraesCS4A02G002800,0
Os03g0186100,TraesCS4D02G300900,0
Os03g0186100,TraesCS4B02G302400,0
Os03g0186950,,
Os03g0187000,TraesCS4B02G302900,0
Os03g0187000,TraesCS4A02G002200,0
Os03g0187000,TraesCS4D02G301400,0
Os03g0192000,TraesCS4B02G268000,0
Os03g0192000,TraesCS4A02G035300,0
Os03g0192000,TraesCS4D02G267400,0
Os03g0192100,TraesCS4A02G035200,0
Os03g0192100,TraesCS4B02G267900,0
Os03g0201600,TraesCS4B02G259200,0
Os03g0201600,TraesCS4D02G259300,0
Os03g0201600,TraesCS4A02G045600,0
Os03g0201700,TraesCS4D02G259200,0
Os03g0201700,TraesCS4B02G259300,0
Os03g0201700,TraesCS4A02G045700,0
Os03g0213150,,
Os03g0213200,TraesCS4D02G247600,0
Os03g0213200,TraesCS1A02G316100,0
Os03g0213200,TraesCS4A02G056700,0
Os03g0213200,TraesCS4B02G248300,0
Os03g0214050,,
Os03g0214100,TraesCS4B02G246900,0
Os03g0214100,TraesCS4A02G058000,0
Os03g0214100,TraesCS4D02G246300,0
Os03g0219200,TraesCS4A02G065800,0
Os03g0219200,TraesCS4D02G242800,0
Os03g0219200,TraesCS4B02G243200,0
Os03g0219350,,
Os03g0219400,TraesCS4B02G243000,0
Os03g0219400,TraesCS4D02G242600,0
Os03g0219400,TraesCS4A02G065600,0
Os03g0219500,TraesCS6B02G262700,0
Os03g0219500,TraesCS6D02G216200,0
Os03g0219500,TraesCS6A02G233900,0
Os03g0226200,TraesCS4A02G061700,0
Os03g0226200,TraesCS4B02G237300,0
Os03g0226200,TraesCS4D02G238600,0
Os03g0226300,,
Os03g0226700,TraesCS4A02G077300,0
Os03g0226700,TraesCS4D02G234600,0
Os03g0226800,TraesCS7D02G537800,0
Os03g0226800,TraesCS4B02G233500,0
Os03g0226800,TraesCS4D02G234700,0
Os03g0226800,TraesCS4A02G077400,0
Os03g0226800,TraesCS7B02G474900,0
Os03g0227750,,
Os03g0227800,,
Os03g0229600,,
Os03g0229801,,
Os03g0231700,,
Os03g0231850,,
Os03g0233750,,
Os03g0233900,TraesCS4A02G061700,0
Os03g0233900,TraesCS4B02G237300,0
Os03g0233900,TraesCS4D02G238600,0
Os03g0237401,,
Os03g0237500,TraesCS4B02G230600,0
Os03g0237900,,
Os03g0238000,,
Os03g0240700,TraesCS4A02G072700,1
Os03g0240700,TraesCS4D02G229700,1
Os03g0240700,TraesCS4B02G228600,1
Os03g0240800,,
Os03g0241001,,
Os03g0241100,TraesCS4D02G229400,0
Os03g0241100,TraesCS4A02G072600,0
Os03g0241100,TraesCS4B02G228500,0
Os03g0243300,TraesCS4A02G071300,0
Os03g0243300,TraesCS4D02G227900,0
Os03g0243300,TraesCS4B02G227200,0
Os03g0243350,,
Os03g0243750,,
Os03g0243800,TraesCS4D02G227600,0
Os03g0243800,TraesCS4A02G070900,0
Os03g0243800,TraesCS4B02G226900,0
Os03g0248200,TraesCS3B02G402500,0
Os03g0248200,TraesCS3B02G402600,0
Os03g0248200,TraesCS3D02G363500,0
Os03g0248200,TraesCS3D02G363400,0
Os03g0248200,TraesCS3A02G370400,0
Os03g0248250,,
Os03g0255200,TraesCS4D02G220700,0
Os03g0255200,TraesCS4B02G220400,0
Os03g0255400,,
Os03g0265900,TraesCS4A02G091700,0
Os03g0265900,TraesCS4B02G213000,0
Os03g0265900,TraesCS4D02G213800,0
Os03g0266000,TraesCS4B02G212700,0
Os03g0266000,TraesCS4A02G091800,0
Os03g0266000,TraesCS4D02G213700,0
Os03g0266900,TraesCS4D02G213100,0
Os03g0266900,TraesCS4A02G092100,0
Os03g0266900,TraesCS4B02G212300,0
Os03g0266900,TraesCS4A02G092900,0
Os03g0266900,TraesCS4D02G212200,0
Os03g0266900,TraesCS4B02G212200,1
Os03g0266900,TraesCS4D02G212300,0
Os03g0266900,TraesCS4D02G212400,0
Os03g0266900,TraesCS4A02G092200,0
Os03g0266900,TraesCS4B02G211600,0
Os03g0266900,TraesCS4D02G213300,0
Os03g0266900,TraesCS4A02G092800,0
Os03g0267000,TraesCS4D02G213100,1
Os03g0267000,TraesCS4A02G092100,0
Os03g0267000,TraesCS4B02G212300,0
Os03g0267000,TraesCS4A02G092900,0
Os03g0267000,TraesCS4D02G212200,0
Os03g0267000,TraesCS4B02G212200,0
Os03g0267000,TraesCS4D02G212300,0
Os03g0267000,TraesCS4D02G212400,0
Os03g0267000,TraesCS4A02G092200,0
Os03g0267000,TraesCS4B02G211600,0
Os03g0267000,TraesCS4D02G213300,0
Os03g0267000,TraesCS4A02G092800,0
Os03g0268100,TraesCS4A02G093700,0
Os03g0268100,TraesCS4D02G211400,0
Os03g0268100,TraesCS4B02G210700,0
Os03g0268250,,
Os03g0271400,TraesCS4B02G208900,0
Os03g0271400,TraesCS4D02G209700,0
Os03g0271400,TraesCS4A02G095500,0
Os03g0271500,TraesCS4D02G209600,0
Os03g0271500,TraesCS4B02G209000,0
Os03g0271500,TraesCS4A02G095600,0
Os03g0276600,TraesCS4A02G098000,0
Os03g0276600,TraesCS4B02G206600,0
Os03g0276600,TraesCS4D02G207400,0
Os03g0276700,TraesCS5A02G357700,0
Os03g0276700,TraesCS5D02G366800,0
Os03g0276700,TraesCS5B02G360300,0
Os03g0278900,TraesCS4A02G099800,0
Os03g0278900,TraesCS4D02G205400,0
Os03g0278900,TraesCS4B02G204500,0
Os03g0279000,TraesCS4B02G204400,1
Os03g0279000,TraesCS4D02G205300,1
Os03g0279000,TraesCS4A02G099900,1
Os03g0282800,TraesCS4D02G201600,0
Os03g0282800,TraesCS4A02G103500,0
Os03g0282800,TraesCS4B02G200500,0
Os03g0282900,TraesCS4A02G103600,0
Os03g0282900,TraesCS4D02G201400,0
Os03g0282900,TraesCS4B02G200300,0
Os03g0284900,TraesCS4D02G199100,0
Os03g0284900,TraesCS4A02G105700,0
Os03g0284900,TraesCS4B02G198300,0
Os03g0285100,TraesCS4A02G105900,0
Os03g0285100,TraesCS4B02G198100,0
Os03g0285100,TraesCS4D02G198900,0
Os03g0285900,TraesCS1B02G065900,0
Os03g0285900,TraesCS1D02G051900,0
Os03g0285900,TraesCS1A02G049700,0
Os03g0286100,TraesCS3D02G192700,0
Os03g0286100,TraesCS3B02G218400,0
Os03g0286100,TraesCS3A02G189200,0
Os03g0289350,,
Os03g0289400,TraesCS4A02G109100,0
Os03g0289400,TraesCS4B02G195100,0
Os03g0291700,,
Os03g0291800,TraesCS4A02G110000,0
Os03g0291800,TraesCS4D02G195000,0
Os03g0291800,TraesCS4B02G194100,0
Os03g0294032,,
Os03g0294200,TraesCS4B02G193000,0
Os03g0294200,TraesCS4D02G194000,0
Os03g0294200,TraesCS4A02G111100,0
Os03g0295400,TraesCS1D02G238500,0
Os03g0295400,TraesCS1B02G250000,0
Os03g0295400,TraesCS1A02G233400,0
Os03g0295500,TraesCS4A02G111800,0
Os03g0295500,TraesCS4D02G193300,0
Os03g0296300,TraesCS6A02G112100,0
Os03g0296300,TraesCS6B02G140100,0
Os03g0296300,TraesCS4D02G192200,0
Os03g0296300,TraesCS4A02G113200,0
Os03g0296300,TraesCS4B02G191000,0
Os03g0296300,TraesCS6D02G101000,0
Os03g0296400,TraesCS4D02G192100,0
Os03g0296400,TraesCS4A02G113300,0
Os03g0296400,TraesCS4B02G190900,0
Os03g0297000,TraesCS4D02G191500,0
Os03g0297000,TraesCS4A02G114000,0
Os03g0297000,TraesCS4B02G190100,0
Os03g0297100,TraesCS4D02G191400,0
Os03g0297100,TraesCS4A02G114100,0
Os03g0297100,TraesCS4B02G190000,0
Os03g0299600,TraesCS4B02G188400,0
Os03g0299600,TraesCS4D02G189800,0
Os03g0299700,,
Os03g0300200,TraesCS4A02G116200,0
Os03g0300200,TraesCS2D02G317600,0
Os03g0300200,TraesCS4B02G188000,0
Os03g0300200,TraesCS1B02G115400,0
Os03g0300200,TraesCS4D02G189400,0
Os03g0300300,TraesCS2D02G317700,0
Os03g0300300,TraesCS4A02G116300,0
Os03g0300300,TraesCS4B02G187900,0
Os03g0300300,TraesCS4D02G189300,0
Os03g0300300,TraesCS1B02G115500,0
Os03g0301550,,
Os03g0301600,,
Os03g0305400,TraesCS4A02G119400,0
Os03g0305400,TraesCS4B02G185100,0
Os03g0305400,TraesCS4D02G186500,0
Os03g0305500,TraesCS4B02G185000,0
Os03g0306900,TraesCS4A02G120700,0
Os03g0306900,TraesCS4B02G184300,0
Os03g0306900,TraesCS4D02G185300,0
Os03g0307000,TraesCS4B02G184000,0
Os03g0307000,TraesCS4D02G185100,0
Os03g0307000,TraesCS4A02G120900,0
Os03g0309250,,
Os03g0309300,,
Os03g0323100,,
Os03g0323200,TraesCS2D02G136200,0
Os03g0323200,TraesCS2A02G134000,0
Os03g0323200,TraesCS2B02G157600,0
Os03g0333000,TraesCS4D02G173300,0
Os03g0333000,TraesCS4A02G133500,0
Os03g0333100,TraesCS4A02G133700,0
Os03g0333100,TraesCS4B02G171200,0
Os03g0333100,TraesCS4D02G173200,0
Os03g0337200,,
Os03g0337500,TraesCS4B02G168400,0
Os03g0337500,TraesCS4A02G136300,0
Os03g0337500,TraesCS4D02G170900,0
Os03g0337550,,
Os03g0337600,TraesCS4D02G170800,0
Os03g0337600,TraesCS4A02G136400,0
Os03g0337600,TraesCS4B02G168300,0
Os03g0338600,TraesCS4B02G167800,0
Os03g0338600,TraesCS4A02G136700,0
Os03g0338600,TraesCS4D02G170500,0
Os03g0338800,,
Os03g0342100,TraesCS2A02G484600,0
Os03g0342100,TraesCS6A02G351500,0
Os03g0342100,TraesCS2D02G484500,0
Os03g0342100,TraesCS2B02G510700,0
Os03g0342100,TraesCS2A02G484500,0
Os03g0342100,TraesCS6B02G081100,0
Os03g0342100,TraesCS2B02G510500,0
Os03g0342400,,
Os03g0345100,TraesCS4A02G139500,0
Os03g0345100,TraesCS4B02G154600,0
Os03g0345100,TraesCS4D02G167700,0
Os03g0345200,TraesCS4B02G154700,0
Os03g0345200,TraesCS2B02G059900,1
Os03g0345200,TraesCS7B02G445200,0
Os03g0345200,TraesCS4A02G139600,0
Os03g0345200,TraesCS7B02G355000,0
Os03g0345200,TraesCS4D02G167600,0
Os03g0345200,TraesCS3B02G033900,0
Os03g0363700,TraesCS4D02G162800,0
Os03g0363700,TraesCS4B02G156300,0
Os03g0363700,TraesCS4A02G141700,0
Os03g0363800,TraesCS4A02G141800,0
Os03g0363800,TraesCS4D02G162900,0
Os03g0363800,TraesCS4B02G156200,0
Os03g0366900,TraesCS3A02G485900,0
Os03g0366900,TraesCS3B02G533600,0
Os03g0366900,TraesCS3B02G533300,0
Os03g0366900,TraesCS3D02G481600,0
Os03g0366900,TraesCS3A02G485700,0
Os03g0366900,TraesCS3D02G481300,0
Os03g0366900,TraesCS3A02G486100,0
Os03g0366900,TraesCS3B02G534200,0
Os03g0367000,TraesCS1A02G184600,0
Os03g0367000,TraesCS1B02G192700,0
Os03g0367000,TraesCS1D02G192100,0
Os03g0375200,TraesCS1D02G069500,0
Os03g0375200,TraesCS1A02G068100,0
Os03g0375200,TraesCS1B02G086800,0
Os03g0375601,,
Os03g0390900,,
Os03g0391000,TraesCSU02G021900,0
Os03g0391000,TraesCS2D02G601400,0
Os03g0391000,TraesCS2A02G584900,0
