"Gene_ID","Strand","Chromosome","Gene_Description","Gene_Start","Gene_End","TSS","Distance","PairID"
"Os03g0226200",-1,"3","Non-symbiotic hemoglobin 2 (rHb2",6624980,6626080,6626080,880,"Pair_482"
"Os03g0226300",1,"3","Similar to Pto kinase interactor 1",6626961,6630244,6626961,NA,"Pair_482"
"Os03g0226700",-1,"3","Conserved hypothetical protein",6654751,6656679,6656679,921,"Pair_483"
"Os03g0226800",1,"3","Similar to Cytosine-specific methyltransferase",6657601,6663830,6657601,NA,"Pair_483"
"Os03g0227750",-1,"3","Hypothetical genes",6753995,6754315,6754315,671,"Pair_484"
"Os03g0227800",1,"3","Conserved hypothetical protein",6754275,6756589,6754987,NA,"Pair_484"
"Os03g0229600",-1,"3","Similar to Maf-like protein CV_0124",6871825,6875383,6875383,709,"Pair_485"
"Os03g0229801",1,"3","Conserved hypothetical protein",6876093,6876874,6876093,NA,"Pair_485"
"Os03g0231700",-1,"3","Similar to squalene monooxygenase",6950861,6957390,6957390,558,"Pair_486"
"Os03g0231850",1,"3","Hypothetical protein",6957949,6962502,6957949,NA,"Pair_486"
"Os03g0233750",-1,"3","Hypothetical gene",7090845,7092016,7092016,847,"Pair_487"
"Os03g0233900",1,"3","Non-symbiotic hemoglobin 1 (rHb1",7092864,7093988,7092864,NA,"Pair_487"
"Os03g0237401",-1,"3","Similar to GAGA-binding protein",7272999,7273747,7273747,853,"Pair_488"
"Os03g0237500",1,"3","Similar to predicted protein",7274601,7277422,7274601,NA,"Pair_488"
"Os03g0237900",-1,"3","Hypothetical conserved gene",7290796,7293226,7293226,717,"Pair_489"
"Os03g0238000",1,"3","Hypothetical protein",7293944,7294856,7293944,NA,"Pair_489"
"Os03g0240700",-1,"3","Similar to Erwinia induced protein 2",7446000,7449581,7449581,215,"Pair_490"
"Os03g0240800",1,"3","Similar to AGL157Cp",7449797,7453038,7449797,NA,"Pair_490"
"Os03g0241001",-1,"3","Similar to DNA binding protein",7467714,7468855,7468855,761,"Pair_491"
"Os03g0241100",1,"3","Myb, DNA-binding domain containing protein",7469617,7475442,7469617,NA,"Pair_491"
"Os03g0243300",-1,"3","Similar to 26S proteasome non-ATPase regulatory subunit 4 (26S proteasome regulatory subunit S5A) (Multiubiquitin chain binding protein)",7579448,7583738,7583738,310,"Pair_492"
"Os03g0243350",1,"3","Conserved hypothetical protein",7584049,7584916,7584049,NA,"Pair_492"
"Os03g0243750",-1,"3","Hypothetical protein",7601860,7602728,7602728,402,"Pair_493"
"Os03g0243800",1,"3","Nicotinamide N-methyltransferase, putative domain containing protein",7603131,7607537,7603131,NA,"Pair_493"
"Os03g0248200",-1,"3","Similar to Cytochrome P450 family protein, expressed",7832016,7833726,7833726,409,"Pair_494"
"Os03g0248250",1,"3","Hypothetical conserved gene",7834136,7839572,7834136,NA,"Pair_494"
"Os03g0255200",-1,"3","Heat shock protein DnaJ, N-terminal domain containing protein",8207583,8211913,8211913,584,"Pair_495"
"Os03g0255400",1,"3","FAR1 domain containing protein",8212498,8217658,8212498,NA,"Pair_495"
"Os03g0265900",-1,"3","Conserved hypothetical protein",8789242,8790378,8790378,368,"Pair_496"
"Os03g0266000",1,"3","Ovarian tumour, otubain domain containing protein",8790747,8795463,8790747,NA,"Pair_496"
"Os03g0266900",-1,"3","Low molecular mass heat shock protein Oshsp17.3",8833718,8834470,8834470,398,"Pair_497"
"Os03g0267000",1,"3","Low molecular mass heat shock protein Oshsp18.0",8834869,8835576,8834869,NA,"Pair_497"
"Os03g0268100",-1,"3","Similar to T-snare",8892244,8895472,8895472,909,"Pair_498"
"Os03g0268250",1,"3","Hypothetical protein",8896382,8901919,8896382,NA,"Pair_498"
"Os03g0271400",-1,"3","Armadillo-like helical domain containing protein",9076047,9079383,9079383,218,"Pair_499"
"Os03g0271500",1,"3","Conserved hypothetical protein",9079602,9081544,9079602,NA,"Pair_499"
"Os03g0276600",-1,"3","FMN-binding split barrel-related domain containing protein",9373380,9375758,9375758,225,"Pair_500"
"Os03g0276700",1,"3","Conserved hypothetical protein",9375984,9377688,9375984,NA,"Pair_500"
"Os03g0278900",-1,"3","ATPase, F0 complex, subunit B/B', bacterial and chloroplast family protein",9491526,9492494,9492494,332,"Pair_501"
"Os03g0279000",1,"3","Similar to Histone H2B.1",9492827,9493512,9492827,NA,"Pair_501"
"Os03g0282800",-1,"3","Conserved hypothetical protein",9700521,9703425,9703425,271,"Pair_502"
"Os03g0282900",1,"3","Conserved hypothetical protein",9703697,9707178,9703697,NA,"Pair_502"
"Os03g0284900",-1,"3","Annexin repeat, conserved site domain containing protein",9799120,9822067,9822067,774,"Pair_503"
"Os03g0285100",1,"3","Conserved hypothetical protein",9822842,9826639,9822842,NA,"Pair_503"
"Os03g0285900",-1,"3","Similar to Splicing factor RSZ33",9852813,9856006,9856006,611,"Pair_504"
"Os03g0286100",1,"3","Similar to protein binding protein",9856618,9860947,9856618,NA,"Pair_504"
"Os03g0289350",-1,"3","Hypothetical protein",10027296,10027592,10027592,498,"Pair_505"
"Os03g0289400",1,"3","Rhodanese-like domain containing protein",10028091,10029033,10028091,NA,"Pair_505"
"Os03g0291700",-1,"3","Hypothetical protein",10147990,10149460,10149460,959,"Pair_506"
"Os03g0291800",1,"3","Similar to ESK1 (ESKIMO 1)",10148550,10153087,10150420,NA,"Pair_506"
"Os03g0294032",-1,"3","Hypothetical gene",10252143,10258334,10258334,335,"Pair_507"
"Os03g0294200",1,"3","Similar to Fructose-6-phosphate-2-kinase/fructose-2, 6-bisphosphatase",10258670,10270774,10258670,NA,"Pair_507"
"Os03g0295400",-1,"3","Similar to Ferredoxin",10320222,10324794,10324794,230,"Pair_508"
"Os03g0295500",1,"3","CHCH domain containing protein",10325025,10330450,10325025,NA,"Pair_508"
"Os03g0296300",-1,"3","Similar to mitochondrial import inner membrane translocase subunit tim22",10368893,10372593,10372593,218,"Pair_509"
"Os03g0296400",1,"3","Similar to Eukaryotic translation initiation factor 2 subunit 1 (Eukaryotic translation initiation factor 2 alpha subunit) (eIF-2-alpha) (EIF- 2alpha) (EIF-2A) (Fragment)",10372812,10376020,10372812,NA,"Pair_509"
"Os03g0297000",-1,"3","Protein of unknown function DUF538 family protein",10391789,10392766,10392766,890,"Pair_510"
"Os03g0297100",1,"3","40S ribosomal protein S7",10393657,10395829,10393657,NA,"Pair_510"
"Os03g0299600",-1,"3","Wound-induced protein, Wun1 domain containing protein",10517166,10518361,10518361,551,"Pair_511"
"Os03g0299700",1,"3","Conserved hypothetical protein",10518913,10520192,10518913,NA,"Pair_511"
"Os03g0300200",-1,"3","Similar to Ubiquitin-specific protease 16",10551935,10556107,10556107,124,"Pair_512"
"Os03g0300300",1,"3","WD40 repeat-like domain containing protein",10556232,10561713,10556232,NA,"Pair_512"
"Os03g0301550",-1,"3","Hypothetical gene",10615819,10619334,10619334,730,"Pair_513"
"Os03g0301600",1,"3","Conserved hypothetical protein",10620065,10620827,10620065,NA,"Pair_513"
"Os03g0305400",-1,"3","UspA domain containing protein",10839459,10840785,10840785,652,"Pair_514"
"Os03g0305500",1,"3","Argininosuccinate lyase, Root elongatio",10841438,10847657,10841438,NA,"Pair_514"
"Os03g0306900",-1,"3","Haem oxygenase-like, multi-helical domain containing protein",10911697,10913611,10913611,240,"Pair_515"
"Os03g0307000",1,"3","Conserved hypothetical protein",10913852,10916716,10913852,NA,"Pair_515"
"Os03g0309250",-1,"3","Hypothetical gene",11030608,11031233,11031233,502,"Pair_516"
"Os03g0309300",1,"3","Hypothetical protein",11031736,11032591,11031736,NA,"Pair_516"
"Os03g0323100",-1,"3","Conserved hypothetical protein",11710916,11711904,11711904,375,"Pair_517"
"Os03g0323200",1,"3","Similar to Magnesium-chelatase subunit H family protein, expressed",11712280,11719587,11712280,NA,"Pair_517"
"Os03g0333000",-1,"3","Conserved hypothetical protein",12291929,12296841,12296841,236,"Pair_518"
"Os03g0333100",1,"3","Protein of unknown function DUF663 domain containing protein",12297078,12307633,12297078,NA,"Pair_518"
"Os03g0337200",-1,"3","Hypothetical protein",12516533,12519973,12519973,676,"Pair_519"
"Os03g0337500",1,"3","Similar to Potassium transporter",12520650,12528893,12520650,NA,"Pair_519"
"Os03g0337550",-1,"3","Hypothetical protein",12527570,12528661,12528661,428,"Pair_520"
"Os03g0337600",1,"3","Similar to Uroporphyrinogen decarboxylase (EC 4.1.1.37) (URO-D) (UPD) (Fragment)",12529090,12532682,12529090,NA,"Pair_520"
"Os03g0338600",-1,"3","tRNA pseudouridine synthase family protein",12591671,12595636,12595636,381,"Pair_521"
"Os03g0338800",1,"3","Hypothetical conserved gene",12596018,12596655,12596018,NA,"Pair_521"
"Os03g0342100",-1,"3","Pollen Ole e 1 allergen/extensin domain containing protein",12753654,12754664,12754664,313,"Pair_522"
"Os03g0342400",1,"3","Similar to H0307D04.14 protein",12754978,12758693,12754978,NA,"Pair_522"
"Os03g0345100",-1,"3","Similar to auxin response factor 75",12865230,12869288,12869288,147,"Pair_523"
"Os03g0345200",1,"3","40S ribosomal protein S21",12869436,12871135,12869436,NA,"Pair_523"
"Os03g0363700",-1,"3","Pentatricopeptide repeat domain containing protein",14174373,14176247,14176247,149,"Pair_524"
"Os03g0363800",1,"3","Similar to SC35-like splicing factor SCL28, 28 kD",14176397,14181013,14176397,NA,"Pair_524"
"Os03g0366900",-1,"3","Nucleic acid-binding, OB-fold domain containing protein",14357987,14359135,14359135,196,"Pair_525"
"Os03g0367000",1,"3","Similar to Pasticcino 1-A",14359332,14370736,14359332,NA,"Pair_525"
"Os03g0375200",-1,"3","Hypothetical conserved gene",14788216,14789968,14789968,334,"Pair_526"
"Os03g0375601",1,"3","Hypothetical gene",14790303,14791119,14790303,NA,"Pair_526"
"Os03g0390900",-1,"3","Similar to OSIGBa0153E02-OSIGBa0093I20.13 protein",15658869,15661383,15661383,476,"Pair_527"
"Os03g0391000",1,"3","Similar to Cysteine protease ATG4A",15661860,15665613,15661860,NA,"Pair_527"
"Os03g0410700",-1,"3","Similar to binding / catalytic",16937595,16940919,16940919,229,"Pair_528"
"Os03g0410900",1,"3","Like-Sm ribonucleoprotein, core family protein",16941149,16943327,16941149,NA,"Pair_528"
"Os03g0416250",-1,"3","Hypothetical protein",17260653,17262036,17262036,700,"Pair_529"
"Os03g0416350",1,"3","Hypothetical protein",17262737,17264675,17262737,NA,"Pair_529"
"Os03g0431500",-1,"3","Conserved hypothetical protein",18110451,18112570,18112570,333,"Pair_530"
"Os03g0431550",1,"3","Glycosyl transferase, family 20 domain containing protein",18112904,18116812,18112904,NA,"Pair_530"
"Os03g0441000",-1,"3","Similar to Transcription initiation factor TFIID component TAF4 family protein, expressed",18638520,18647607,18647607,444,"Pair_531"
"Os03g0441101",1,"3","Similar to H0323C08.17 protein",18648052,18648490,18648052,NA,"Pair_531"
"Os03g0441601",-1,"3","Hypothetical conserved gene",18692209,18693697,18693697,433,"Pair_532"
"Os03g0441700",1,"3","Similar to Growth-regulating factor 1",18694131,18695033,18694131,NA,"Pair_532"
"Os03g0569900",-1,"3","Similar to RNA Binding Protein 45",20655023,20661172,20659862,280,"Pair_533"
"Os03g0570000",1,"3","Hypothetical protein",20660143,20661065,20660143,NA,"Pair_533"
"Os03g0584400",-1,"3","ATPase, AAA-type, core domain containing protein",21544810,21546217,21546217,942,"Pair_534"
"Os03g0584500",1,"3","Hypothetical conserved gene",21547160,21548436,21547160,NA,"Pair_534"
"Os03g0586400",-1,"3","Conserved hypothetical protein",21631071,21634055,21634055,934,"Pair_535"
"Os03g0586500",1,"3","Similar to chloroplast post-illumination chlorophyll fluorescence increase protein",21634990,21637232,21634990,NA,"Pair_535"
"Os03g0586800",-1,"3","Similar to Lysyl-tRNA synthetase (EC 6.1.1.6) (Lysine--tRNA ligase) (LysRS)",21665280,21673555,21673555,163,"Pair_536"
"Os03g0586900",1,"3","DNA helicase, putative domain containing protein",21673719,21680339,21673719,NA,"Pair_536"
"Os03g0602500",-1,"3","Similar to Dihydropterin pyrophosphokinase /dihydropteroate synthase precursor (EC 2.5.1.15)",22544584,22547295,22547295,239,"Pair_537"
"Os03g0602600",1,"3","PfkB family fructokinase, WLP2 paralog, Chloroplast biogenesis and plant growth, Protection of chloroplasts under heat stres",22547535,22552000,22547535,NA,"Pair_537"
"Os03g0643000",-1,"3","Similar to Hydrolase-like protein",24784051,24786767,24786767,677,"Pair_538"
"Os03g0643050",1,"3","Transposase, IS4-like domain containing protein",24787445,24792638,24787445,NA,"Pair_538"
"Os03g0643900",-1,"3","Conserved hypothetical protein",24833917,24835197,24835197,407,"Pair_539"
"Os03g0644000",1,"3","ATG6/Beclin-1 protein, Abiotic stresses (heat,cold and drought) and hormone (abscisic acid) respons",24835605,24841302,24835605,NA,"Pair_539"
"Os03g0646200",-1,"3","Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1 domain containing protein",25001670,25003485,25003485,178,"Pair_540"
"Os03g0646300",1,"3","Similar to Cyclic nucleotide-gated channel A (Fragment)",25003664,25007784,25003664,NA,"Pair_540"
"Os03g0656850",-1,"3","Conserved hypothetical protein",25625612,25626841,25626841,278,"Pair_541"
"Os03g0656900",1,"3","Plastid RNA-binding protein, Regulation of chloroplast RNA metabolism, Early chloroplast development under cold stres",25627120,25631135,25627120,NA,"Pair_541"
"Os03g0659300",-1,"3","Glyoxalase/bleomycin resistance protein/dioxygenase domain containing protein",25801633,25804431,25804431,940,"Pair_542"
"Os03g0659450",1,"3","Hypothetical protein",25805372,25810848,25805372,NA,"Pair_542"
"Os03g0663400",-1,"3","Similar to Thaumatin-like protein",26032958,26033800,26033800,731,"Pair_543"
"Os03g0663600",1,"3","Similar to Pathogenesis-related thaumatin-like protein",26034532,26035341,26034532,NA,"Pair_543"
"Os03g0664700",-1,"3","RNA polymerase II accessory factor, Cdc73 domain containing protein",26117499,26119699,26119699,270,"Pair_544"
"Os03g0664800",1,"3","Acyl-CoA N-acyltransferase domain containing protein",26119970,26120830,26119970,NA,"Pair_544"
"Os03g0667100",-1,"3","Similar to NPR1-like protein",26259737,26267256,26267256,993,"Pair_545"
"Os03g0667201",1,"3","Photosystem II reaction center protein L",26268250,26268366,26268250,NA,"Pair_545"
"Os03g0669900",-1,"3","Similar to F-box domain containing protein",26425197,26442532,26442532,198,"Pair_546"
"Os03g0670000",1,"3","Domain of unknown function DUF1713, mitochondria domain containing protein",26442731,26444288,26442731,NA,"Pair_546"
"Os03g0670100",-1,"3","Similar to ATP-binding protein of ABC transporter",26445311,26448758,26448758,105,"Pair_547"
"Os03g0670200",1,"3","Similar to YJR013Wp (Fragment)",26448864,26451465,26448864,NA,"Pair_547"
"Os03g0684100",-1,"3","Armadillo-like helical domain containing protein",27276422,27282271,27282271,802,"Pair_548"
"Os03g0684300",1,"3","Nucleic acid binding, OB-fold, tRNA/helicase-type domain containing protein",27283074,27286148,27283074,NA,"Pair_548"
"Os03g0685600",-1,"3","WD40 repeat-like domain containing protein",27347249,27351216,27351216,412,"Pair_549"
"Os03g0685700",1,"3","Conserved hypothetical protein",27351629,27358179,27351629,NA,"Pair_549"
"Os03g0685800",-1,"3","Hypothetical protein",27363048,27364266,27364266,654,"Pair_550"
"Os03g0685900",1,"3","Similar to F1N21.17",27364921,27369030,27364921,NA,"Pair_550"
"Os03g0694700",-1,"3","Similar to PIF-like orf1",27820011,27822893,27822893,180,"Pair_551"
"Os03g0694800",1,"3","Ribosomal protein L18/L5 domain containing protein",27823074,27825616,27823074,NA,"Pair_551"
"Os03g0708250",-1,"3","Conserved hypothetical protein",28559564,28560214,28560214,892,"Pair_552"
"Os03g0708400",1,"3","Protein of unknown function DUF1295 family protein",28561107,28564805,28561107,NA,"Pair_552"
"Os03g0711650",-1,"3","Similar to AT hook motif family protein, expressed",28744729,28746317,28746317,344,"Pair_553"
"Os03g0711700",1,"3","Similar to Transcription factor S-II family protein, expressed",28746662,28748594,28746662,NA,"Pair_553"
"Os03g0712400",-1,"3","Similar to atypical receptor-like kinase MARK",28795423,28798180,28798180,238,"Pair_554"
"Os03g0712500",1,"3","Hypothetical protein",28798419,28798833,28798419,NA,"Pair_554"
"Os03g0731025",-1,"3","Hypothetical gene",29927565,29930644,29930644,788,"Pair_555"
"Os03g0731100",1,"3","Photosystem I reaction centre subunit N family protein",29931433,29932639,29931433,NA,"Pair_555"
"Os03g0734900",-1,"3","Similar to CCT motif family protein, expressed",30094435,30099093,30099093,616,"Pair_556"
"Os03g0735025",1,"3","Hypothetical gene",30099710,30102121,30099710,NA,"Pair_556"
"Os03g0737900",-1,"3","Similar to predicted protein",30258869,30262234,30262234,215,"Pair_557"
"Os03g0738000",1,"3","WD40 repeat-like domain containing protein",30262450,30266035,30262450,NA,"Pair_557"
"Os03g0746500",-1,"3","NTP-dependent DNA/RNA helicase, Salinity stress toleranc",30679685,30689225,30689225,251,"Pair_558"
"Os03g0746600",1,"3","WD40 repeat-like domain containing protein",30689477,30692481,30689477,NA,"Pair_558"
"Os03g0748500",-1,"3","Similar to flavoprotein wrbA",30807649,30808698,30808698,330,"Pair_559"
"Os03g0748600",1,"3","Conserved hypothetical protein",30809029,30809991,30809029,NA,"Pair_559"
"Os03g0748700",-1,"3","Iron hydrogenase domain containing protein",30810342,30814716,30814716,323,"Pair_560"
"Os03g0748750",1,"3","Conserved hypothetical protein",30815040,30815499,30815040,NA,"Pair_560"
"Os03g0749800",-1,"3","Similar to Tousled-like protein kinase",30890317,30899909,30899909,161,"Pair_561"
"Os03g0749900",1,"3","N-6 adenine-specific DNA methylase, conserved site domain containing protein",30900071,30901770,30900071,NA,"Pair_561"
"Os03g0756700",-1,"3","Hypothetical conserved gene",31250552,31255800,31255800,151,"Pair_562"
"Os03g0756800",1,"3","Uncharacterised protein family UPF0139 domain containing protein",31255952,31259119,31255952,NA,"Pair_562"
"Os03g0759375",-1,"3","Conserved hypothetical protein",31410212,31410711,31410711,172,"Pair_563"
"Os03g0759500",1,"3","Origin recognition complex 5",31410884,31413316,31410884,NA,"Pair_563"
"Os03g0773150",-1,"3","40S ribosomal protein S29",32041607,32043400,32043400,679,"Pair_564"
"Os03g0773450",1,"3","Hypothetical protein",32044080,32047351,32044080,NA,"Pair_564"
"Os03g0775400",-1,"3","Tetratricopeptide-like helical domain containing protein",32150822,32153382,32153382,542,"Pair_565"
"Os03g0775500",1,"3","Protein of unknown function DUF59 domain containing protein",32153925,32157349,32153925,NA,"Pair_565"
"Os03g0776100",-1,"3","Hypothetical conserved gene",32182835,32183075,32183075,290,"Pair_566"
"Os03g0776150",1,"3","Hypothetical protein",32183366,32185008,32183366,NA,"Pair_566"
"Os03g0781000",-1,"3","Conserved hypothetical protein",32384836,32388229,32388229,794,"Pair_567"
"Os03g0781100",1,"3","Pentatricopeptide repeat domain containing protein",32389024,32391628,32389024,NA,"Pair_567"
"Os03g0784300",-1,"3","Similar to predicted protein",32550906,32554338,32554338,230,"Pair_568"
"Os03g0784400",1,"3","Protein of unknown function DUF1692 domain containing protein",32554569,32560144,32554569,NA,"Pair_568"
"Os03g0785300",-1,"3","Zinc finger, C3HC-like domain containing protein",32591747,32599028,32593356,133,"Pair_569"
"Os03g0785401",1,"3","Hypothetical gene",32593490,32598146,32593490,NA,"Pair_569"
"Os03g0785300",-1,"3","Zinc finger, C3HC-like domain containing protein",32591747,32599028,32599028,232,"Pair_570"
"Os03g0785500",1,"3","Protein of unknown function DUF284, transmembrane eukaryotic family protein",32599261,32601926,32599261,NA,"Pair_570"
"Os03g0789800",-1,"3","Hypothetical conserved gene",32829161,32832483,32832483,720,"Pair_571"
"Os03g0790000",1,"3","Hypothetical protein",32833204,32834919,32833204,NA,"Pair_571"
"Os03g0793900",-1,"3","Conserved hypothetical protein",33026084,33027418,33027418,590,"Pair_572"
"Os03g0794000",1,"3","Plant lipid transfer protein/Par allergen family protein",33028009,33029105,33028009,NA,"Pair_572"
"Os03g0795800",-1,"3","Uncharacterised protein family UPF0005 domain containing protein",33103037,33105394,33105394,448,"Pair_573"
"Os03g0795900",1,"3","Heat stress transcriptioon factor, High-temperature stress tolerance, Tolerance to environmental stresse",33105843,33109034,33105843,NA,"Pair_573"
"Os03g0799400",-1,"3","Hypothetical conserved gene",33324182,33324520,33324520,482,"Pair_574"
"Os03g0799500",1,"3","Protein of unknown function DUF778 family protein",33325003,33327125,33325003,NA,"Pair_574"
"Os03g0800800",-1,"3","Forkhead-associated domain containing protein",33394172,33402259,33402259,293,"Pair_575"
"Os03g0800900",1,"3","Hypothetical conserved gene",33402553,33405435,33402553,NA,"Pair_575"
"Os03g0806400",-1,"3","Similar to Elongation factor P family protein, expressed",33688013,33692314,33692314,856,"Pair_576"
"Os03g0806500",1,"3","Thioredoxin domain 2 containing protein",33693171,33695957,33693171,NA,"Pair_576"
"Os03g0811600",-1,"3","Similar to Peptidyl prolyl isomerase H",33995633,33998631,33998631,176,"Pair_577"
"Os03g0811700",1,"3","Similar to Pre-mRNA branch site protein p14 (SF3B 14 kDa subunit)",33998808,33999467,33998808,NA,"Pair_577"
"Os03g0816100",-1,"3","Similar to Protein kinase",34202464,34206271,34206271,904,"Pair_578"
"Os03g0816150",1,"3","Conserved hypothetical protein",34207176,34207668,34207176,NA,"Pair_578"
"Os03g0822200",-1,"3","NAD(P)-binding domain containing protein",34526502,34529096,34529096,108,"Pair_579"
"Os03g0822300",1,"3","Ribosomal RNA methyltransferase J domain containing protein",34529205,34531401,34529205,NA,"Pair_579"
"Os03g0824100",-1,"3","Pentatricopeptide repeat protein, Regulation of chloroplast developmen",34610054,34614454,34614454,155,"Pair_580"
"Os03g0824200",1,"3","Methyltransferase small domain containing protein",34614610,34616853,34614610,NA,"Pair_580"
"Os03g0824350",-1,"3","Conserved hypothetical protein",34626025,34630315,34630315,460,"Pair_581"
"Os03g0824400",1,"3","Similar to Dolichol-phosphate mannosyltransferase (EC 2.4.1.83) (Dolichol- phosphate mannose synthase) (Dolichyl-phosphate beta-D- mannosyltransferase) (Mannose-P-dolichol synthase) (MPD synthase) (DPM synthase)",34630776,34633281,34630776,NA,"Pair_581"
"Os03g0825400",-1,"3","Similar to Mitochondrial import inner membrane translocase subunit Tim10",34669005,34671141,34671141,160,"Pair_582"
"Os03g0825500",1,"3","Transcription antitermination protein, NusG, N-terminal domain containing protein",34671302,34674491,34671302,NA,"Pair_582"
"Os03g0831500",-1,"3","Similar to Phosphoribosylformylglycinamidine cyclo-ligase, chloroplast/mitochondrial precursor (EC 6.3.3.1) (AIRS) (Phosphoribosyl-aminoimidazole synthetase) (AIR synthase) (VUpur5)",34923939,34926673,34926673,582,"Pair_583"
"Os03g0831550",1,"3","Conserved hypothetical protein",34927256,34928300,34927256,NA,"Pair_583"
"Os03g0836500",-1,"3","Conserved hypothetical protein",35147311,35149802,35149802,535,"Pair_584"
"Os03g0836600",1,"3","Similar to OSIGBa0117N13.1 protein",35150338,35153148,35150338,NA,"Pair_584"
"Os03g0838450",-1,"3","Hypothetical protein",35238297,35241624,35241624,449,"Pair_585"
"Os03g0838500",1,"3","Peptidase S8, subtilisin-related domain containing protein",35242074,35242912,35242074,NA,"Pair_585"
"Os03g0841800",-1,"3","GSK3/SHAGGY-like kinase, A member of the GLYCOGEN SYNTHASE KINASE 3/SHAGGY-like family, Regulation of grain length, Negative regulation of grain size and weigh",35385957,35391982,35387007,305,"Pair_586"
"Os03g0841850",1,"3","Hypothetical protein",35387313,35390360,35387313,NA,"Pair_586"
"Os03g0843300",-1,"3","Late embryogenesis abundant protein 2 family protein",35441296,35443615,35443615,809,"Pair_587"
"Os03g0843400",1,"3","Similar to 30S ribosomal protein S6, chloroplast precursor (Fragment)",35444425,35446363,35444425,NA,"Pair_587"
"Os03g0843500",-1,"3","Similar to Sarcoplasmic reticulum protein (With alternative splicing)",35446442,35452470,35452470,952,"Pair_588"
"Os03g0843600",1,"3","Ion channel DMI1.,Cation channen protein",35453423,35460386,35453423,NA,"Pair_588"
"Os03g0848100",-1,"3","Similar to Ser/Thr protein phosphatase family protein, expressed",35659857,35663960,35663960,611,"Pair_589"
"Os03g0848250",1,"3","Hypothetical protein",35664572,35666969,35664572,NA,"Pair_589"
"Os03g0849600",-1,"3","COG complex component, COG2 family protein",35736085,35741607,35741607,223,"Pair_590"
"Os03g0849700",1,"3","Hypothetical conserved gene",35741831,35748174,35741831,NA,"Pair_590"
"Os03g0850100",-1,"3","NLI interacting factor domain containing protein",35772701,35777460,35777460,441,"Pair_591"
"Os03g0850200",1,"3","Similar to Cytochrome P450",35777902,35778650,35777902,NA,"Pair_591"
"Os03g0851100",-1,"3","Similar to Translational elongation factor EF-TuM",35826423,35830202,35830202,161,"Pair_592"
"Os03g0851200",1,"3","Similar to CAXIP1 protein",35830364,35832497,35830364,NA,"Pair_592"
"Os03g0852500",-1,"3","Similar to NIR3",35897331,35899388,35899388,226,"Pair_593"
"Os03g0852600",1,"3","Protein of unknown function DUF565 family protein",35899615,35901119,35899615,NA,"Pair_593"
"Os03g0853700",-1,"3","GC-rich sequence DNA-binding factor-like family protein",35965090,35968402,35968402,138,"Pair_594"
"Os03g0853800",1,"3","Protein of unknown function DUF1301 family protein",35968541,35970513,35968541,NA,"Pair_594"
"Os03g0853900",-1,"3","Similar to p21Cip1-binding protein-related",35970792,35973334,35973334,218,"Pair_595"
"Os03g0854000",1,"3","Butirosin biosynthesis, BtrG-like domain containing protein",35973553,35974425,35973553,NA,"Pair_595"
"Os03g0854200",-1,"3","Exoribonuclease domain containing protein",35979829,35982390,35982390,163,"Pair_596"
"Os03g0854300",1,"3","Nucleotide-binding, alpha-beta plait domain containing protein",35982554,35985772,35982554,NA,"Pair_596"
"Os03g0861000",-1,"3","Conserved hypothetical protein",36346310,36346953,36346953,889,"Pair_597"
"Os03g0861100",1,"3","Conserved hypothetical protein",36347843,36358584,36347843,NA,"Pair_597"
"Os03g0861700",-1,"3","Rhodanese-like domain containing protein",36376422,36381537,36381537,208,"Pair_598"
"Os03g0861800",1,"3","Cyclin-like F-box domain containing protein",36381746,36384498,36381746,NA,"Pair_598"
"Os04g0117150",-1,"4","Hypothetical conserved gene",1011419,1014764,1014764,686,"Pair_599"
"Os04g0117250",1,"4","Hypothetical gene",1015451,1019297,1015451,NA,"Pair_599"
"Os04g0118900",-1,"4","Similar to Arginine/serine-rich splicing factor 1 variant 2",1120673,1124998,1124998,772,"Pair_600"
"Os04g0119000",1,"4","Similar to H0716A07.5 protein",1125771,1126711,1125771,NA,"Pair_600"
"Os04g0126500",-1,"4","Hypothetical protein",1652404,1653676,1653676,821,"Pair_601"
"Os04g0126600",1,"4","Similar to OSIGBa0115D20.4 protein",1654498,1656302,1654498,NA,"Pair_601"
"Os04g0180300",-1,"4","Similar to OSIGBa0105N24.3 protein",5483444,5484258,5484258,606,"Pair_602"
"Os04g0180400",1,"4","Similar to Cytochrome P450 99A2",5484865,5486703,5484865,NA,"Pair_602"
"Os04g0182250",-1,"4","Hypothetical protein",5592612,5596585,5596585,225,"Pair_603"
"Os04g0182400",1,"4","Hypothetical protein",5596811,5598844,5596811,NA,"Pair_603"
"Os04g0228100",-1,"4","Similar to H0209A05.2 protein",8586491,8588227,8588227,422,"Pair_604"
"Os04g0228300",1,"4","Hypothetical conserved gene",8588650,8594181,8588650,NA,"Pair_604"
"Os04g0269900",-1,"4","Conserved hypothetical protein",11264550,11271530,11271530,991,"Pair_605"
"Os04g0270100",1,"4","Similar to GTP-binding protein",11272522,11286248,11272522,NA,"Pair_605"
"Os04g0308400",-1,"4","Similar to H0211A12.13 protein",13934207,13937518,13937518,424,"Pair_606"
"Os04g0308500",1,"4","Similar to H0211A12.12 protein",13937943,13939128,13937943,NA,"Pair_606"
"Os04g0309400",-1,"4","Conserved hypothetical protein",14003852,14005995,14004418,570,"Pair_607"
