"Gene_ID","Strand","Chromosome","Gene_Description","Gene_Start","Gene_End","TSS","Distance","PairID"
"POPTR_015G147100v3",1,"15","hypothetical protein",15161647,15166068,15161647,NA,"Pair_258"
"POPTR_016G000400v3",-1,"16","hypothetical protein",26045,28526,28526,253,"Pair_259"
"POPTR_016G000500v3",1,"16","hypothetical protein",28780,30222,28780,NA,"Pair_259"
"POPTR_016G001400v3",-1,"16","APO RNA-binding protein (DUF794) [Source:Projected from Arabidopsis thaliana (AT1G64810) UniProtKB/TrEMBL;Acc:F4I896]",69886,72715,72715,492,"Pair_260"
"POPTR_016G001500v3",1,"16","hypothetical protein",73208,75033,73208,NA,"Pair_260"
"POPTR_016G004300v3",-1,"16","hypothetical protein",208532,209566,209566,976,"Pair_261"
"POPTR_016G004400v3",1,"16","hypothetical protein",210543,211505,210543,NA,"Pair_261"
"POPTR_016G021800v3",-1,"16","hypothetical protein",1205471,1207617,1207617,881,"Pair_262"
"POPTR_016G021900v3",1,"16","hypothetical protein",1208499,1213959,1208499,NA,"Pair_262"
"POPTR_016G025300v3",-1,"16","hypothetical protein",1422671,1427064,1427064,188,"Pair_263"
"POPTR_016G025400v3",1,"16","hypothetical protein",1427253,1427582,1427253,NA,"Pair_263"
"POPTR_016G030800v3",-1,"16","hypothetical protein",1731154,1736999,1736999,925,"Pair_264"
"POPTR_016G030900v3",1,"16","hypothetical protein",1737925,1740202,1737925,NA,"Pair_264"
"POPTR_016G043900v3",-1,"16","hypothetical protein",2736838,2746737,2746737,695,"Pair_265"
"POPTR_016G044000v3",1,"16","hypothetical protein",2747433,2750627,2747433,NA,"Pair_265"
"POPTR_016G046200v3",-1,"16","hypothetical protein",2914072,2920633,2915495,903,"Pair_266"
"POPTR_016G046300v3",1,"16","hypothetical protein",2916399,2917241,2916399,NA,"Pair_266"
"POPTR_016G048600v3",-1,"16","hypothetical protein",3084049,3087909,3087909,454,"Pair_267"
"POPTR_016G048700v3",1,"16","hypothetical protein",3088364,3090776,3088364,NA,"Pair_267"
"POPTR_016G062800v3",-1,"16","hypothetical protein",4423779,4426413,4426413,191,"Pair_268"
"POPTR_016G062900v3",1,"16","hypothetical protein",4426605,4429471,4426605,NA,"Pair_268"
"POPTR_016G074900v3",-1,"16","hypothetical protein",5667844,5679472,5679472,856,"Pair_269"
"POPTR_016G075000v3",1,"16","Pentatricopeptide repeat-containing protein At2g41080 [Source:Projected from Arabidopsis thaliana (AT2G41080) UniProtKB/Swiss-Prot;Acc:Q8S9M4]",5680329,5682844,5680329,NA,"Pair_269"
"POPTR_016G075500v3",-1,"16","hypothetical protein",5697714,5701990,5701990,735,"Pair_270"
"POPTR_016G075600v3",1,"16","hypothetical protein",5702726,5704918,5702726,NA,"Pair_270"
"POPTR_016G079800v3",-1,"16","hypothetical protein",6153927,6155907,6155907,173,"Pair_271"
"POPTR_016G079900v3",1,"16","AT3G53570 protein [Source:Projected from Arabidopsis thaliana (AT3G53570) UniProtKB/TrEMBL;Acc:B9DH08]",6156081,6160505,6156081,NA,"Pair_271"
"POPTR_016G087400v3",-1,"16","hypothetical protein",6953873,6955936,6955936,940,"Pair_272"
"POPTR_016G087500v3",1,"16","hypothetical protein",6956877,6957678,6956877,NA,"Pair_272"
"POPTR_016G091800v3",-1,"16","hypothetical protein",7569471,7576922,7576922,281,"Pair_273"
"POPTR_016G091900v3",1,"16","hypothetical protein",7577204,7581335,7577204,NA,"Pair_273"
"POPTR_016G092200v3",-1,"16","hypothetical protein",7602085,7605435,7605435,739,"Pair_274"
"POPTR_016G092300v3",1,"16","hypothetical protein",7606175,7609321,7606175,NA,"Pair_274"
"POPTR_016G095200v3",-1,"16","hypothetical protein",8969759,8971534,8971534,664,"Pair_275"
"POPTR_016G095300v3",1,"16","hypothetical protein",8972199,8972931,8972199,NA,"Pair_275"
"POPTR_016G108200v3",-1,"16","hypothetical protein",11128916,11131757,11131757,283,"Pair_276"
"POPTR_016G108300v3",1,"16","hypothetical protein",11132041,11135852,11132041,NA,"Pair_276"
"POPTR_016G109500v3",-1,"16","hypothetical protein",11225296,11226750,11226750,858,"Pair_277"
"POPTR_016G109600v3",1,"16","Fructokinase-like 1, chloroplastic [Source:Projected from Arabidopsis thaliana (AT3G54090) UniProtKB/Swiss-Prot;Acc:Q9M394]",11227609,11230059,11227609,NA,"Pair_277"
"POPTR_016G113800v3",-1,"16","hypothetical protein",11792855,11796686,11796686,559,"Pair_278"
"POPTR_016G113900v3",1,"16","hypothetical protein",11797246,11798693,11797246,NA,"Pair_278"
"POPTR_016G118100v3",-1,"16","hypothetical protein",12341530,12341706,12341706,283,"Pair_279"
"POPTR_016G118200v3",1,"16","hypothetical protein",12341990,12343223,12341990,NA,"Pair_279"
"POPTR_016G123100v3",-1,"16","hypothetical protein",12711263,12714117,12714117,563,"Pair_280"
"POPTR_016G123200v3",1,"16","hypothetical protein",12714681,12715928,12714681,NA,"Pair_280"
"POPTR_016G143600v3",-1,"16","hypothetical protein",14421918,14430131,14430131,381,"Pair_281"
"POPTR_016G143700v3",1,"16","hypothetical protein",14430513,14438073,14430513,NA,"Pair_281"
"POPTR_017G000400v3",-1,"17","hypothetical protein",15060,20819,20819,420,"Pair_282"
"POPTR_017G000500v3",1,"17","hypothetical protein",21240,27303,21240,NA,"Pair_282"
"POPTR_017G013500v3",-1,"17","Phospholipid-transporting ATPase [Source:Projected from Arabidopsis thaliana (AT5G44240) UniProtKB/TrEMBL;Acc:F4K8T6]",1122517,1137001,1137001,291,"Pair_283"
"POPTR_017G013600v3",1,"17","hypothetical protein",1137293,1137674,1137293,NA,"Pair_283"
"POPTR_017G014500v3",-1,"17","hypothetical protein",1188451,1188877,1188877,308,"Pair_284"
"POPTR_017G014600v3",1,"17","hypothetical protein",1189186,1192857,1189186,NA,"Pair_284"
"POPTR_017G017400v3",-1,"17","hypothetical protein",1467591,1472122,1472122,342,"Pair_285"
"POPTR_017G017500v3",1,"17","hypothetical protein",1472465,1476032,1472465,NA,"Pair_285"
"POPTR_017G033300v3",-1,"17","hypothetical protein",2867574,2871419,2871419,358,"Pair_286"
"POPTR_017G033400v3",1,"17","hypothetical protein",2871778,2875259,2871778,NA,"Pair_286"
"POPTR_017G033500v3",-1,"17","hypothetical protein",2877390,2878008,2878008,314,"Pair_287"
"POPTR_017G033600v3",1,"17","hypothetical protein",2878323,2885802,2878323,NA,"Pair_287"
"POPTR_017G037300v3",-1,"17","hypothetical protein",3102653,3103379,3103379,581,"Pair_288"
"POPTR_017G037400v3",1,"17","hypothetical protein",3103961,3104425,3103961,NA,"Pair_288"
"POPTR_017G038500v3",-1,"17","hypothetical protein",3141617,3145870,3145870,354,"Pair_289"
"POPTR_017G038600v3",1,"17","hypothetical protein",3146225,3147642,3146225,NA,"Pair_289"
"POPTR_017G040500v3",-1,"17","hypothetical protein",3319897,3320625,3320625,932,"Pair_290"
"POPTR_017G040600v3",1,"17","hypothetical protein",3321558,3322169,3321558,NA,"Pair_290"
"POPTR_017G045500v3",-1,"17","hypothetical protein",3802139,3807557,3802833,740,"Pair_291"
"POPTR_017G045700v3",1,"17","hypothetical protein",3803574,3803867,3803574,NA,"Pair_291"
"POPTR_017G046600v3",-1,"17","hypothetical protein",3903723,3904252,3904252,937,"Pair_292"
"POPTR_017G046700v3",1,"17","hypothetical protein",3905190,3905890,3905190,NA,"Pair_292"
"POPTR_017G052700v3",-1,"17","hypothetical protein",4587238,4588699,4588699,435,"Pair_293"
"POPTR_017G052800v3",1,"17","hypothetical protein",4589135,4589335,4589135,NA,"Pair_293"
"POPTR_017G064400v3",-1,"17","hypothetical protein",6173055,6173966,6173966,931,"Pair_294"
"POPTR_017G064500v3",1,"17","hypothetical protein",6174898,6175353,6174898,NA,"Pair_294"
"POPTR_017G073100v3",-1,"17","hypothetical protein",8482764,8484295,8484295,440,"Pair_295"
"POPTR_017G073200v3",1,"17","Prenyltransferase family protein [Source:Projected from Arabidopsis thaliana (AT5G40280) TAIR;Acc:AT5G40280]",8484736,8493690,8484736,NA,"Pair_295"
"POPTR_017G087400v3",-1,"17","hypothetical protein",10494846,10495122,10495122,365,"Pair_296"
"POPTR_017G087500v3",1,"17","hypothetical protein",10495488,10501115,10495488,NA,"Pair_296"
"POPTR_017G090400v3",-1,"17","hypothetical protein",10780471,10783859,10783859,559,"Pair_297"
"POPTR_017G090500v3",1,"17","hypothetical protein",10784419,10787039,10784419,NA,"Pair_297"
"POPTR_017G091200v3",-1,"17","hypothetical protein",10846813,10847852,10847852,140,"Pair_298"
"POPTR_017G091300v3",1,"17","hypothetical protein",10847993,10851321,10847993,NA,"Pair_298"
"POPTR_017G097600v3",-1,"17","hypothetical protein",11528889,11529071,11529071,318,"Pair_299"
"POPTR_017G097700v3",1,"17","hypothetical protein",11529390,11530095,11529390,NA,"Pair_299"
"POPTR_017G102300v3",-1,"17","hypothetical protein",11914388,11917443,11917443,347,"Pair_300"
"POPTR_017G102400v3",1,"17","hypothetical protein",11917791,11918439,11917791,NA,"Pair_300"
"POPTR_017G107700v3",-1,"17","hypothetical protein",12449765,12450492,12450492,833,"Pair_301"
"POPTR_017G107600v3",1,"17","hypothetical protein",12449163,12453103,12451326,NA,"Pair_301"
"POPTR_017G108600v3",-1,"17","hypothetical protein",12496280,12500525,12500525,503,"Pair_302"
"POPTR_017G108700v3",1,"17","hypothetical protein",12501029,12505911,12501029,NA,"Pair_302"
"POPTR_017G119100v3",-1,"17","hypothetical protein",13325397,13327798,13327798,991,"Pair_303"
"POPTR_017G119200v3",1,"17","hypothetical protein",13328790,13330667,13328790,NA,"Pair_303"
"POPTR_017G122500v3",-1,"17","hypothetical protein",13536992,13539594,13539594,808,"Pair_304"
"POPTR_017G122600v3",1,"17","hypothetical protein",13540403,13545512,13540403,NA,"Pair_304"
"POPTR_017G123000v3",-1,"17","hypothetical protein",13569636,13570202,13570202,661,"Pair_305"
"POPTR_017G123100v3",1,"17","hypothetical protein",13570864,13575764,13570864,NA,"Pair_305"
"POPTR_017G124500v3",-1,"17","hypothetical protein",13655730,13671566,13671566,422,"Pair_306"
"POPTR_017G124600v3",1,"17","hypothetical protein",13671989,13672852,13671989,NA,"Pair_306"
"POPTR_017G127400v3",-1,"17","hypothetical protein",13904690,13908219,13908219,138,"Pair_307"
"POPTR_017G127600v3",1,"17","hypothetical protein",13908358,13911612,13908358,NA,"Pair_307"
"POPTR_017G129800v3",-1,"17","hypothetical protein",14062414,14069724,14069724,747,"Pair_308"
"POPTR_017G129900v3",1,"17","hypothetical protein",14070472,14075422,14070472,NA,"Pair_308"
"POPTR_017G132300v3",-1,"17","hypothetical protein",14249611,14252763,14252763,519,"Pair_309"
"POPTR_017G132500v3",1,"17","hypothetical protein",14253283,14255350,14253283,NA,"Pair_309"
"POPTR_017G136100v3",-1,"17","hypothetical protein",14479160,14479698,14479698,640,"Pair_310"
"POPTR_017G136200v3",1,"17","hypothetical protein",14480339,14481054,14480339,NA,"Pair_310"
"POPTR_017G137300v3",-1,"17","hypothetical protein",14576264,14577993,14577993,721,"Pair_311"
"POPTR_017G137400v3",1,"17","hypothetical protein",14578715,14585089,14578715,NA,"Pair_311"
"POPTR_017G139200v3",-1,"17","hypothetical protein",14736887,14737235,14737235,550,"Pair_312"
"POPTR_017G139300v3",1,"17","hypothetical protein",14737786,14742150,14737786,NA,"Pair_312"
"POPTR_017G147600v3",-1,"17","hypothetical protein",15428093,15428296,15428296,658,"Pair_313"
"POPTR_017G147700v3",1,"17","hypothetical protein",15428955,15429909,15428955,NA,"Pair_313"
"POPTR_017G148600v3",-1,"17","hypothetical protein",15472725,15478230,15478230,779,"Pair_314"
"POPTR_017G148700v3",1,"17","Pentatricopeptide repeat-containing protein At4g21190 [Source:Projected from Arabidopsis thaliana (AT4G21190) UniProtKB/Swiss-Prot;Acc:Q8LG95]",15479010,15482186,15479010,NA,"Pair_314"
"POPTR_018G000600v3",-1,"18","hypothetical protein",57919,59832,59832,952,"Pair_315"
"POPTR_018G000700v3",1,"18","hypothetical protein",60785,64193,60785,NA,"Pair_315"
"POPTR_018G008000v3",-1,"18","hypothetical protein",558879,560350,560350,770,"Pair_316"
"POPTR_018G008100v3",1,"18","hypothetical protein",561121,562580,561121,NA,"Pair_316"
"POPTR_018G013400v3",-1,"18","hypothetical protein",1028634,1032661,1032661,839,"Pair_317"
"POPTR_018G013500v3",1,"18","hypothetical protein",1033501,1036482,1033501,NA,"Pair_317"
"POPTR_018G015200v3",-1,"18","hypothetical protein",1230775,1235549,1235549,858,"Pair_318"
"POPTR_018G015300v3",1,"18","Lariat debranching enzyme [Source:Projected from Arabidopsis thaliana (AT4G31770) UniProtKB/Swiss-Prot;Acc:Q94K01]",1236408,1240645,1236408,NA,"Pair_318"
"POPTR_018G028500v3",-1,"18","hypothetical protein",2252770,2254296,2254296,978,"Pair_319"
"POPTR_018G028600v3",1,"18","hypothetical protein",2255275,2260496,2255275,NA,"Pair_319"
"POPTR_018G064500v3",-1,"18","hypothetical protein",8133687,8142269,8142269,598,"Pair_320"
"POPTR_018G064600v3",1,"18","hypothetical protein",8142868,8144245,8142868,NA,"Pair_320"
"POPTR_018G071000v3",-1,"18","hypothetical protein",9110168,9111595,9111595,586,"Pair_321"
"POPTR_018G071100v3",1,"18","hypothetical protein",9112182,9113540,9112182,NA,"Pair_321"
"POPTR_018G085300v3",-1,"18","hypothetical protein",11218349,11219146,11219146,654,"Pair_322"
"POPTR_018G085400v3",1,"18","hypothetical protein",11219801,11223426,11219801,NA,"Pair_322"
"POPTR_018G097000v3",-1,"18","hypothetical protein",12542413,12543978,12543978,752,"Pair_323"
"POPTR_018G097100v3",1,"18","hypothetical protein",12544731,12548954,12544731,NA,"Pair_323"
"POPTR_018G099900v3",-1,"18","hypothetical protein",12799233,12802179,12802179,764,"Pair_324"
"POPTR_018G100000v3",1,"18","hypothetical protein",12802944,12804263,12802944,NA,"Pair_324"
"POPTR_018G101800v3",-1,"18","hypothetical protein",12923882,12925734,12925734,796,"Pair_325"
"POPTR_018G101900v3",1,"18","hypothetical protein",12926531,12927081,12926531,NA,"Pair_325"
"POPTR_018G104200v3",-1,"18","hypothetical protein",13166407,13166880,13166880,973,"Pair_326"
"POPTR_018G104300v3",1,"18","hypothetical protein",13167854,13171665,13167854,NA,"Pair_326"
"POPTR_018G127600v3",-1,"18","hypothetical protein",14976140,14977181,14977181,483,"Pair_327"
"POPTR_018G127500v3",1,"18","hypothetical protein",14972577,14984225,14977665,NA,"Pair_327"
"POPTR_018G143900v3",-1,"18","hypothetical protein",16349224,16355671,16355671,869,"Pair_328"
"POPTR_018G144000v3",1,"18","hypothetical protein",16356541,16357256,16356541,NA,"Pair_328"
"POPTR_018G147800v3",-1,"18","hypothetical protein",16651511,16652033,16652033,256,"Pair_329"
"POPTR_018G147900v3",1,"18","hypothetical protein",16652290,16654117,16652290,NA,"Pair_329"
"POPTR_018G151200v3",-1,"18","hypothetical protein",16874175,16874772,16874772,531,"Pair_330"
"POPTR_018G151300v3",1,"18","RNA-binding (RRM/RBD/RNP motifs) family protein [Source:Projected from Arabidopsis thaliana (AT5G58130) UniProtKB/TrEMBL;Acc:Q9FGT1]",16875304,16877855,16875304,NA,"Pair_330"
"POPTR_019G013500v3",-1,"19","hypothetical protein",1518149,1518598,1518598,746,"Pair_331"
"POPTR_019G013600v3",1,"19","hypothetical protein",1519345,1519707,1519345,NA,"Pair_331"
"POPTR_019G013900v3",-1,"19","hypothetical protein",1544388,1546803,1546803,574,"Pair_332"
"POPTR_019G014000v3",1,"19","hypothetical protein",1547378,1553321,1547378,NA,"Pair_332"
"POPTR_019G019800v3",-1,"19","hypothetical protein",2293070,2297437,2297437,233,"Pair_333"
"POPTR_019G019900v3",1,"19","hypothetical protein",2297671,2298307,2297671,NA,"Pair_333"
"POPTR_019G022300v3",-1,"19","hypothetical protein",2548575,2549338,2549338,594,"Pair_334"
"POPTR_019G022400v3",1,"19","hypothetical protein",2549933,2551939,2549933,NA,"Pair_334"
"POPTR_019G028200v3",-1,"19","hypothetical protein",3197090,3197311,3197311,110,"Pair_335"
"POPTR_019G028300v3",1,"19","hypothetical protein",3197422,3198022,3197422,NA,"Pair_335"
"POPTR_019G031800v3",-1,"19","hypothetical protein",3643116,3645699,3645699,989,"Pair_336"
"POPTR_019G031900v3",1,"19","hypothetical protein",3646689,3649104,3646689,NA,"Pair_336"
"POPTR_019G058300v3",-1,"19","hypothetical protein",9026435,9030692,9030692,261,"Pair_337"
"POPTR_019G058400v3",1,"19","hypothetical protein",9030954,9034247,9030954,NA,"Pair_337"
"POPTR_019G074600v3",-1,"19","hypothetical protein",10890979,10897129,10897129,285,"Pair_338"
"POPTR_019G074700v3",1,"19","hypothetical protein",10897415,10900545,10897415,NA,"Pair_338"
"POPTR_019G075900v3",-1,"19","hypothetical protein",11019826,11023797,11023797,594,"Pair_339"
"POPTR_019G076000v3",1,"19","hypothetical protein",11024392,11024781,11024392,NA,"Pair_339"
"POPTR_019G086500v3",-1,"19","hypothetical protein",11865873,11866544,11866544,799,"Pair_340"
"POPTR_019G086600v3",1,"19","hypothetical protein",11867344,11867903,11867344,NA,"Pair_340"
"POPTR_019G100100v3",-1,"19","hypothetical protein",12971851,12972417,12972417,709,"Pair_341"
"POPTR_019G100200v3",1,"19","hypothetical protein",12973127,12973590,12973127,NA,"Pair_341"
"POPTR_019G112700v3",-1,"19","hypothetical protein",14164098,14166163,14166163,601,"Pair_342"
"POPTR_019G112800v3",1,"19","hypothetical protein",14166765,14167479,14166765,NA,"Pair_342"
"POPTR_019G132800v3",-1,"19","hypothetical protein",15801952,15812038,15812038,796,"Pair_343"
"POPTR_019G132900v3",1,"19","hypothetical protein",15812835,15813717,15812835,NA,"Pair_343"
"POPTR_002G003300v3",-1,"2","hypothetical protein",198997,200395,200395,305,"Pair_344"
"POPTR_002G003400v3",1,"2","hypothetical protein",200701,203156,200701,NA,"Pair_344"
"POPTR_002G004400v3",-1,"2","hypothetical protein",259675,259871,259871,927,"Pair_345"
"POPTR_002G004500v3",1,"2","hypothetical protein",260799,263307,260799,NA,"Pair_345"
"POPTR_002G006000v3",-1,"2","hypothetical protein",331185,331500,331500,821,"Pair_346"
"POPTR_002G006100v3",1,"2","hypothetical protein",332322,335230,332322,NA,"Pair_346"
"POPTR_002G006700v3",-1,"2","hypothetical protein",366127,370032,370032,860,"Pair_347"
"POPTR_002G006800v3",1,"2","hypothetical protein",370893,371532,370893,NA,"Pair_347"
"POPTR_002G007600v3",-1,"2","hypothetical protein",410520,413151,413151,782,"Pair_348"
"POPTR_002G007700v3",1,"2","hypothetical protein",413934,416941,413934,NA,"Pair_348"
"POPTR_002G010400v3",-1,"2","hypothetical protein",612250,613168,613168,686,"Pair_349"
"POPTR_002G010500v3",1,"2","hypothetical protein",613855,616139,613855,NA,"Pair_349"
"POPTR_002G017200v3",-1,"2","hypothetical protein",995021,1000983,997788,442,"Pair_350"
"POPTR_002G017300v3",1,"2","hypothetical protein",998231,998804,998231,NA,"Pair_350"
"POPTR_002G034700v3",-1,"2","hypothetical protein",2239721,2241379,2241379,818,"Pair_351"
"POPTR_002G034800v3",1,"2","hypothetical protein",2242198,2244422,2242198,NA,"Pair_351"
"POPTR_002G036400v3",-1,"2","NAP4 [Source:Projected from Arabidopsis thaliana (AT1G03900) UniProtKB/TrEMBL;Acc:A0A178WMR3]",2339875,2341778,2341778,139,"Pair_352"
"POPTR_002G036500v3",1,"2","hypothetical protein",2341918,2343827,2341918,NA,"Pair_352"
"POPTR_002G037900v3",-1,"2","hypothetical protein",2442450,2447554,2447554,521,"Pair_353"
"POPTR_002G038000v3",1,"2","hypothetical protein",2448076,2451201,2448076,NA,"Pair_353"
"POPTR_002G044400v3",-1,"2","hypothetical protein",2826982,2829301,2829301,974,"Pair_354"
"POPTR_002G044500v3",1,"2","hypothetical protein",2830276,2834490,2830276,NA,"Pair_354"
"POPTR_002G045100v3",-1,"2","hypothetical protein",2870194,2872454,2872454,665,"Pair_355"
"POPTR_002G045200v3",1,"2","hypothetical protein",2873120,2878368,2873120,NA,"Pair_355"
"POPTR_002G052400v3",-1,"2","Ribosome-recycling factor, chloroplastic [Source:Projected from Arabidopsis thaliana (AT3G63190) UniProtKB/Swiss-Prot;Acc:Q9M1X0]",3474823,3479909,3479909,820,"Pair_356"
"POPTR_002G052500v3",1,"2","hypothetical protein",3480730,3481467,3480730,NA,"Pair_356"
"POPTR_002G053900v3",-1,"2","Preprotein translocase subunit SCY2, chloroplastic [Source:Projected from Arabidopsis thaliana (AT2G31530) UniProtKB/Swiss-Prot;Acc:F4IQV7]",3578137,3584279,3584279,926,"Pair_357"
"POPTR_002G054000v3",1,"2","UVH6 [Source:Projected from Arabidopsis thaliana (AT1G03190) UniProtKB/TrEMBL;Acc:A0A178W4P7]",3585206,3590675,3585206,NA,"Pair_357"
"POPTR_002G056300v3",-1,"2","hypothetical protein",3763038,3764086,3764086,591,"Pair_358"
"POPTR_002G056400v3",1,"2","hypothetical protein",3764678,3765616,3764678,NA,"Pair_358"
"POPTR_002G061700v3",-1,"2","hypothetical protein",4191873,4192662,4192662,352,"Pair_359"
"POPTR_002G061800v3",1,"2","hypothetical protein",4193015,4193266,4193015,NA,"Pair_359"
"POPTR_002G066900v3",-1,"2","hypothetical protein",4542294,4545905,4545905,967,"Pair_360"
"POPTR_002G067000v3",1,"2","hypothetical protein",4546873,4547631,4546873,NA,"Pair_360"
"POPTR_002G071200v3",-1,"2","hypothetical protein",4918347,4920596,4920596,405,"Pair_361"
"POPTR_002G071300v3",1,"2","hypothetical protein",4921002,4923806,4921002,NA,"Pair_361"
"POPTR_002G073000v3",-1,"2","hypothetical protein",5066351,5067619,5067619,880,"Pair_362"
"POPTR_002G073100v3",1,"2","hypothetical protein",5068500,5069858,5068500,NA,"Pair_362"
"POPTR_002G073200v3",-1,"2","hypothetical protein",5071039,5073832,5073832,750,"Pair_363"
"POPTR_002G073300v3",1,"2","hypothetical protein",5074583,5077023,5074583,NA,"Pair_363"
"POPTR_002G075000v3",-1,"2","hypothetical protein",5191952,5194432,5194432,789,"Pair_364"
"POPTR_002G075100v3",1,"2","hypothetical protein",5195222,5196118,5195222,NA,"Pair_364"
"POPTR_002G083900v3",-1,"2","hypothetical protein",5873504,5875717,5875717,474,"Pair_365"
"POPTR_002G084000v3",1,"2","hypothetical protein",5876192,5877350,5876192,NA,"Pair_365"
"POPTR_002G086200v3",-1,"2","hypothetical protein",6073143,6074127,6074127,137,"Pair_366"
"POPTR_002G086300v3",1,"2","hypothetical protein",6073844,6075629,6074265,NA,"Pair_366"
"POPTR_002G090100v3",-1,"2","hypothetical protein",6412507,6414618,6414618,252,"Pair_367"
"POPTR_002G090200v3",1,"2","hypothetical protein",6414871,6420025,6414871,NA,"Pair_367"
"POPTR_002G100200v3",-1,"2","hypothetical protein",7227266,7228163,7228163,297,"Pair_368"
"POPTR_002G100300v3",1,"2","Serine--tRNA ligase, chloroplastic/mitochondrial [Source:Projected from Arabidopsis thaliana (AT1G11870) UniProtKB/Swiss-Prot;Acc:Q8RWT8]",7228461,7232397,7228461,NA,"Pair_368"
"POPTR_002G111400v3",-1,"2","hypothetical protein",8301354,8304069,8304069,344,"Pair_369"
"POPTR_002G111500v3",1,"2","hypothetical protein",8304414,8306955,8304414,NA,"Pair_369"
"POPTR_002G118300v3",-1,"2","ZCW7 protein [Source:Projected from Arabidopsis thaliana (AT1G59600) UniProtKB/TrEMBL;Acc:Q9SLT8]",8852766,8860152,8860152,369,"Pair_370"
"POPTR_002G118400v3",1,"2","hypothetical protein",8860522,8862021,8860522,NA,"Pair_370"
"POPTR_002G120300v3",-1,"2","hypothetical protein",9026534,9027883,9027883,527,"Pair_371"
"POPTR_002G120400v3",1,"2","hypothetical protein",9028411,9031943,9028411,NA,"Pair_371"
"POPTR_002G126400v3",-1,"2","hypothetical protein",9499376,9499716,9499716,360,"Pair_372"
"POPTR_002G126500v3",1,"2","hypothetical protein",9500077,9503828,9500077,NA,"Pair_372"
"POPTR_002G131000v3",-1,"2","hypothetical protein",9825852,9828486,9828486,458,"Pair_373"
"POPTR_002G131100v3",1,"2","hypothetical protein",9828945,9829127,9828945,NA,"Pair_373"
"POPTR_002G133000v3",-1,"2","hypothetical protein",9912184,9914122,9914122,563,"Pair_374"
"POPTR_002G133100v3",1,"2","hypothetical protein",9914686,9917958,9914686,NA,"Pair_374"
"POPTR_002G135900v3",-1,"2","hypothetical protein",10113561,10116033,10116033,301,"Pair_375"
"POPTR_002G136000v3",1,"2","hypothetical protein",10116335,10118916,10116335,NA,"Pair_375"
"POPTR_002G136300v3",-1,"2","hypothetical protein",10135806,10137629,10137629,292,"Pair_376"
"POPTR_002G136400v3",1,"2","hypothetical protein",10137168,10140046,10137922,NA,"Pair_376"
"POPTR_002G136500v3",-1,"2","hypothetical protein",10141394,10144303,10144303,688,"Pair_377"
"POPTR_002G136600v3",1,"2","hypothetical protein",10144992,10147527,10144992,NA,"Pair_377"
"POPTR_002G140700v3",-1,"2","hypothetical protein",10452426,10456582,10456582,793,"Pair_378"
"POPTR_002G140800v3",1,"2","hypothetical protein",10457376,10461915,10457376,NA,"Pair_378"
"POPTR_002G144400v3",-1,"2","hypothetical protein",10752719,10753744,10753744,564,"Pair_379"
"POPTR_002G144500v3",1,"2","hypothetical protein",10754309,10755913,10754309,NA,"Pair_379"
"POPTR_002G169200v3",-1,"2","hypothetical protein",12819074,12822797,12822797,464,"Pair_380"
"POPTR_002G169300v3",1,"2","hypothetical protein",12823262,12825492,12823262,NA,"Pair_380"
"POPTR_002G170100v3",-1,"2","Beclin-1-like protein [Source:Projected from Arabidopsis thaliana (AT3G61710) UniProtKB/Swiss-Prot;Acc:Q9M367]",12926548,12933087,12933087,359,"Pair_381"
"POPTR_002G170200v3",1,"2","hypothetical protein",12933447,12936291,12933447,NA,"Pair_381"
"POPTR_002G179600v3",-1,"2","Conserved oligomeric Golgi complex subunit 4 [Source:Projected from Arabidopsis thaliana (AT4G01395) UniProtKB/Swiss-Prot;Acc:Q8L838]",13957129,13960417,13960417,791,"Pair_382"
"POPTR_002G179700v3",1,"2","hypothetical protein",13961209,13961976,13961209,NA,"Pair_382"
"POPTR_002G183200v3",-1,"2","hypothetical protein",14335086,14337765,14337765,550,"Pair_383"
"POPTR_002G183300v3",1,"2","hypothetical protein",14338316,14339272,14338316,NA,"Pair_383"
"POPTR_002G183400v3",-1,"2","hypothetical protein",14341987,14347819,14347819,516,"Pair_384"
"POPTR_002G183500v3",1,"2","hypothetical protein",14348336,14354274,14348336,NA,"Pair_384"
"POPTR_002G221600v3",-1,"2","hypothetical protein",20862009,20864972,20864972,718,"Pair_385"
"POPTR_002G221800v3",1,"2","hypothetical protein",20865691,20866156,20865691,NA,"Pair_385"
"POPTR_002G230900v3",-1,"2","hypothetical protein",22264146,22266590,22266590,383,"Pair_386"
"POPTR_002G231000v3",1,"2","hypothetical protein",22266974,22275198,22266974,NA,"Pair_386"
"POPTR_002G243100v3",-1,"2","hypothetical protein",23545967,23546608,23546608,983,"Pair_387"
"POPTR_002G243200v3",1,"2","hypothetical protein",23547592,23548400,23547592,NA,"Pair_387"
"POPTR_002G244800v3",-1,"2","hypothetical protein",23654816,23660422,23660422,409,"Pair_388"
"POPTR_002G244900v3",1,"2","hypothetical protein",23660832,23662225,23660832,NA,"Pair_388"
"POPTR_002G245000v3",-1,"2","hypothetical protein",23663536,23669222,23669222,498,"Pair_389"
"POPTR_002G245100v3",1,"2","hypothetical protein",23669721,23672182,23669721,NA,"Pair_389"
"POPTR_002G248000v3",-1,"2","hypothetical protein",23864395,23869373,23869373,717,"Pair_390"
"POPTR_002G248100v3",1,"2","hypothetical protein",23870091,23872073,23870091,NA,"Pair_390"
