"Gene_ID","Strand","Chromosome","Gene_Description","Gene_Start","Gene_End","TSS","Distance","PairID"
"AT3G49510",1,"3","F-box family protein [Source:NCBI gene (formerly Entrezgene);Acc:824113]",18353891,18355057,18353891,NA,"Pair_1282"
"AT3G49530",-1,"3","NAC domain containing protein 62 [Source:NCBI gene (formerly Entrezgene);Acc:824115]",18362443,18364959,18364959,718,"Pair_1283"
"AT3G49540",1,"3","",18365678,18366666,18365678,NA,"Pair_1283"
"AT3G50120",-1,"3","transmembrane protein, putative (DUF247) [Source:NCBI gene (formerly Entrezgene);Acc:824174]",18585000,18587352,18587352,621,"Pair_1284"
"AT3G50123",1,"3","",18587974,18588117,18587974,NA,"Pair_1284"
"AT3G50845",-1,"3","MIP18 family protein (DUF59) [Source:NCBI gene (formerly Entrezgene);Acc:5008077]",18899930,18901209,18901209,787,"Pair_1285"
"AT3G50860",1,"3","Clathrin adaptor complex small chain family protein [Source:NCBI gene (formerly Entrezgene);Acc:824250]",18901997,18904197,18901997,NA,"Pair_1285"
"AT3G50960",-1,"3","thioredoxin domain PLP3A-like protein [Source:NCBI gene (formerly Entrezgene);Acc:824260]",18938697,18940428,18940428,214,"Pair_1286"
"AT3G50970",1,"3","dehydrin family protein [Source:NCBI gene (formerly Entrezgene);Acc:824261]",18940643,18941611,18940643,NA,"Pair_1286"
"AT3G51230",-1,"3","chalcone-flavanone isomerase family protein [Source:NCBI gene (formerly Entrezgene);Acc:824286]",19023064,19024352,19024352,839,"Pair_1287"
"AT3G51240",1,"3","flavanone 3-hydroxylase [Source:NCBI gene (formerly Entrezgene);Acc:824287]",19025192,19026872,19025192,NA,"Pair_1287"
"AT3G51320",-1,"3","Pentatricopeptide repeat (PPR) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824295]",19049543,19051647,19051647,181,"Pair_1288"
"AT3G51325",1,"3","RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:2745959]",19051829,19053259,19051829,NA,"Pair_1288"
"AT3G51380",-1,"3","IQ-domain 20 [Source:NCBI gene (formerly Entrezgene);Acc:824301]",19074036,19074815,19074815,728,"Pair_1289"
"AT3G51390",1,"3","DHHC-type zinc finger family protein [Source:NCBI gene (formerly Entrezgene);Acc:824302]",19075544,19078120,19075544,NA,"Pair_1289"
"AT3G51470",-1,"3","Protein phosphatase 2C family protein [Source:NCBI gene (formerly Entrezgene);Acc:824310]",19097722,19099849,19099849,826,"Pair_1290"
"AT3G51480",1,"3","glutamate receptor 3.6 [Source:NCBI gene (formerly Entrezgene);Acc:824311]",19100676,19104844,19100676,NA,"Pair_1290"
"AT3G51490",-1,"3","tonoplast monosaccharide transporter3 [Source:NCBI gene (formerly Entrezgene);Acc:824312]",19104885,19107797,19107797,282,"Pair_1291"
"AT3G51500",1,"3","",19108080,19108917,19108080,NA,"Pair_1291"
"AT3G51530",-1,"3","F-box/RNI-like/FBD-like domains-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:824316]",19112694,19114643,19114643,540,"Pair_1292"
"AT3G51540",1,"3","mucin-5AC-like protein [Source:NCBI gene (formerly Entrezgene);Acc:824317]",19115184,19117461,19115184,NA,"Pair_1292"
"AT3G51560",-1,"3","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:824319]",19121687,19125913,19125913,415,"Pair_1293"
"AT3G51570",1,"3","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:824320]",19126329,19130705,19126329,NA,"Pair_1293"
"AT3G51644",-1,"3","",19158153,19158495,19158495,355,"Pair_1294"
"AT3G51650",1,"3","stress response NST1-like protein [Source:NCBI gene (formerly Entrezgene);Acc:824328]",19158851,19163222,19158851,NA,"Pair_1294"
"AT3G51800",-1,"3","metallopeptidase M24 family protein [Source:NCBI gene (formerly Entrezgene);Acc:824343]",19210914,19213776,19213776,945,"Pair_1295"
"AT3G51810",1,"3","Stress induced protein [Source:NCBI gene (formerly Entrezgene);Acc:824344]",19214722,19215831,19214722,NA,"Pair_1295"
"AT3G51820",-1,"3","UbiA prenyltransferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:824345]",19215930,19219128,19219128,987,"Pair_1296"
"AT3G51830",1,"3","SAC domain-containing protein 8 [Source:NCBI gene (formerly Entrezgene);Acc:824346]",19220116,19225280,19220116,NA,"Pair_1296"
"AT3G51960",-1,"3","basic leucine zipper 24 [Source:NCBI gene (formerly Entrezgene);Acc:824359]",19282390,19284210,19284210,128,"Pair_1297"
"AT3G51970",1,"3","acyl-CoA sterol acyl transferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:824360]",19284339,19285582,19284339,NA,"Pair_1297"
"AT3G51980",-1,"3","ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824361]",19285572,19287552,19287552,204,"Pair_1298"
"AT3G51990",1,"3","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824362]",19287757,19289388,19287757,NA,"Pair_1298"
"AT3G52060",-1,"3","core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:824369]",19310531,19312281,19312281,436,"Pair_1299"
"AT3G52070",1,"3","RNA/RNP complex-1-interacting phosphatase [Source:NCBI gene (formerly Entrezgene);Acc:824370]",19312718,19313466,19312718,NA,"Pair_1299"
"AT3G52110",-1,"3","interferon-activable protein [Source:NCBI gene (formerly Entrezgene);Acc:824374]",19323750,19325895,19325895,139,"Pair_1300"
"AT3G52115",1,"3","protein gamma response 1 [Source:NCBI gene (formerly Entrezgene);Acc:824375]",19326035,19328379,19326035,NA,"Pair_1300"
"AT3G52130",-1,"3","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824377]",19332011,19332597,19332597,230,"Pair_1301"
"AT3G52140",1,"3","tetratricopeptide repeat (TPR)-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:824378]",19332828,19341739,19332828,NA,"Pair_1301"
"AT3G52240",-1,"3","transcriptional regulator ATRX [Source:NCBI gene (formerly Entrezgene);Acc:824389]",19372634,19375960,19375960,177,"Pair_1302"
"AT3G52250",1,"3","Duplicated homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824390]",19376138,19383369,19376138,NA,"Pair_1302"
"AT3G52330",-1,"3","F-box associated ubiquitination effector family protein [Source:NCBI gene (formerly Entrezgene);Acc:824398]",19404955,19406207,19406207,645,"Pair_1303"
"AT3G52340",1,"3","sucrose-6F-phosphate phosphohydrolase 2 [Source:NCBI gene (formerly Entrezgene);Acc:824399]",19406853,19409457,19406853,NA,"Pair_1303"
"AT3G52820",-1,"3","purple acid phosphatase 22 [Source:NCBI gene (formerly Entrezgene);Acc:824448]",19573916,19577141,19577141,863,"Pair_1304"
"AT3G52830",1,"3","ankyrin repeat protein [Source:NCBI gene (formerly Entrezgene);Acc:824449]",19578005,19578265,19578005,NA,"Pair_1304"
"AT3G52941",-1,"3","Putative membrane lipoprotein [Source:NCBI gene (formerly Entrezgene);Acc:6241438]",19633330,19633473,19633473,857,"Pair_1305"
"AT3G52950",1,"3","CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:824461]",19634331,19636845,19634331,NA,"Pair_1305"
"AT3G53020",-1,"3","Ribosomal protein L24e family protein [Source:NCBI gene (formerly Entrezgene);Acc:824468]",19660488,19662025,19662025,169,"Pair_1306"
"AT3G53030",1,"3","ser/arg-rich protein kinase 4 [Source:NCBI gene (formerly Entrezgene);Acc:824469]",19662195,19664553,19662195,NA,"Pair_1306"
"AT3G53100",-1,"3","GDSL-like Lipase/Acylhydrolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824476]",19684686,19686984,19686984,755,"Pair_1307"
"AT3G53110",1,"3","P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824477]",19687740,19690661,19687740,NA,"Pair_1307"
"AT3G53120",-1,"3","Modifier of rudimentary (Mod(r)) protein [Source:NCBI gene (formerly Entrezgene);Acc:824478]",19690571,19692578,19692578,178,"Pair_1308"
"AT3G53130",1,"3","Cytochrome P450 superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824479]",19692757,19697542,19692757,NA,"Pair_1308"
"AT3G53170",-1,"3","LOW protein: PPR containing protein [Source:NCBI gene (formerly Entrezgene);Acc:824483]",19704106,19706536,19706536,283,"Pair_1309"
"AT3G53180",1,"3","nodulin/glutamine synthase-like protein [Source:NCBI gene (formerly Entrezgene);Acc:824484]",19706820,19711460,19706820,NA,"Pair_1309"
"AT3G53200",-1,"3","myb domain protein 27 [Source:NCBI gene (formerly Entrezgene);Acc:824486]",19718253,19719507,19719507,569,"Pair_1310"
"AT3G53210",1,"3","nodulin MtN21 /EamA-like transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:824487]",19720077,19721903,19720077,NA,"Pair_1310"
"AT3G53294",-1,"3","",19759983,19760108,19760108,366,"Pair_1311"
"AT3G53300",1,"3","cytochrome P450, family 71, subfamily B, polypeptide 31 [Source:NCBI gene (formerly Entrezgene);Acc:824497]",19760475,19762357,19760475,NA,"Pair_1311"
"AT3G53320",-1,"3","mediator of RNA polymerase II transcription subunit-like protein [Source:NCBI gene (formerly Entrezgene);Acc:824500]",19769150,19772453,19772453,476,"Pair_1312"
"AT3G53330",1,"3","plastocyanin-like domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:824501]",19772930,19773938,19772930,NA,"Pair_1312"
"AT3G53340",-1,"3","nuclear factor Y, subunit B10 [Source:NCBI gene (formerly Entrezgene);Acc:824502]",19774318,19776289,19776289,797,"Pair_1313"
"AT3G53342",1,"3","",19777087,19777353,19777087,NA,"Pair_1313"
"AT3G53380",-1,"3","Concanavalin A-like lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:824506]",19789038,19791695,19791695,770,"Pair_1314"
"AT3G53390",1,"3","Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824507]",19792466,19796807,19792466,NA,"Pair_1314"
"AT3G53430",-1,"3","Ribosomal protein L11 family protein [Source:NCBI gene (formerly Entrezgene);Acc:824511]",19809313,19810520,19810520,134,"Pair_1315"
"AT3G53440",1,"3","Homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824512]",19810655,19812713,19810655,NA,"Pair_1315"
"AT3G53610",-1,"3","RAB GTPase homolog 8 [Source:NCBI gene (formerly Entrezgene);Acc:824529]",19876232,19878792,19878441,100,"Pair_1316"
"AT3G53611",1,"3","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:6240727]",19878542,19878694,19878542,NA,"Pair_1316"
"AT3G53640",-1,"3","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824532]",19887007,19888935,19888935,361,"Pair_1317"
"AT3G53650",1,"3","Histone superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:28719403]",19889297,19890251,19889297,NA,"Pair_1317"
"AT3G53740",-1,"3","Ribosomal protein L36e family protein [Source:NCBI gene (formerly Entrezgene);Acc:824541]",19913651,19915066,19915066,190,"Pair_1318"
"AT3G53750",1,"3","actin 3 [Source:NCBI gene (formerly Entrezgene);Acc:824542]",19915257,19917775,19915257,NA,"Pair_1318"
"AT3G53760",-1,"3","GAMMA-TUBULIN COMPLEX PROTEIN 4 [Source:NCBI gene (formerly Entrezgene);Acc:824543]",19917788,19922512,19922512,791,"Pair_1319"
"AT3G53770",1,"3","late embryosis abundant 3 (LEA3) family protein [Source:NCBI gene (formerly Entrezgene);Acc:824544]",19923304,19924113,19923304,NA,"Pair_1319"
"AT3G54100",-1,"3","O-fucosyltransferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:824577]",20033951,20038200,20038200,469,"Pair_1320"
"AT3G54110",1,"3","plant uncoupling mitochondrial protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:824578]",20038670,20041210,20038670,NA,"Pair_1320"
"AT3G54500",-1,"3","agglutinin-like protein [Source:NCBI gene (formerly Entrezgene);Acc:824615]",20175370,20179070,20179070,936,"Pair_1321"
"AT3G54510",1,"3","Early-responsive to dehydration stress protein (ERD4) [Source:NCBI gene (formerly Entrezgene);Acc:824616]",20180007,20183588,20180007,NA,"Pair_1321"
"AT3G54700",-1,"3","phosphate transporter 1;7 [Source:NCBI gene (formerly Entrezgene);Acc:824635]",20248214,20250948,20250948,863,"Pair_1322"
"AT3G54710",1,"3","CDT1-like protein B [Source:NCBI gene (formerly Entrezgene);Acc:824636]",20251812,20254323,20251812,NA,"Pair_1322"
"AT3G54790",-1,"3","ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824644]",20281535,20285290,20285290,779,"Pair_1323"
"AT3G54800",1,"3","Pleckstrin homology (PH) and lipid-binding START domains-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:824645]",20286070,20290268,20286070,NA,"Pair_1323"
"AT3G54860",-1,"3","Sec1/munc18-like (SM) proteins superfamily [Source:NCBI gene (formerly Entrezgene);Acc:824651]",20324088,20330030,20330030,649,"Pair_1324"
"AT3G54870",1,"3","Armadillo/beta-catenin repeat family protein / kinesin motor family protein [Source:NCBI gene (formerly Entrezgene);Acc:824652]",20330680,20336866,20330680,NA,"Pair_1324"
"AT3G55170",-1,"3","Ribosomal L29 family protein [Source:NCBI gene (formerly Entrezgene);Acc:824683]",20452910,20454530,20454530,215,"Pair_1325"
"AT3G55180",1,"3","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824684]",20454746,20456843,20454746,NA,"Pair_1325"
"AT3G55220",-1,"3","Cleavage and polyadenylation specificity factor (CPSF) A subunit protein [Source:NCBI gene (formerly Entrezgene);Acc:824688]",20466676,20471171,20471171,615,"Pair_1326"
"AT3G55230",1,"3","Disease resistance-responsive (dirigent-like protein) family protein [Source:NCBI gene (formerly Entrezgene);Acc:824689]",20471787,20472946,20471787,NA,"Pair_1326"
"AT3G55330",-1,"3","PsbP-like protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:824699]",20513739,20515392,20515392,237,"Pair_1327"
"AT3G55340",1,"3","phragmoplastin interacting protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:824700]",20515630,20518059,20515630,NA,"Pair_1327"
"AT3G55530",-1,"3","RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824718]",20595126,20597603,20597603,614,"Pair_1328"
"AT3G55540",1,"3","nuclear transport factor 2 (NTF2) family protein [Source:NCBI gene (formerly Entrezgene);Acc:824719]",20598218,20599614,20598218,NA,"Pair_1328"
"AT3G55680",-1,"3","Plant invertase/pectin methylesterase inhibitor superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824734]",20665685,20666315,20666315,571,"Pair_1329"
"AT3G55690",1,"3","",20666887,20668789,20666887,NA,"Pair_1329"
"AT3G55810",-1,"3","Pyruvate kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:824747]",20711705,20713236,20713236,472,"Pair_1330"
"AT3G55820",1,"3","Fasciclin-like arabinogalactan family protein [Source:NCBI gene (formerly Entrezgene);Acc:824748]",20713709,20714825,20713709,NA,"Pair_1330"
"AT3G55935",-1,"3","pre-mRNA-splicing factor [Source:NCBI gene (formerly Entrezgene);Acc:28719407]",20746554,20746975,20746975,653,"Pair_1331"
"AT3G55940",1,"3","Phosphoinositide-specific phospholipase C family protein [Source:NCBI gene (formerly Entrezgene);Acc:824760]",20747629,20750408,20747629,NA,"Pair_1331"
"AT3G56160",-1,"3","Sodium Bile acid symporter family [Source:NCBI gene (formerly Entrezgene);Acc:824782]",20837365,20841734,20841734,410,"Pair_1332"
"AT3G56170",1,"3","Ca-2+ dependent nuclease [Source:NCBI gene (formerly Entrezgene);Acc:824783]",20842145,20844537,20842145,NA,"Pair_1332"
"AT3G56260",-1,"3","",20867970,20869024,20869024,975,"Pair_1333"
"AT3G56270",1,"3","WEB family protein (DUF827) [Source:NCBI gene (formerly Entrezgene);Acc:824793]",20870000,20872107,20870000,NA,"Pair_1333"
"AT3G56290",-1,"3","potassium transporter [Source:NCBI gene (formerly Entrezgene);Acc:824796]",20878446,20879783,20879783,232,"Pair_1334"
"AT3G56300",1,"3","Cysteinyl-tRNA synthetase, class Ia family protein [Source:NCBI gene (formerly Entrezgene);Acc:824797]",20880016,20882366,20880016,NA,"Pair_1334"
"AT3G56320",-1,"3","PAP/OAS1 substrate-binding domain superfamily [Source:NCBI gene (formerly Entrezgene);Acc:824799]",20885894,20890102,20890102,132,"Pair_1335"
"AT3G56330",1,"3","N2,N2-dimethylguanosine tRNA methyltransferase [Source:NCBI gene (formerly Entrezgene);Acc:824800]",20890235,20892002,20890235,NA,"Pair_1335"
"AT3G56350",-1,"3","Iron/manganese superoxide dismutase family protein [Source:NCBI gene (formerly Entrezgene);Acc:824802]",20893946,20895634,20895634,697,"Pair_1336"
"AT3G56360",1,"3","",20896332,20897747,20896332,NA,"Pair_1336"
"AT3G56530",-1,"3","NAC domain containing protein 64 [Source:NCBI gene (formerly Entrezgene);Acc:824820]",20948911,20950045,20950045,777,"Pair_1337"
"AT3G56540",1,"3","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824821]",20950823,20951892,20950823,NA,"Pair_1337"
"AT3G56550",-1,"3","Pentatricopeptide repeat (PPR) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824822]",20951340,20954701,20954701,702,"Pair_1338"
"AT3G56560",1,"3","NAC domain containing protein 65 [Source:NCBI gene (formerly Entrezgene);Acc:824823]",20955404,20956867,20955404,NA,"Pair_1338"
"AT3G56770",-1,"3","basic helix-loop-helix (bHLH) DNA-binding superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824844]",21028902,21030754,21030754,548,"Pair_1339"
"AT3G56780",1,"3","FBD, F-box and Leucine Rich Repeat domains containing protein [Source:NCBI gene (formerly Entrezgene);Acc:824845]",21031303,21033403,21031303,NA,"Pair_1339"
"AT3G56860",-1,"3","UBP1-associated protein 2A [Source:NCBI gene (formerly Entrezgene);Acc:824853]",21048727,21052320,21052320,113,"Pair_1340"
"AT3G56870",1,"3","",21052434,21055721,21052434,NA,"Pair_1340"
"AT3G56910",-1,"3","plastid-specific 50S ribosomal protein 5 [Source:NCBI gene (formerly Entrezgene);Acc:824858]",21069411,21070356,21070356,201,"Pair_1341"
"AT3G56920",1,"3","DHHC-type zinc finger family protein [Source:NCBI gene (formerly Entrezgene);Acc:824859]",21070558,21072878,21070558,NA,"Pair_1341"
"AT3G57060",-1,"3","binding protein [Source:NCBI gene (formerly Entrezgene);Acc:824873]",21114798,21121160,21121160,162,"Pair_1342"
"AT3G57062",1,"3","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:6240237]",21121323,21122569,21121323,NA,"Pair_1342"
"AT3G57100",-1,"3","transmembrane protein, putative (DUF677) [Source:NCBI gene (formerly Entrezgene);Acc:824877]",21133013,21134482,21134482,293,"Pair_1343"
"AT3G57110",1,"3","exonuclease V [Source:NCBI gene (formerly Entrezgene);Acc:824878]",21134776,21135532,21134776,NA,"Pair_1343"
"AT3G57210",-1,"3","",21172827,21174172,21174172,222,"Pair_1344"
"AT3G57220",1,"3","Glycosyl transferase family 4 protein [Source:NCBI gene (formerly Entrezgene);Acc:824889]",21174395,21177194,21174395,NA,"Pair_1344"
"AT3G57270",-1,"3","beta-1,3-glucanase 1 [Source:NCBI gene (formerly Entrezgene);Acc:824894]",21191237,21193189,21193189,490,"Pair_1345"
"AT3G57280",1,"3","Transmembrane proteins 14C [Source:NCBI gene (formerly Entrezgene);Acc:824895]",21193680,21195790,21193680,NA,"Pair_1345"
"AT3G57290",-1,"3","eukaryotic translation initiation factor 3E [Source:NCBI gene (formerly Entrezgene);Acc:824896]",21196517,21199319,21199319,168,"Pair_1346"
"AT3G57300",1,"3","DNA helicase INO80-like protein [Source:NCBI gene (formerly Entrezgene);Acc:824897]",21199150,21207893,21199488,NA,"Pair_1346"
"AT3G57350",-1,"3","Nucleoporin interacting component (Nup93/Nic96-like) family protein [Source:NCBI gene (formerly Entrezgene);Acc:824902]",21220387,21225424,21225424,115,"Pair_1347"
"AT3G57360",1,"3","tRNA-splicing endonuclease subunit [Source:NCBI gene (formerly Entrezgene);Acc:824903]",21225540,21227039,21225540,NA,"Pair_1347"
"AT3G57430",-1,"3","Tetratricopeptide repeat (TPR)-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824910]",21255557,21258488,21258488,157,"Pair_1348"
"AT3G57440",1,"3","",21258646,21260675,21258646,NA,"Pair_1348"
"AT3G57490",-1,"3","Ribosomal protein S5 family protein [Source:NCBI gene (formerly Entrezgene);Acc:824916]",21279596,21281064,21281064,739,"Pair_1349"
"AT3G57500",1,"3","fission regulator-like protein [Source:NCBI gene (formerly Entrezgene);Acc:824917]",21281804,21282591,21281804,NA,"Pair_1349"
"AT3G57560",-1,"3","N-acetyl-l-glutamate kinase [Source:NCBI gene (formerly Entrezgene);Acc:824923]",21310825,21312378,21312378,119,"Pair_1350"
"AT3G57570",1,"3","ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824924]",21312498,21320481,21312498,NA,"Pair_1350"
"AT3G57610",-1,"3","adenylosuccinate synthase [Source:NCBI gene (formerly Entrezgene);Acc:824930]",21334191,21336720,21336720,812,"Pair_1351"
"AT3G57620",1,"3","glyoxal oxidase-related protein [Source:NCBI gene (formerly Entrezgene);Acc:824931]",21337533,21339301,21337533,NA,"Pair_1351"
"AT3G57710",-1,"3","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824940]",21384676,21387399,21387399,170,"Pair_1352"
"AT3G57720",1,"3","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824941]",21387570,21391638,21387570,NA,"Pair_1352"
"AT3G57730",-1,"3","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824942]",21389854,21391614,21391614,886,"Pair_1353"
"AT3G57740",1,"3","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824943]",21392501,21393972,21392501,NA,"Pair_1353"
"AT3G57930",-1,"3","rho GTPase-activating gacO-like protein [Source:NCBI gene (formerly Entrezgene);Acc:824962]",21446856,21448842,21448842,411,"Pair_1354"
"AT3G57940",1,"3","GNAT acetyltransferase (DUF699) [Source:NCBI gene (formerly Entrezgene);Acc:824963]",21449254,21456026,21449254,NA,"Pair_1354"
"AT3G58440",-1,"3","TRAF-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:825013]",21618446,21621249,21621249,744,"Pair_1355"
"AT3G58450",1,"3","Adenine nucleotide alpha hydrolases-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:825014]",21621994,21623166,21621994,NA,"Pair_1355"
"AT3G58470",-1,"3","nucleic acid binding / methyltransferase [Source:NCBI gene (formerly Entrezgene);Acc:825016]",21626671,21628569,21628569,502,"Pair_1356"
"AT3G58480",1,"3","calmodulin-binding family protein [Source:NCBI gene (formerly Entrezgene);Acc:825017]",21629072,21632116,21629072,NA,"Pair_1356"
"AT3G58500",-1,"3","protein phosphatase 2A-4 [Source:NCBI gene (formerly Entrezgene);Acc:825019]",21635162,21639136,21639136,841,"Pair_1357"
"AT3G58510",1,"3","DEA(D/H)-box RNA helicase family protein [Source:NCBI gene (formerly Entrezgene);Acc:825020]",21639978,21643795,21639978,NA,"Pair_1357"
"AT3G58600",-1,"3","Adaptin ear-binding coat-associated protein 1 NECAP-1 [Source:NCBI gene (formerly Entrezgene);Acc:825029]",21668515,21671292,21671292,140,"Pair_1358"
"AT3G58610",1,"3","ketol-acid reductoisomerase [Source:NCBI gene (formerly Entrezgene);Acc:825030]",21671433,21675090,21671433,NA,"Pair_1358"
"AT3G58880",-1,"3","F-box/RNI-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:825057]",21768485,21770167,21770167,878,"Pair_1359"
"AT3G58890",1,"3","RNI-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:825058]",21771046,21772577,21771046,NA,"Pair_1359"
"AT3G58910",-1,"3","F-box family protein [Source:NCBI gene (formerly Entrezgene);Acc:825060]",21775306,21776079,21776079,213,"Pair_1360"
"AT3G58920",1,"3","F-box/RNI-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:825061]",21776293,21777988,21776293,NA,"Pair_1360"
"AT3G58990",-1,"3","isopropylmalate isomerase 1 [Source:NCBI gene (formerly Entrezgene);Acc:825068]",21797058,21798303,21798303,944,"Pair_1361"
"AT3G59000",1,"3","F-box/RNI-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:825069]",21799248,21801804,21799248,NA,"Pair_1361"
"AT3G59240",-1,"3","RNI-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:825093]",21898682,21900364,21900364,823,"Pair_1362"
"AT3G59245",1,"3","pirin carboxy-terminal region protein [Source:NCBI gene (formerly Entrezgene);Acc:28719416]",21901188,21901606,21901188,NA,"Pair_1362"
"AT3G59250",-1,"3","F-box/RNI-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:825094]",21901570,21903284,21903284,554,"Pair_1363"
"AT3G59260",1,"3","pirin [Source:NCBI gene (formerly Entrezgene);Acc:825095]",21903839,21905188,21903839,NA,"Pair_1363"
"AT3G59280",-1,"3","Protein Transporter, Pam16 [Source:NCBI gene (formerly Entrezgene);Acc:825097]",21908429,21910738,21910738,762,"Pair_1364"
"AT3G59290",1,"3","ENTH/VHS family protein [Source:NCBI gene (formerly Entrezgene);Acc:825098]",21911501,21917860,21911501,NA,"Pair_1364"
"AT3G59340",-1,"3","solute carrier family 35 protein (DUF914) [Source:NCBI gene (formerly Entrezgene);Acc:825103]",21928692,21931570,21931570,766,"Pair_1365"
"AT3G59350",1,"3","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:825104]",21932337,21935231,21932337,NA,"Pair_1365"
"AT3G59400",-1,"3","protein GENOMES UNCOUPLED 4 [Source:NCBI gene (formerly Entrezgene);Acc:825109]",21948501,21949796,21949796,313,"Pair_1366"
"AT3G59410",1,"3","protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:825110]",21948851,21959410,21950110,NA,"Pair_1366"
"AT3G59435",-1,"3","",21970354,21972299,21972299,540,"Pair_1367"
"AT3G59450",1,"3","Calcium-binding EF-hand family protein [Source:NCBI gene (formerly Entrezgene);Acc:825114]",21972840,21974923,21972840,NA,"Pair_1367"
"AT3G59490",-1,"3","",21984596,21986351,21986351,111,"Pair_1368"
"AT3G59500",1,"3","Integral membrane HRF1 family protein [Source:NCBI gene (formerly Entrezgene);Acc:825119]",21986463,21988326,21986463,NA,"Pair_1368"
"AT3G59540",-1,"3","Ribosomal L38e protein family [Source:NCBI gene (formerly Entrezgene);Acc:825123]",21995610,21996840,21996840,211,"Pair_1369"
"AT3G59550",1,"3","Rad21/Rec8-like family protein [Source:NCBI gene (formerly Entrezgene);Acc:825124]",21997052,22000737,21997052,NA,"Pair_1369"
"AT3G59630",-1,"3","diphthamide synthesis DPH2 family protein [Source:NCBI gene (formerly Entrezgene);Acc:825132]",22025003,22028523,22028523,125,"Pair_1370"
"AT3G59640",1,"3","glycine-rich protein [Source:NCBI gene (formerly Entrezgene);Acc:825133]",22028649,22030505,22028649,NA,"Pair_1370"
"AT3G59660",-1,"3","C2 domain-containing protein / GRAM domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:825135]",22034171,22038709,22038709,766,"Pair_1371"
