"Gene_ID","Strand","Chromosome","Gene_Description","Gene_Start","Gene_End","TSS","Distance","PairID"
"A06g505040.1_BraROA",1,"A06","",14941053,14944042,14941053,NA,"Pair_951"
"A06g505060.1_BraROA",-1,"A06","",14959055,14962016,14962016,641,"Pair_952"
"A06g505090.1_BraROA",1,"A06","",14962658,14967107,14962658,NA,"Pair_952"
"A06g505130.1_BraROA",-1,"A06","",15065327,15066327,15066327,711,"Pair_953"
"A06g505140.1_BraROA",1,"A06","",15067039,15068076,15067039,NA,"Pair_953"
"A06g505820.1_BraROA",-1,"A06","",16747113,16748964,16748964,359,"Pair_954"
"A06p029850.1_BraROA",1,"A06","",16749324,16750821,16749324,NA,"Pair_954"
"A06g505890.1_BraROA",-1,"A06","",16955408,16955804,16955804,803,"Pair_955"
"A06g505900.1_BraROA",1,"A06","",16956608,16966838,16956608,NA,"Pair_955"
"A06g505920.1_BraROA",-1,"A06","",16977241,16978700,16978700,361,"Pair_956"
"A06g505930.1_BraROA",1,"A06","",16979062,16983840,16979062,NA,"Pair_956"
"A06p032050.1_BraROA",-1,"A06","",17059259,17063883,17063883,717,"Pair_957"
"A06g505980.1_BraROA",1,"A06","",17064601,17069039,17064601,NA,"Pair_957"
"A06g506060.1_BraROA",-1,"A06","",17209238,17210087,17210087,984,"Pair_958"
"A06p032210.1_BraROA",1,"A06","",17211072,17213475,17211072,NA,"Pair_958"
"A06p032540.1_BraROA",-1,"A06","",17426764,17429166,17429166,359,"Pair_959"
"A06p032570.1_BraROA",1,"A06","",17429526,17430597,17429526,NA,"Pair_959"
"A06g506310.1_BraROA",-1,"A06","",17898082,17898751,17898751,725,"Pair_960"
"A06p033340.1_BraROA",1,"A06","",17899477,17900588,17899477,NA,"Pair_960"
"A06g506400.1_BraROA",-1,"A06","",17982282,17983195,17983195,507,"Pair_961"
"A06g506410.1_BraROA",1,"A06","",17983703,17986342,17983703,NA,"Pair_961"
"A06g506480.1_BraROA",-1,"A06","",18068809,18071212,18071212,276,"Pair_962"
"A06p042880.1_BraROA",1,"A06","",18071489,18072945,18071489,NA,"Pair_962"
"A06g506510.1_BraROA",-1,"A06","",18220722,18221547,18221547,972,"Pair_963"
"A06g506520.1_BraROA",1,"A06","",18222520,18226132,18222520,NA,"Pair_963"
"A06p034360.1_BraROA",-1,"A06","",18574736,18575406,18575406,198,"Pair_964"
"A06g506640.1_BraROA",1,"A06","",18575605,18578843,18575605,NA,"Pair_964"
"A06p034500.1_BraROA",-1,"A06","",18663698,18669507,18669507,928,"Pair_965"
"A06p034520.1_BraROA",1,"A06","",18670436,18671411,18670436,NA,"Pair_965"
"A06p035220.1_BraROA",-1,"A06","",19040760,19041737,19041737,442,"Pair_966"
"A06p035230.1_BraROA",1,"A06","",19042180,19045507,19042180,NA,"Pair_966"
"A06p035470.1_BraROA",-1,"A06","",19190294,19193452,19193452,551,"Pair_967"
"A06p035480.1_BraROA",1,"A06","Putative non-specific lipid-transfer protein 14 [Source:Projected from Arabidopsis thaliana (AT5G62065) UniProtKB/Swiss-Prot;Acc:Q9FIT2]",19194004,19194518,19194004,NA,"Pair_967"
"A06p035490.1_BraROA",-1,"A06","IQD23 [Source:Projected from Arabidopsis thaliana (AT5G62070) UniProtKB/TrEMBL;Acc:A0A178UJA3]",19194703,19197219,19197219,579,"Pair_968"
"A06g506950.1_BraROA",1,"A06","",19197799,19199427,19197799,NA,"Pair_968"
"A06p035740.1_BraROA",-1,"A06","",19380461,19383083,19383083,665,"Pair_969"
"A06p035750.1_BraROA",1,"A06","",19383749,19385650,19383749,NA,"Pair_969"
"A06p035820.1_BraROA",-1,"A06","",19446322,19448469,19448469,843,"Pair_970"
"A06p035830.1_BraROA",1,"A06","",19449313,19451596,19449313,NA,"Pair_970"
"A06p036890.1_BraROA",-1,"A06","",19994548,19994849,19994849,741,"Pair_971"
"A06g507220.1_BraROA",1,"A06","",19995591,19999623,19995591,NA,"Pair_971"
"A06p036960.1_BraROA",-1,"A06","",20035564,20036466,20036466,461,"Pair_972"
"A06p036970.1_BraROA",1,"A06","",20036928,20038021,20036928,NA,"Pair_972"
"A06p037230.1_BraROA",-1,"A06","",20138766,20139656,20139656,795,"Pair_973"
"A06p037250.1_BraROA",1,"A06","",20140452,20143150,20140452,NA,"Pair_973"
"A06p037300.1_BraROA",-1,"A06","",20174890,20176563,20176563,474,"Pair_974"
"A06p037310.1_BraROA",1,"A06","Ribonuclease J [Source:Projected from Arabidopsis thaliana (AT5G63420) UniProtKB/Swiss-Prot;Acc:Q84W56]",20177038,20181540,20177038,NA,"Pair_974"
"A06p037920.1_BraROA",-1,"A06","",20488519,20492842,20492842,422,"Pair_975"
"A06p037930.1_BraROA",1,"A06","",20493265,20500167,20493265,NA,"Pair_975"
"A06p037940.1_BraROA",-1,"A06","",20500448,20502291,20502291,812,"Pair_976"
"A06g507380.1_BraROA",1,"A06","",20503104,20509070,20503104,NA,"Pair_976"
"A06p037980.1_BraROA",-1,"A06","",20515505,20516963,20516963,921,"Pair_977"
"A06g507390.1_BraROA",1,"A06","",20517885,20518711,20517885,NA,"Pair_977"
"A06p038110.1_BraROA",-1,"A06","Protein LNK1 [Source:Projected from Arabidopsis thaliana (AT5G64170) UniProtKB/Swiss-Prot;Acc:A8MQN2]",20578598,20587048,20587048,959,"Pair_978"
"A06p038150.1_BraROA",1,"A06","",20588008,20588943,20588008,NA,"Pair_978"
"A06p038170.1_BraROA",-1,"A06","Serine/arginine-rich splicing factor SC35 [Source:Projected from Arabidopsis thaliana (AT5G64200) UniProtKB/Swiss-Prot;Acc:Q9FMG4]",20595012,20596600,20596600,910,"Pair_979"
"A06p038180.1_BraROA",1,"A06","",20597511,20599048,20597511,NA,"Pair_979"
"A06g507410.1_BraROA",-1,"A06","",20680366,20681550,20681550,830,"Pair_980"
"A06p038400.1_BraROA",1,"A06","",20682381,20698371,20682381,NA,"Pair_980"
"A06p038460.1_BraROA",-1,"A06","",20699742,20700670,20700670,973,"Pair_981"
"A06p038470.1_BraROA",1,"A06","Protein trichome birefringence-like 12 [Source:Projected from Arabidopsis thaliana (AT5G64470) UniProtKB/Swiss-Prot;Acc:Q9FGE9]",20701644,20703236,20701644,NA,"Pair_981"
"A06p038730.1_BraROA",-1,"A06","",20829505,20830718,20830718,537,"Pair_982"
"A06p038750.1_BraROA",1,"A06","",20831256,20838455,20831256,NA,"Pair_982"
"A06p039090.1_BraROA",-1,"A06","",20990114,20993240,20993240,753,"Pair_983"
"A06g507480.1_BraROA",1,"A06","asparagine synthetase 2 [Source:Projected from Arabidopsis thaliana (AT5G65010) TAIR;Acc:AT5G65010]",20993994,20995426,20993994,NA,"Pair_983"
"A06p039190.1_BraROA",-1,"A06","",21024999,21026998,21026998,983,"Pair_984"
"A06p039200.1_BraROA",1,"A06","",21027982,21030593,21027982,NA,"Pair_984"
"A06p039220.1_BraROA",-1,"A06","",21033495,21036210,21036210,780,"Pair_985"
"A06p039230.1_BraROA",1,"A06","",21036991,21038253,21036991,NA,"Pair_985"
"A06p039690.1_BraROA",-1,"A06","",21408586,21411771,21411771,159,"Pair_986"
"A06p039700.1_BraROA",1,"A06","Pentatricopeptide repeat-containing protein At5g65570 [Source:Projected from Arabidopsis thaliana (AT5G65570) UniProtKB/Swiss-Prot;Acc:Q9LSL8]",21411931,21414081,21411931,NA,"Pair_986"
"A06p039970.1_BraROA",-1,"A06","",21605131,21606840,21606840,659,"Pair_987"
"A06p039980.1_BraROA",1,"A06","",21607500,21611107,21607500,NA,"Pair_987"
"A06p040070.1_BraROA",-1,"A06","",21655060,21656676,21656676,628,"Pair_988"
"A06g507730.1_BraROA",1,"A06","",21657305,21657514,21657305,NA,"Pair_988"
"A06p040110.1_BraROA",-1,"A06","",21684981,21694465,21694465,209,"Pair_989"
"A06p040120.1_BraROA",1,"A06","",21694675,21695265,21694675,NA,"Pair_989"
"A06p040660.1_BraROA",-1,"A06","",21997477,21998862,21998862,379,"Pair_990"
"A06p040670.1_BraROA",1,"A06","",21999242,22003269,21999242,NA,"Pair_990"
"A06p041900.1_BraROA",-1,"A06","",22550622,22552951,22552951,316,"Pair_991"
"A06p041910.1_BraROA",1,"A06","",22553268,22554702,22553268,NA,"Pair_991"
"A06p042790.1_BraROA",-1,"A06","Histone-lysine N-methyltransferase ATXR6 [Source:Projected from Arabidopsis thaliana (AT5G24330) UniProtKB/Swiss-Prot;Acc:Q9FNE9]",23027386,23028844,23028844,824,"Pair_992"
"A06p042800.1_BraROA",1,"A06","",23029669,23039002,23029669,NA,"Pair_992"
"A06p042980.1_BraROA",-1,"A06","",23112562,23115356,23115356,981,"Pair_993"
"A06p042990.1_BraROA",1,"A06","",23116338,23117210,23116338,NA,"Pair_993"
"A06p043300.1_BraROA",-1,"A06","",23266076,23267883,23267883,814,"Pair_994"
"A06p043290.1_BraROA",1,"A06","",23268698,23274048,23268698,NA,"Pair_994"
"A06p043470.1_BraROA",-1,"A06","",23397444,23404325,23404325,154,"Pair_995"
"A06p043480.1_BraROA",1,"A06","",23404480,23405000,23404480,NA,"Pair_995"
"A06p044170.1_BraROA",-1,"A06","",23749292,23751551,23751551,626,"Pair_996"
"A06p044160.1_BraROA",1,"A06","",23752178,23752994,23752178,NA,"Pair_996"
"A06p044490.1_BraROA",-1,"A06","",23892455,23893334,23893334,805,"Pair_997"
"A06p044500.1_BraROA",1,"A06","",23894140,23894682,23894140,NA,"Pair_997"
"A06p045080.1_BraROA",-1,"A06","",24206037,24207438,24207438,343,"Pair_998"
"A06g508570.1_BraROA",1,"A06","",24207782,24209773,24207782,NA,"Pair_998"
"A06p045310.1_BraROA",-1,"A06","Replication factor C subunit 3 [Source:Projected from Arabidopsis thaliana (AT5G27740) UniProtKB/Swiss-Prot;Acc:Q8VXX4]",24297308,24303494,24303494,525,"Pair_999"
"A06p045340.1_BraROA",1,"A06","",24304020,24304960,24304020,NA,"Pair_999"
"A06p045690.1_BraROA",-1,"A06","",24487290,24489522,24489522,622,"Pair_1000"
"A06p045700.1_BraROA",1,"A06","Pentatricopeptide repeat-containing protein At5g27110 [Source:Projected from Arabidopsis thaliana (AT5G27110) UniProtKB/Swiss-Prot;Acc:O04659]",24490145,24491698,24490145,NA,"Pair_1000"
"A06p045740.1_BraROA",-1,"A06","",24518573,24519318,24519318,520,"Pair_1001"
"A06p045750.1_BraROA",1,"A06","",24519839,24520394,24519839,NA,"Pair_1001"
"A06p045990.1_BraROA",-1,"A06","",24657163,24660269,24660269,969,"Pair_1002"
"A06p046000.1_BraROA",1,"A06","",24661239,24662036,24661239,NA,"Pair_1002"
"A06p046300.1_BraROA",-1,"A06","",24784071,24785705,24785705,984,"Pair_1003"
"A06p046310.1_BraROA",1,"A06","",24786690,24787612,24786690,NA,"Pair_1003"
"A06p046400.1_BraROA",-1,"A06","",24839485,24840105,24840105,890,"Pair_1004"
"A06g508770.1_BraROA",1,"A06","",24840996,24841418,24840996,NA,"Pair_1004"
"A06p046650.1_BraROA",-1,"A06","Chaperone protein dnaJ 49 [Source:Projected from Arabidopsis thaliana (AT5G49060) UniProtKB/Swiss-Prot;Acc:Q9FH28]",24940593,24942049,24942049,580,"Pair_1005"
"A06g508810.1_BraROA",1,"A06","",24942630,24949659,24942630,NA,"Pair_1005"
"A06p047020.1_BraROA",-1,"A06","",25037910,25038690,25038690,274,"Pair_1006"
"A06p047030.1_BraROA",1,"A06","",25038965,25040310,25038965,NA,"Pair_1006"
"A06g508850.1_BraROA",-1,"A06","",25086793,25088583,25088583,361,"Pair_1007"
"A06p047150.1_BraROA",1,"A06","",25088945,25090710,25088945,NA,"Pair_1007"
"A06p047440.1_BraROA",-1,"A06","Glucose-1-phosphate adenylyltransferase small subunit, chloroplastic [Source:Projected from Arabidopsis thaliana (AT5G48300) UniProtKB/Swiss-Prot;Acc:P55228]",25201283,25203865,25203865,900,"Pair_1008"
"A06p047450.1_BraROA",1,"A06","",25204766,25205674,25204766,NA,"Pair_1008"
"A06p047500.1_BraROA",-1,"A06","",25221019,25222729,25222729,774,"Pair_1009"
"A06p047510.1_BraROA",1,"A06","",25223504,25226039,25223504,NA,"Pair_1009"
"A06p047680.1_BraROA",-1,"A06","",25303974,25305226,25305226,203,"Pair_1010"
"A06p047690.1_BraROA",1,"A06","ERF1-1 [Source:Projected from Arabidopsis thaliana (AT5G47880) UniProtKB/TrEMBL;Acc:A0A178UFY7]",25305430,25307572,25305430,NA,"Pair_1010"
"A06p048420.1_BraROA",-1,"A06","",25644812,25646411,25646411,624,"Pair_1011"
"A06p048430.1_BraROA",1,"A06","",25647036,25648143,25647036,NA,"Pair_1011"
"A06g509040.1_BraROA",-1,"A06","",25684277,25686095,25686095,501,"Pair_1012"
"A06p048530.1_BraROA",1,"A06","",25686597,25690861,25686597,NA,"Pair_1012"
"A06g509070.1_BraROA",-1,"A06","",25812490,25816942,25816942,967,"Pair_1013"
"A06p048760.1_BraROA",1,"A06","",25817910,25819897,25817910,NA,"Pair_1013"
"A06g509100.1_BraROA",-1,"A06","",25922051,25924627,25924627,923,"Pair_1014"
"A06p049040.1_BraROA",1,"A06","",25925551,25931054,25925551,NA,"Pair_1014"
"A06g509190.1_BraROA",-1,"A06","",26274083,26275543,26275543,609,"Pair_1015"
"A06p049840.1_BraROA",1,"A06","",26276153,26277903,26276153,NA,"Pair_1015"
"A06p050080.1_BraROA",-1,"A06","",26383246,26384976,26384976,389,"Pair_1016"
"A06p050090.1_BraROA",1,"A06","",26385366,26386060,26385366,NA,"Pair_1016"
"A06g509230.1_BraROA",-1,"A06","",26424238,26424796,26424796,192,"Pair_1017"
"A06p050220.1_BraROA",1,"A06","",26424989,26427225,26424989,NA,"Pair_1017"
"A06p050250.1_BraROA",-1,"A06","",26434375,26435846,26435846,741,"Pair_1018"
"A06p050260.1_BraROA",1,"A06","",26436588,26439309,26436588,NA,"Pair_1018"
"A06p050390.1_BraROA",-1,"A06","DNA cross-link repair protein SNM1 [Source:Projected from Arabidopsis thaliana (AT3G26680) UniProtKB/Swiss-Prot;Acc:Q38961]",26515556,26517537,26517537,703,"Pair_1019"
"A06p050400.1_BraROA",1,"A06","",26518241,26520569,26518241,NA,"Pair_1019"
"A06p050570.1_BraROA",-1,"A06","",26597502,26601110,26601110,676,"Pair_1020"
"A06p050590.1_BraROA",1,"A06","",26601787,26603591,26601787,NA,"Pair_1020"
"A06p051040.1_BraROA",-1,"A06","",26822917,26824777,26824777,357,"Pair_1021"
"A06p051050.1_BraROA",1,"A06","",26825135,26825613,26825135,NA,"Pair_1021"
"A06p051550.1_BraROA",-1,"A06","",27114754,27116531,27116531,420,"Pair_1022"
"A06p051560.1_BraROA",1,"A06","",27116952,27117520,27116952,NA,"Pair_1022"
"A06g509360.1_BraROA",-1,"A06","",27229139,27229915,27229915,859,"Pair_1023"
"A06p051590.1_BraROA",1,"A06","",27230775,27231890,27230775,NA,"Pair_1023"
"A06p037590.1_BraROA",-1,"A06","",27260891,27267472,27267472,351,"Pair_1024"
"A06g509430.1_BraROA",1,"A06","",27267824,27269601,27267824,NA,"Pair_1024"
"A06p052090.1_BraROA",-1,"A06","",27550604,27551819,27551819,378,"Pair_1025"
"A06p052100.1_BraROA",1,"A06","",27552198,27554292,27552198,NA,"Pair_1025"
"A06p053320.1_BraROA",-1,"A06","Origin of replication complex subunit 4 [Source:Projected from Arabidopsis thaliana (AT2G01120) UniProtKB/TrEMBL;Acc:F4IM82]",28138415,28141234,28141234,369,"Pair_1026"
"A06p053330.1_BraROA",1,"A06","UNE3 [Source:Projected from Arabidopsis thaliana (AT2G01110) UniProtKB/TrEMBL;Acc:A0A178VUB7]",28141604,28142935,28141604,NA,"Pair_1026"
"A06g509700.1_BraROA",-1,"A06","",28219054,28221072,28221072,802,"Pair_1027"
"A06p053580.1_BraROA",1,"A06","",28221875,28227621,28221875,NA,"Pair_1027"
"A06p054000.1_BraROA",-1,"A06","",28364622,28365218,28365218,669,"Pair_1028"
"A06p054010.1_BraROA",1,"A06","",28365888,28368844,28365888,NA,"Pair_1028"
"A06p054190.1_BraROA",-1,"A06","",28450725,28451569,28451569,677,"Pair_1029"
"A06p054200.1_BraROA",1,"A06","",28452247,28459688,28452247,NA,"Pair_1029"
"A06p054990.1_BraROA",-1,"A06","",28796924,28797538,28797538,701,"Pair_1030"
"A06p055000.1_BraROA",1,"A06","",28798240,28799598,28798240,NA,"Pair_1030"
"A06g509800.1_BraROA",-1,"A06","",28836839,28837045,28837045,696,"Pair_1031"
"A06p055090.1_BraROA",1,"A06","CBL-interacting serine/threonine-protein kinase 20 [Source:Projected from Arabidopsis thaliana (AT5G45820) UniProtKB/Swiss-Prot;Acc:Q9FJ54]",28837742,28838836,28837742,NA,"Pair_1031"
"A06p055150.1_BraROA",-1,"A06","",28866312,28867280,28867280,554,"Pair_1032"
"A06p055160.1_BraROA",1,"A06","",28867835,28869121,28867835,NA,"Pair_1032"
"A06p055380.1_BraROA",-1,"A06","Transcription initiation factor TFIID subunit 14b [Source:Projected from Arabidopsis thaliana (AT5G45600) UniProtKB/Swiss-Prot;Acc:Q9FH40]",28926436,28927675,28927675,961,"Pair_1033"
"A06p055390.1_BraROA",1,"A06","",28928637,28930098,28928637,NA,"Pair_1033"
"A06p055480.1_BraROA",-1,"A06","ATP-dependent Clp protease proteolytic subunit 4, chloroplastic [Source:Projected from Arabidopsis thaliana (AT5G45390) UniProtKB/Swiss-Prot;Acc:Q94B60]",28966722,28968051,28968051,130,"Pair_1034"
"A06p055490.1_BraROA",1,"A06","",28968182,28969873,28968182,NA,"Pair_1034"
"A06p055810.1_BraROA",-1,"A06","DNA repair protein REV1 [Source:Projected from Arabidopsis thaliana (AT5G44750) UniProtKB/Swiss-Prot;Acc:A3EWL3]",29102105,29108525,29108525,871,"Pair_1035"
"A06p055820.1_BraROA",1,"A06","DNA polymerase eta [Source:Projected from Arabidopsis thaliana (AT5G44740) UniProtKB/Swiss-Prot;Acc:Q8H2D5]",29109397,29112942,29109397,NA,"Pair_1035"
"A06p055910.1_BraROA",-1,"A06","",29162833,29165002,29165002,366,"Pair_1036"
"A06p055920.1_BraROA",1,"A06","",29165369,29169467,29165369,NA,"Pair_1036"
"A06p056150.1_BraROA",-1,"A06","",29269275,29270797,29270797,503,"Pair_1037"
"A06p056160.1_BraROA",1,"A06","",29271301,29272989,29271301,NA,"Pair_1037"
"A06p056170.1_BraROA",-1,"A06","",29273590,29274989,29274989,891,"Pair_1038"
"A06p056180.1_BraROA",1,"A06","",29275881,29278593,29275881,NA,"Pair_1038"
"A06p057360.1_BraROA",-1,"A06","",29842951,29847135,29847135,681,"Pair_1039"
"A06p057380.1_BraROA",1,"A06","Pentatricopeptide repeat-containing protein At4g39530 [Source:Projected from Arabidopsis thaliana (AT4G39530) UniProtKB/Swiss-Prot;Acc:Q9SVA5]",29847817,29853573,29847817,NA,"Pair_1039"
"A06p057960.1_BraROA",-1,"A06","",30085984,30086951,30086951,601,"Pair_1040"
"A06g509960.1_BraROA",1,"A06","",30087553,30089479,30087553,NA,"Pair_1040"
"A06p058070.1_BraROA",-1,"A06","Hexosyltransferase (Fragment) [Source:Projected from Arabidopsis thaliana (AT4G38270) UniProtKB/TrEMBL;Acc:W8Q6G8]",30173785,30176663,30176663,185,"Pair_1041"
"A06p058080.1_BraROA",1,"A06","",30176849,30178003,30176849,NA,"Pair_1041"
"A07p001550.1_BraROA",-1,"A07","Probable protein arginine N-methyltransferase 1.2 [Source:Projected from Arabidopsis thaliana (AT2G19670) UniProtKB/Swiss-Prot;Acc:O82210]",90102,91924,91924,397,"Pair_1042"
"A07p001540.1_BraROA",1,"A07","",92322,93292,92322,NA,"Pair_1042"
"A07g500110.1_BraROA",-1,"A07","",170325,170904,170904,245,"Pair_1043"
"A07g500120.1_BraROA",1,"A07","",171150,171720,171150,NA,"Pair_1043"
"A07p000810.1_BraROA",-1,"A07","",461036,464270,464270,741,"Pair_1044"
"A07p000800.1_BraROA",1,"A07","Tetraspanin-18 [Source:Projected from Arabidopsis thaliana (AT2G20230) UniProtKB/Swiss-Prot;Acc:Q93XY5]",465012,466522,465012,NA,"Pair_1044"
"A07p000130.1_BraROA",-1,"A07","",863243,864126,864126,547,"Pair_1045"
"A07p000120.1_BraROA",1,"A07","Tetraspanin-19 [Source:Projected from Arabidopsis thaliana (AT2G20740) UniProtKB/Swiss-Prot;Acc:Q940P5]",864674,865851,864674,NA,"Pair_1045"
"A07p006340.1_BraROA",-1,"A07","",1717870,1718890,1718890,748,"Pair_1046"
"A07g500890.1_BraROA",1,"A07","",1719639,1720161,1719639,NA,"Pair_1046"
"A07p006160.1_BraROA",-1,"A07","",1784677,1785141,1785141,970,"Pair_1047"
"A07p006150.1_BraROA",1,"A07","",1786112,1788213,1786112,NA,"Pair_1047"
"A07g501030.1_BraROA",-1,"A07","",2023326,2024797,2024797,572,"Pair_1048"
"A07g501040.1_BraROA",1,"A07","",2025370,2026085,2025370,NA,"Pair_1048"
"A07p004860.1_BraROA",-1,"A07","",2573111,2573503,2573503,819,"Pair_1049"
"A07p004850.1_BraROA",1,"A07","AP-1 complex subunit sigma-1 [Source:Projected from Arabidopsis thaliana (AT2G17380) UniProtKB/Swiss-Prot;Acc:Q8LEZ8]",2574323,2575996,2574323,NA,"Pair_1049"
"A07p003410.1_BraROA",-1,"A07","",3294493,3295860,3295860,249,"Pair_1050"
"A07p003400.1_BraROA",1,"A07","",3296110,3299600,3296110,NA,"Pair_1050"
"A07p003150.1_BraROA",-1,"A07","",3411916,3412224,3412224,838,"Pair_1051"
"A07p003140.1_BraROA",1,"A07","Elongator complex protein 5 [Source:Projected from Arabidopsis thaliana (AT2G18410) UniProtKB/Swiss-Prot;Acc:F4IQJ2]",3413063,3414811,3413063,NA,"Pair_1051"
"A07p003060.1_BraROA",-1,"A07","",3442052,3442552,3442552,763,"Pair_1052"
"A07g501670.1_BraROA",1,"A07","",3443316,3443871,3443316,NA,"Pair_1052"
"A07p001620.1_BraROA",-1,"A07","",4230569,4234053,4234053,279,"Pair_1053"
"A07p001630.1_BraROA",1,"A07","Enhanced ethylene response protein 5 [Source:Projected from Arabidopsis thaliana (AT2G19560) UniProtKB/Swiss-Prot;Acc:Q8GWE6]",4234333,4237364,4234333,NA,"Pair_1053"
"A07g502460.1_BraROA",-1,"A07","",5181354,5185585,5185585,527,"Pair_1054"
"A07g502470.1_BraROA",1,"A07","",5186113,5187135,5186113,NA,"Pair_1054"
"A07p009780.1_BraROA",-1,"A07","",6063617,6067249,6067249,503,"Pair_1055"
"A07p009800.1_BraROA",1,"A07","",6067753,6068341,6067753,NA,"Pair_1055"
"A07p010890.1_BraROA",-1,"A07","",6821048,6821926,6821926,489,"Pair_1056"
"A07g503490.1_BraROA",1,"A07","",6822416,6822700,6822416,NA,"Pair_1056"
"A07p010930.1_BraROA",-1,"A07","",6839506,6840812,6840812,259,"Pair_1057"
"A07p010940.1_BraROA",1,"A07","",6841072,6841918,6841072,NA,"Pair_1057"
"A07g503550.1_BraROA",-1,"A07","",6917045,6918249,6918249,361,"Pair_1058"
"A07g503560.1_BraROA",1,"A07","",6918611,6928820,6918611,NA,"Pair_1058"
"A07p013980.1_BraROA",-1,"A07","",7057207,7059025,7059025,667,"Pair_1059"
"A07p014000.1_BraROA",1,"A07","",7059693,7060461,7059693,NA,"Pair_1059"
"A07g503770.1_BraROA",-1,"A07","",7447977,7452055,7452055,114,"Pair_1060"
"A07p013480.1_BraROA",1,"A07","",7452170,7457769,7452170,NA,"Pair_1060"
"A07p012940.1_BraROA",-1,"A07","",7783603,7785347,7785347,442,"Pair_1061"
"A07p012930.1_BraROA",1,"A07","",7785790,7787904,7785790,NA,"Pair_1061"
"A07p012620.1_BraROA",-1,"A07","",8011416,8012766,8012766,845,"Pair_1062"
"A07p012610.1_BraROA",1,"A07","",8013612,8015239,8013612,NA,"Pair_1062"
"A07p012320.1_BraROA",-1,"A07","APO RNA-binding protein (DUF794) [Source:Projected from Arabidopsis thaliana (AT1G64810) UniProtKB/TrEMBL;Acc:F4I896]",8211266,8212807,8212807,676,"Pair_1063"
"A07g504220.1_BraROA",1,"A07","",8213484,8216823,8213484,NA,"Pair_1063"
"A07p012010.1_BraROA",-1,"A07","Dirigent protein [Source:Projected from Arabidopsis thaliana (AT3G24020) UniProtKB/TrEMBL;Acc:A0A178V7A9]",8389914,8390654,8390654,547,"Pair_1064"
"A07p012000.1_BraROA",1,"A07","",8391202,8392773,8391202,NA,"Pair_1064"
"A07p011680.1_BraROA",-1,"A07","",8563357,8567361,8567361,427,"Pair_1065"
"A07p011670.1_BraROA",1,"A07","",8567789,8569357,8567789,NA,"Pair_1065"
"A07p011280.1_BraROA",-1,"A07","",8800566,8802706,8802706,462,"Pair_1066"
"A07p011270.1_BraROA",1,"A07","",8803169,8804106,8803169,NA,"Pair_1066"
"A07p014300.1_BraROA",-1,"A07","",8931272,8931607,8931607,654,"Pair_1067"
"A07p014350.1_BraROA",1,"A07","",8932262,8933613,8932262,NA,"Pair_1067"
"A07g504520.1_BraROA",-1,"A07","",9069581,9071666,9071666,207,"Pair_1068"
"A07g504530.1_BraROA",1,"A07","",9071874,9072200,9071874,NA,"Pair_1068"
"A07p017100.1_BraROA",-1,"A07","",10401902,10402868,10402868,530,"Pair_1069"
"A07p017110.1_BraROA",1,"A07","",10403399,10405764,10403399,NA,"Pair_1069"
"A07p017200.1_BraROA",-1,"A07","",10443226,10445201,10445201,627,"Pair_1070"
"A07p017210.1_BraROA",1,"A07","",10445829,10448478,10445829,NA,"Pair_1070"
"A07p018230.1_BraROA",-1,"A07","",10955542,10956449,10956449,400,"Pair_1071"
"A07p018240.1_BraROA",1,"A07","",10956850,10958116,10956850,NA,"Pair_1071"
"A07p018400.1_BraROA",-1,"A07","",11016961,11018638,11018638,938,"Pair_1072"
"A07g505090.1_BraROA",1,"A07","",11019577,11027996,11019577,NA,"Pair_1072"
"A07p018780.1_BraROA",-1,"A07","",11243252,11248782,11248782,340,"Pair_1073"
"A07p018790.1_BraROA",1,"A07","",11249123,11250240,11249123,NA,"Pair_1073"
"A07p019460.1_BraROA",-1,"A07","",11544958,11549778,11549778,352,"Pair_1074"
"A07p019470.1_BraROA",1,"A07","NAC domain protein 13 [Source:Projected from Arabidopsis thaliana (AT1G32870) TAIR;Acc:AT1G32870]",11550131,11551988,11550131,NA,"Pair_1074"
"A07p020030.1_BraROA",-1,"A07","",11889337,11890227,11890227,301,"Pair_1075"
"A07p024190.1_BraROA",1,"A07","",11890529,11898003,11890529,NA,"Pair_1075"
"A07g505390.1_BraROA",-1,"A07","",11912272,11913162,11913162,486,"Pair_1076"
"A07p020070.1_BraROA",1,"A07","",11913649,11915964,11913649,NA,"Pair_1076"
"A07p020420.1_BraROA",-1,"A07","",12046704,12049069,12049069,424,"Pair_1077"
"A07g505430.1_BraROA",1,"A07","",12049494,12051938,12049494,NA,"Pair_1077"
"A07p021070.1_BraROA",-1,"A07","",12384575,12384932,12384932,299,"Pair_1078"
"A07p021080.1_BraROA",1,"A07","Dolichol-phosphate mannosyltransferase subunit 1 [Source:Projected from Arabidopsis thaliana (AT1G20575) UniProtKB/Swiss-Prot;Acc:Q9LM93]",12385232,12386812,12385232,NA,"Pair_1078"
"A07p021410.1_BraROA",-1,"A07","",12514565,12516675,12516675,471,"Pair_1079"
"A07g505540.1_BraROA",1,"A07","",12517147,12520482,12517147,NA,"Pair_1079"
"A07g505570.1_BraROA",-1,"A07","",12550077,12551035,12551035,721,"Pair_1080"
"A07g505580.1_BraROA",1,"A07","",12551757,12556105,12551757,NA,"Pair_1080"
"A07p021460.1_BraROA",-1,"A07","",12575763,12576721,12576721,721,"Pair_1081"
"A07p021470.1_BraROA",1,"A07","",12577443,12581791,12577443,NA,"Pair_1081"
